,TOWNSHIP,RANGE - FINAL,RANGE,SECTION,SECTION SN,Column4,Column5,Column6,ALIQUOT/LOT,PLSS Number,FIXED PLSS NUMBER,Does it match? (McPherson),Match to SDQQ,Column7,Column8
1527,125,055,55,06,SN06,"LOTS 1,2,3,4,5,6,7, S2NE, SE4NW, NE4SW, S2SE - A", SE4NW,SENW,ASENW,125055SN06ASENW,125055SN06ASENW,125055SN06ASENW,125055SN06ASENW,521.56,Marshall
1528,125,055,55,19,SN19,"LOTS 2,3,4, SE4NE, SE4NW E2SW, W2SE -A", SE4NW E2SW,SENW E½SW,ASENW E½SW,125055SN19ASENW E½SW,125055SN19ASENW E½SW,,,362.20,Marshall
1529,125,055,55,07,SN07,"LOTS 1,2,3,4, NW4NE, S2NE, E2SW, N2SE, SE4SE - A", SE4SE,SESE,ASESE,125055SN07ASESE,125055SN07ASESE,125055SN07ASESE,125055SN07ASESE,482.12,Marshall
1530,125,055,55,29,SN29,"E2SW, SE4SE - A", SE4SE,SESE,ASESE,125055SN29ASESE,125055SN29ASESE,125055SN29ASESE,125055SN29ASESE,120.00,Marshall
1531,125,055,55,08,SN08,"NW4NE, NE4NW, SW4NW, SE4SW - A", SE4SW,SESW,ASESW,125055SN08ASESW,125055SN08ASESW,125055SN08ASESW,125055SN08ASESW,160.00,Marshall
1532,125,055,55,18,SN18,"LOTS 1,2, E2NW, SE4SW, SE4 - A", SE4SW,SESW,ASESW,125055SN18ASESW,125055SN18ASESW,125055SN18ASESW,125055SN18ASESW,361.25,Marshall
1533,125,055,55,20,SN20,"W2NE, N2SW, SE4SW - A", SE4SW,SESW,ASESW,125055SN20ASESW,125055SN20ASESW,125055SN20ASESW,125055SN20ASESW,200.00,Marshall
1534,125,055,55,31,SN31,"LOT 4, SE4SW, SW4SE - A", SE4SW,SESW,ASESW,125055SN31ASESW,125055SN31ASESW,125055SN31ASESW,125055SN31ASESW,120.72,Marshall
1535,125,056,56,20,SN20,"NW4, SE4SW, NW4SE - A", SE4SW,SESW,ASESW,125056SN20ASESW,125056SN20ASESW,125056SN20ASESW,125056SN20ASESW,240.00,Marshall
1536,125,056,56,09,SN09,"N2, SW4, E2SE - A", SW4,SW,ASW,125056SN09ASW,125056SN09ANWSW,,,560.00,Marshall
1537,125,056,56,09,SN09,"N2, SW4, E2SE - A", SW4,SW,ASW,125056SN09ASW,125056SN09ANESW,,,560.00,Marshall
1538,125,056,56,09,SN09,"N2, SW4, E2SE - A", SW4,SW,ASW,125056SN09ASW,125056SN09ASWSW,,,560.00,Marshall
1539,125,056,56,09,SN09,"N2, SW4, E2SE - A", SW4,SW,ASW,125056SN09ASW,125056SN09ASESW,,,560.00,Marshall
1540,126,057,57,12,SN12,SW4 - A,SW4,SW,ASW,126057SN12ASW,126057SN12ANWSW,,,160.00,Marshall
1541,126,057,57,12,SN12,SW4 - A,SW4,SW,ASW,126057SN12ASW,126057SN12ANESW,,,160.00,Marshall
1542,126,057,57,12,SN12,SW4 - A,SW4,SW,ASW,126057SN12ASW,126057SN12ASWSW,,,160.00,Marshall
1543,126,057,57,12,SN12,SW4 - A,SW4,SW,ASW,126057SN12ASW,126057SN12ASESW,,,160.00,Marshall
1544,125,055,55,08,SN08,"NW4NE, NE4NW, SW4NW, SE4SW - A", SW4NW,SWNW,ASWNW,125055SN08ASWNW,125055SN08ASWNW,125055SN08ASWNW,125055SN08ASWNW,160.00,Marshall
1545,125,056,56,08,SN08,"W2E2, E2W2, SW4NW, NW4SW - A", SW4NW,SWNW,ASWNW,125056SN08ASWNW,125056SN08ASWNW,125056SN08ASWNW,125056SN08ASWNW,400.00,Marshall
1546,125,055,55,31,SN31,"LOT 4, SE4SW, SW4SE - A", SW4SE,SWSE,ASWSE,125055SN31ASWSE,125055SN31ASWSE,125055SN31ASWSE,125055SN31ASWSE,120.72,Marshall
1547,126,057,57,27,SN27,"E2E2, SW4SE - A", SW4SE,SWSE,ASWSE,126057SN27ASWSE,126057SN27ASWSE,126057SN27ASWSE,126057SN27ASWSE,200.00,Marshall
1548,125,055,55,03,SN03,"LOTS 6,7, S2NW, SW4SW - A", SW4SW,SWSW,ASWSW,125055SN03ASWSW,125055SN03ASWSW,125055SN03ASWSW,125055SN03ASWSW,281.60,Marshall
1549,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ANWSW,,,320.00,Marshall
1550,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ANESW,,,320.00,Marshall
1551,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ASWSW,,,320.00,Marshall
1552,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ASESW,,,320.00,Marshall
1553,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ANWNW,,,320.00,Marshall
1554,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ANENW,,,320.00,Marshall
1555,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ASWNW,,,320.00,Marshall
1556,128,059,59,08,SN08,W2 - A,W2,W½,AW½,128059SN08AW½,128059SN08ASENW,,,320.00,Marshall
1557,125,056,56,08,SN08,"W2E2, E2W2, SW4NW, NW4SW - A",W2E2,W½E½,AW½E½,125056SN08AW½E½,125056SN08ANENW,,,400.00,Marshall
1558,125,056,56,08,SN08,"W2E2, E2W2, SW4NW, NW4SW - A",W2E2,W½E½,AW½E½,125056SN08AW½E½,125056SN08ASENW,,,400.00,Marshall
1559,125,056,56,08,SN08,"W2E2, E2W2, SW4NW, NW4SW - A",W2E2,W½E½,AW½E½,125056SN08AW½E½,125056SN08ANESW,,,400.00,Marshall
1560,125,056,56,08,SN08,"W2E2, E2W2, SW4NW, NW4SW - A",W2E2,W½E½,AW½E½,125056SN08AW½E½,125056SN08ASESW,,,400.00,Marshall
1561,125,055,55,20,SN20,"W2NE, N2SW, SE4SW - A",W2NE,W½NE,AW½NE,125055SN20AW½NE,125055SN20ANWNE,,,200.00,Marshall
1562,125,055,55,20,SN20,"W2NE, N2SW, SE4SW - A",W2NE,W½NE,AW½NE,125055SN20AW½NE,125055SN20ASWNE,,,200.00,Marshall
1563,125,056,56,21,SN21,"NE4, NE4NW, W2NW - A", W2NW,W½NW,AW½NW,125056SN21AW½NW,125056SN21ANWNW,,,280.00,Marshall
1564,125,056,56,21,SN21,"NE4, NE4NW, W2NW - A", W2NW,W½NW,AW½NW,125056SN21AW½NW,125056SN21ASWNW,,,280.00,Marshall
1565,126,057,57,23,SN23,"SE4NE, NE4NW, W2NW - A", W2NW,W½NW,AW½NW,126057SN23AW½NW,126057SN23ANWNW,,,160.00,Marshall
1566,126,057,57,23,SN23,"SE4NE, NE4NW, W2NW - A", W2NW,W½NW,AW½NW,126057SN23AW½NW,126057SN23ASWNW,,,160.00,Marshall
1567,125,055,55,17,SN17,"NW4NE, S2NE, NE4SW, S2SW, W2SE - A", W2SE,W½SE,AW½SE,125055SN17AW½SE,125055SN17ANWSE,,,320.00,Marshall
1568,125,055,55,17,SN17,"NW4NE, S2NE, NE4SW, S2SW, W2SE - A", W2SE,W½SE,AW½SE,125055SN17AW½SE,125055SN17ASWSE,,,320.00,Marshall
1569,125,055,55,19,SN19,"LOTS 2,3,4, SE4NE, SE4NW E2SW, W2SE -A", W2SE,W½SE,AW½SE,125055SN19AW½SE,125055SN19ANWSE,,,362.20,Marshall
1570,125,055,55,19,SN19,"LOTS 2,3,4, SE4NE, SE4NW E2SW, W2SE -A", W2SE,W½SE,AW½SE,125055SN19AW½SE,125055SN19ASWSE,,,362.20,Marshall
1571,126,057,57,26,SN26,W2W2 - A,W2W2,W½W½,AW½W½,126057SN26AW½W½,126057SN26ANWNW,,,160.00,Marshall
1572,126,057,57,26,SN26,W2W2 - A,W2W2,W½W½,AW½W½,126057SN26AW½W½,126057SN26ASWNW,,,160.00,Marshall
1573,126,057,57,26,SN26,W2W2 - A,W2W2,W½W½,AW½W½,126057SN26AW½W½,126057SN26ANWSW,,,160.00,Marshall
1574,126,057,57,26,SN26,W2W2 - A,W2W2,W½W½,AW½W½,126057SN26AW½W½,126057SN26ASWSW,,,160.00,Marshall
1575,125,070,70,28,SN28,ALL - A,ALL,ALL,,125070SN28,125070SN28,,,640.00,McPherson
1576,126,069,69,34,SN34,ALL - A,ALL,ALL,,126069SN34,126069SN34,,,640.00,McPherson
1577,127,069,69,23,SN23,ALL - A,ALL,ALL,,127069SN23,127069SN23,,,640.00,McPherson
1578,128,067,67,08,SN08,ALL - A,ALL,ALL,,128067SN08,128067SN08,,,640.00,McPherson
1579,128,067,67,09,SN09,ALL - A,ALL,ALL,,128067SN09,128067SN09,,,640.00,McPherson
1580,128,067,67,17,SN17,ALL - A,ALL,ALL,,128067SN17,128067SN17,,,640.00,McPherson
1581,128,068,68,11,SN11,ALL - A,ALL,ALL,,128068SN11,128068SN11,,,640.00,McPherson
1582,128,068,68,12,SN12,ALL - A,ALL,ALL,,128068SN12,128068SN12,,,640.00,McPherson
1583,128,068,68,13,SN13,ALL - A,ALL,ALL,,128068SN13,128068SN13,,,640.00,McPherson
1584,128,068,68,22,SN22,ALL - A,ALL,ALL,,128068SN22,128068SN22,,,640.00,McPherson
1585,128,068,68,23,SN23,ALL - A,ALL,ALL,,128068SN23,128068SN23,,,640.00,McPherson
1586,128,068,68,26,SN26,ALL - A,ALL,ALL,,128068SN26,128068SN26,,,640.00,McPherson
1587,128,068,68,27,SN27,ALL - A,ALL,ALL,,128068SN27,128068SN27,,,640.00,McPherson
1588,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ANWSE,,,480.00,McPherson
1589,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ANESE,,,480.00,McPherson
1590,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ASWSE,,,480.00,McPherson
1591,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ASESE,,,480.00,McPherson
1592,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ANWNE,,,480.00,McPherson
1593,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ANENE,,,480.00,McPherson
1594,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ASWNE,,,480.00,McPherson
1595,125,070,70,33,SN33,"E2, S2NW, E2SW - A",E2,E½,AE½,125070SN33AE½,125070SN33ASENE,,,480.00,McPherson
1596,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ANWSE,,,400.00,McPherson
1597,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ANESE,,,400.00,McPherson
1598,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ASWSE,,,400.00,McPherson
1599,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ASESE,,,400.00,McPherson
1600,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ANWNE,,,400.00,McPherson
1601,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ANENE,,,400.00,McPherson
1602,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ASWNE,,,400.00,McPherson
1603,126,069,69,22,SN22,"E2, N2NW - A",E2,E½,AE½,126069SN22AE½,126069SN22ASENE,,,400.00,McPherson
1604,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ANWSE,,,480.00,McPherson
1605,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ANESE,,,480.00,McPherson
1606,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ASWSE,,,480.00,McPherson
1607,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ASESE,,,480.00,McPherson
1608,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ANWNE,,,480.00,McPherson
1609,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ANENE,,,480.00,McPherson
1610,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ASWNE,,,480.00,McPherson
1611,126,069,69,32,SN32,"E2, N2NW, SW4NW, NW4SW - A",E2,E½,AE½,126069SN32AE½,126069SN32ASENE,,,480.00,McPherson
1612,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ANWSE,,,480.00,McPherson
1613,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ANESE,,,480.00,McPherson
1614,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ASWSE,,,480.00,McPherson
1615,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ASESE,,,480.00,McPherson
1616,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ANWNE,,,480.00,McPherson
1617,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ANENE,,,480.00,McPherson
1618,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ASWNE,,,480.00,McPherson
1619,127,069,69,14,SN14,"E2, SW4 - A",E2,E½,AE½,127069SN14AE½,127069SN14ASENE,,,480.00,McPherson
1620,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ANWSE,,,722.24,McPherson
1621,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ANESE,,,722.24,McPherson
1622,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ASWSE,,,722.24,McPherson
1623,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ASESE,,,722.24,McPherson
1624,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ANWNE,,,722.24,McPherson
1625,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ANENE,,,722.24,McPherson
1626,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ASWNE,,,722.24,McPherson
1627,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A", E2,E½,AE½,128067SN07AE½,128067SN07ASENE,,,722.24,McPherson
1628,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ANWSE,,,620.28,McPherson
1629,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ANESE,,,620.28,McPherson
1630,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ASWSE,,,620.28,McPherson
1631,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ASESE,,,620.28,McPherson
1632,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ANWNE,,,620.28,McPherson
1633,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ANENE,,,620.28,McPherson
1634,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ASWNE,,,620.28,McPherson
1635,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A", E2,E½,AE½,128067SN19AE½,128067SN19ASENE,,,620.28,McPherson
1636,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ANWSE,,,729.06,McPherson
1637,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ANESE,,,729.06,McPherson
1638,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ASWSE,,,729.06,McPherson
1639,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ASESE,,,729.06,McPherson
1640,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ANWNE,,,729.06,McPherson
1641,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ANENE,,,729.06,McPherson
1642,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ASWNE,,,729.06,McPherson
1643,128,067,67,30,SN30,"LOTS 2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN30AE½,128067SN30ASENE,,,729.06,McPherson
1644,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ANWSE,,,756.04,McPherson
1645,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ANESE,,,756.04,McPherson
1646,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ASWSE,,,756.04,McPherson
1647,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ASESE,,,756.04,McPherson
1648,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ANWNE,,,756.04,McPherson
1649,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ANENE,,,756.04,McPherson
1650,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ASWNE,,,756.04,McPherson
1651,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A", E2,E½,AE½,128067SN31AE½,128067SN31ASENE,,,756.04,McPherson
1652,126,069,69,27,SN27,"E2E2, NW4NE, N2NW, SW4, SW4SE - A",E2E2,E½E½,AE½E½,126069SN27AE½E½,126069SN27ANENE,,,480.00,McPherson
1653,126,069,69,27,SN27,"E2E2, NW4NE, N2NW, SW4, SW4SE - A",E2E2,E½E½,AE½E½,126069SN27AE½E½,126069SN27ASENE,,,480.00,McPherson
1654,126,069,69,27,SN27,"E2E2, NW4NE, N2NW, SW4, SW4SE - A",E2E2,E½E½,AE½E½,126069SN27AE½E½,126069SN27ANESE,,,480.00,McPherson
1655,126,069,69,27,SN27,"E2E2, NW4NE, N2NW, SW4, SW4SE - A",E2E2,E½E½,AE½E½,126069SN27AE½E½,126069SN27ASESE,,,480.00,McPherson
1656,125,070,70,32,SN32,"E2NE, W2E2, SW4 - A",E2NE,E½NE,AE½NE,125070SN32AE½NE,125070SN32ANENE,,,400.00,McPherson
1657,125,070,70,32,SN32,"E2NE, W2E2, SW4 - A",E2NE,E½NE,AE½NE,125070SN32AE½NE,125070SN32ASENE,,,400.00,McPherson
1658,126,069,69,19,SN19,"LOT 3, E2NE - A", E2NE,E½NE,AE½NE,126069SN19AE½NE,126069SN19ANENE,,,119.78,McPherson
1659,126,069,69,19,SN19,"LOT 3, E2NE - A", E2NE,E½NE,AE½NE,126069SN19AE½NE,126069SN19ASENE,,,119.78,McPherson
1660,128,067,67,18,SN18,"LOTS 1,2,3,4,5,6,7,8,9,10, E2NE, SE4  - A", E2NE,E½NE,AE½NE,128067SN18AE½NE,128067SN18ANENE,,,491.53,McPherson
1661,128,067,67,18,SN18,"LOTS 1,2,3,4,5,6,7,8,9,10, E2NE, SE4  - A", E2NE,E½NE,AE½NE,128067SN18AE½NE,128067SN18ASENE,,,491.53,McPherson
1662,128,068,68,32,SN32,"E2NE, SW4NE, SE4NW, S2 - A",E2NE,E½NE,AE½NE,128068SN32AE½NE,128068SN32ANENE,,,480.00,McPherson
1663,128,068,68,32,SN32,"E2NE, SW4NE, SE4NW, S2 - A",E2NE,E½NE,AE½NE,128068SN32AE½NE,128068SN32ASENE,,,480.00,McPherson
1664,125,070,70,09,SN09,"E2SE, SW4SE - A",E2SE,E½SE,AE½SE,125070SN09AE½SE,125070SN09ANESE,,,120.00,McPherson
1665,125,070,70,09,SN09,"E2SE, SW4SE - A",E2SE,E½SE,AE½SE,125070SN09AE½SE,125070SN09ASESE,,,120.00,McPherson
1666,125,070,70,33,SN33,"E2, S2NW, E2SW - A", E2SW,E½SW,AE½SW,125070SN33AE½SW,125070SN33ANESW,,,480.00,McPherson
1667,125,070,70,33,SN33,"E2, S2NW, E2SW - A", E2SW,E½SW,AE½SW,125070SN33AE½SW,125070SN33ASESW,,,480.00,McPherson
1668,127,067,67,08,SN08,"NE4NW, W2W2, E2SW - A", E2SW,E½SW,AE½SW,127067SN08AE½SW,127067SN08ANESW,,,280.00,McPherson
1669,127,067,67,08,SN08,"NE4NW, W2W2, E2SW - A", E2SW,E½SW,AE½SW,127067SN08AE½SW,127067SN08ASESW,,,280.00,McPherson
1670,125,070,70,20,SN20,E2W2 - A,E2W2,E½W½,AE½W½,125070SN20AE½W½,125070SN20ANENW,,,160.00,McPherson
1671,125,070,70,20,SN20,E2W2 - A,E2W2,E½W½,AE½W½,125070SN20AE½W½,125070SN20ASENW,,,160.00,McPherson
1672,125,070,70,20,SN20,E2W2 - A,E2W2,E½W½,AE½W½,125070SN20AE½W½,125070SN20ANESW,,,160.00,McPherson
1673,125,070,70,20,SN20,E2W2 - A,E2W2,E½W½,AE½W½,125070SN20AE½W½,125070SN20ASESW,,,160.00,McPherson
1674,126,069,69,13,SN13,"NE4, E2W2 - A", E2W2,E½W½,AE½W½,126069SN13AE½W½,126069SN13ANENW,,,320.00,McPherson
1675,126,069,69,13,SN13,"NE4, E2W2 - A", E2W2,E½W½,AE½W½,126069SN13AE½W½,126069SN13ASENW,,,320.00,McPherson
1676,126,069,69,13,SN13,"NE4, E2W2 - A", E2W2,E½W½,AE½W½,126069SN13AE½W½,126069SN13ANESW,,,320.00,McPherson
1677,126,069,69,13,SN13,"NE4, E2W2 - A", E2W2,E½W½,AE½W½,126069SN13AE½W½,126069SN13ASESW,,,320.00,McPherson
1678,127,067,67,05,SN05,"LOTS 1,2,3,4, S2N2 - A",LOTS 1,L1,L1,127067SN05L1,127067SN05L1,127067SN05L1,127067SN05L1,325.32,McPherson
1679,127,067,67,06,SN06,"LOTS 1,2,3,4,5,6,7,8,9,10,11,14, S2NE - A",LOTS 1,L1,L1,127067SN06L1,127067SN06L1,127067SN06L1,127067SN06L1,513.36,McPherson
1680,127,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12 - A",LOTS 1,L1,L1,127067SN07L1,127067SN07L1,127067SN07L1,127067SN07L1,422.52,McPherson
1681,127,067,67,18,SN18,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, NE4 - A",LOTS 1,L1,L1,127067SN18L1,127067SN18L1,127067SN18L1,127067SN18L1,574.32,McPherson
1682,128,067,67,03,SN03,"LOTS 1,2,3,4, S2N2, SW4 - A",LOTS 1,L1,L1,128067SN03L1,128067SN03L1,128067SN03L1,128067SN03L1,443.84,McPherson
1683,128,067,67,04,SN04,"LOTS 1,2,3,4, S2N2, S2 - A",LOTS 1,L1,L1,128067SN04L1,128067SN04L1,128067SN04L1,128067SN04L1,612.15,McPherson
1684,128,067,67,05,SN05,"LOTS 1,2,3,4, S2N2, S2 - A",LOTS 1,L1,L1,128067SN05L1,128067SN05L1,128067SN05L1,128067SN05L1,619.28,McPherson
1685,128,067,67,06,SN06,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12,13,14, S2NE, SE4 - A",LOTS 1,L1,L1,128067SN06L1,128067SN06L1,128067SN06L1,128067SN06L1,728.84,McPherson
1686,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A",LOTS 1,L1,L1,128067SN07L1,128067SN07L1,128067SN07L1,128067SN07L1,722.24,McPherson
1687,128,067,67,18,SN18,"LOTS 1,2,3,4,5,6,7,8,9,10, E2NE, SE4  - A",LOTS 1,L1,L1,128067SN18L1,128067SN18L1,128067SN18L1,128067SN18L1,491.53,McPherson
1688,128,067,67,31,SN31,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, E2 - A",LOTS 1,L1,L1,128067SN31L1,128067SN31L1,128067SN31L1,128067SN31L1,756.04,McPherson
1689,128,068,68,01,SN01,"LOTS 1,2,3,4, S2N2, S2 - A",LOTS 1,L1,L1,128068SN01L1,128068SN01L1,128068SN01L1,128068SN01L1,619.32,McPherson
1690,127,067,67,06,SN06,"LOTS 1,2,3,4,5,6,7,8,9,10,11,14, S2NE - A",10,L10,L10,127067SN06L10,127067SN06L10,127067SN06L10,127067SN06L10,513.36,McPherson
1691,127,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12 - A",10,L10,L10,127067SN07L10,127067SN07L10,127067SN07L10,127067SN07L10,422.52,McPherson
1692,127,067,67,18,SN18,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12, NE4 - A",10,L10,L10,127067SN18L10,127067SN18L10,127067SN18L10,127067SN18L10,574.32,McPherson
1693,128,067,67,06,SN06,"LOTS 1,2,3,4,5,6,7,8,9,10,11,12,13,14, S2NE, SE4 - A",10,L10,L10,128067SN06L10,128067SN06L10,128067SN06L10,128067SN06L10,728.84,McPherson
1694,128,067,67,07,SN07,"LOTS 1,2,3,4,5,6,7,8,9,10,12, E2 - A",10,L10,L10,128067SN07L10,128067SN07L10,128067SN07L10,128067SN07L10,722.24,McPherson
1695,128,067,67,18,SN18,"LOTS 1,2,3,4,5,6,7,8,9,10, E2NE, SE4  - A",10,L10,L10,128067SN18L10,128067SN18L10,128067SN18L10,128067SN18L10,491.53,McPherson
1696,128,067,67,19,SN19,"LOTS 3,4,5,6,9,10,11,12, E2 - A",10,L10,L10,128067SN19L10,128067SN19L10,128067SN19L10,128067SN19L10,620.28,McPherson
