,Column1,Column2,Column3,Column4,Column42,Column43,Column8,FIXED PLSS ID,Column9,Column5,Column6,Column7
598,1280N0,680W0,SN25,NW4SE,NW4SE,ANWSE,1280N0680W0SN25ANWSE,1280N0680W0SN25ANWSE,1280N0680W0SN25ANWSE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
599,1280N0,680W0,SN25,S2SE,S2SE,AS½SE,1280N0680W0SN25AS½SE,1280N0680W0SN25ASWSE,,79.5,McPherson,SOUTH DAKOTA STATE UNIVERSITY
600,1280N0,680W0,SN25,S2SE,S2SE,AS½SE,1280N0680W0SN25AS½SE,1280N0680W0SN25ASESE,,79.5,McPherson,SOUTH DAKOTA STATE UNIVERSITY
601,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ANWSW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
602,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ANESW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
603,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ASWSW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
604,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ASESW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
605,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ANWNW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
606,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ANENW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
607,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ASWNW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
608,1280N0,680W0,SN25,W2,W2,AW½,1280N0680W0SN25AW½,1280N0680W0SN25ASENW,,359.49,McPherson,SOUTH DAKOTA STATE UNIVERSITY
609,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ANWNW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
610,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ANENW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
611,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ASWNW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
612,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ASENW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
613,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ANWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
614,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ANENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
615,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ASWNE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
616,1280N0,680W0,SN26,N2,N2,AN½,1280N0680W0SN26AN½,1280N0680W0SN26ASENE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
617,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ANWSW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
618,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ANESW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
619,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ASWSW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
620,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ASESW,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
621,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ANWSE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
622,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ANESE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
623,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ASWSE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
624,1280N0,680W0,SN26,S2,S2,AS½,1280N0680W0SN26AS½,1280N0680W0SN26ASESE,,320.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
625,1280N0,680W0,SN27,E2SE,E2SE,AE½SE,1280N0680W0SN27AE½SE,1280N0680W0SN27ANESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
626,1280N0,680W0,SN27,E2SE,E2SE,AE½SE,1280N0680W0SN27AE½SE,1280N0680W0SN27ASESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
627,1280N0,680W0,SN29,NW4,NW4,ANW,1280N0680W0SN29ANW,1280N0680W0SN29ANWNW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
628,1280N0,680W0,SN29,NW4,NW4,ANW,1280N0680W0SN29ANW,1280N0680W0SN29ANENW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
629,1280N0,680W0,SN29,NW4,NW4,ANW,1280N0680W0SN29ANW,1280N0680W0SN29ASWNW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
630,1280N0,680W0,SN29,NW4,NW4,ANW,1280N0680W0SN29ANW,1280N0680W0SN29ASENW,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
631,1280N0,680W0,SN29,S2SE,S2SE,AS½SE,1280N0680W0SN29AS½SE,1280N0680W0SN29ASWSE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
632,1280N0,680W0,SN29,S2SE,S2SE,AS½SE,1280N0680W0SN29AS½SE,1280N0680W0SN29ASESE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
633,1280N0,680W0,SN32,NE4NE,NE4NE,ANENE,1280N0680W0SN32ANENE,1280N0680W0SN32ANENE,1280N0680W0SN32ANENE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
634,1280N0,680W0,SN32, SE4                                                  ,SE4,ASE,1280N0680W0SN32ASE,1280N0680W0SN32ANWSE,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
635,1280N0,680W0,SN32, SE4                                                  ,SE4,ASE,1280N0680W0SN32ASE,1280N0680W0SN32ANESE,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
636,1280N0,680W0,SN32, SE4                                                  ,SE4,ASE,1280N0680W0SN32ASE,1280N0680W0SN32ASWSE,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
637,1280N0,680W0,SN32, SE4                                                  ,SE4,ASE,1280N0680W0SN32ASE,1280N0680W0SN32ASESE,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
638,1280N0,680W0,SN32,SE4NE,SE4NE,ASENE,1280N0680W0SN32ASENE,1280N0680W0SN32ASENE,1280N0680W0SN32ASENE,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
639,1280N0,680W0,SN33,N2NE,N2NE,AN½NE,1280N0680W0SN33AN½NE,1280N0680W0SN33ANWNE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
640,1280N0,680W0,SN33,N2NE,N2NE,AN½NE,1280N0680W0SN33AN½NE,1280N0680W0SN33ANENE,,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
641,1280N0,680W0,SN33, NE4SW                                           ,NE4SW,ANESW,1280N0680W0SN33ANESW,1280N0680W0SN33ANESW,1280N0680W0SN33ANESW,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
642,1280N0,680W0,SN33, NW4NW,NW4NW,ANWNW,1280N0680W0SN33ANWNW,1280N0680W0SN33ANWNW,1280N0680W0SN33ANWNW,120.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
643,1280N0,680W0,SN33,S2NE,S2NE,AS½NE,1280N0680W0SN33AS½NE,1280N0680W0SN33ASWNE,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
644,1280N0,680W0,SN33,S2NE,S2NE,AS½NE,1280N0680W0SN33AS½NE,1280N0680W0SN33ASENE,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
645,1280N0,680W0,SN33, S2NW,S2NW,AS½NW,1280N0680W0SN33AS½NW,1280N0680W0SN33ASWNW,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
646,1280N0,680W0,SN33, S2NW,S2NW,AS½NW,1280N0680W0SN33AS½NW,1280N0680W0SN33ASENW,,200.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
647,1280N0,680W0,SN33,SE4SW,SE4SW,ASESW,1280N0680W0SN33ASESW,1280N0680W0SN33ASESW,1280N0680W0SN33ASESW,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
648,1280N0,680W0,SN33,SW4SW,SW4SW,ASWSW,1280N0680W0SN33ASWSW,1280N0680W0SN33ASWSW,1280N0680W0SN33ASWSW,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
649,1280N0,680W0,SN34,NE4NE,NE4NE,ANENE,1280N0680W0SN34ANENE,1280N0680W0SN34ANENE,1280N0680W0SN34ANENE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
650,1280N0,680W0,SN34,S2NE,S2NE,AS½NE,1280N0680W0SN34AS½NE,1280N0680W0SN34ASWNE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
651,1280N0,680W0,SN34,S2NE,S2NE,AS½NE,1280N0680W0SN34AS½NE,1280N0680W0SN34ASENE,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
652,1280N0,680W0,SN34,SE4,SE4,ASE,1280N0680W0SN34ASE,1280N0680W0SN34ANWSE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
653,1280N0,680W0,SN34,SE4,SE4,ASE,1280N0680W0SN34ASE,1280N0680W0SN34ANESE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
654,1280N0,680W0,SN34,SE4,SE4,ASE,1280N0680W0SN34ASE,1280N0680W0SN34ASWSE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
655,1280N0,680W0,SN34,SE4,SE4,ASE,1280N0680W0SN34ASE,1280N0680W0SN34ASESE,,160.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
656,1280N0,680W0,SN35,NE4NE,NE4NE,ANENE,1280N0680W0SN35ANENE,1280N0680W0SN35ANENE,1280N0680W0SN35ANENE,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
657,1280N0,680W0,SN35,SE4SW                                                       ,SE4SW,ASESW,1280N0680W0SN35ASESW,1280N0680W0SN35ASESW,1280N0680W0SN35ASESW,40.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
658,1280N0,680W0,SN35,W2NW,W2NW,AW½NW,1280N0680W0SN35AW½NW,1280N0680W0SN35ANWNW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
659,1280N0,680W0,SN35,W2NW,W2NW,AW½NW,1280N0680W0SN35AW½NW,1280N0680W0SN35ASWNW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
660,1280N0,680W0,SN35,W2SW,W2SW,AW½SW,1280N0680W0SN35AW½SW,1280N0680W0SN35ANWSW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
661,1280N0,680W0,SN35,W2SW,W2SW,AW½SW,1280N0680W0SN35AW½SW,1280N0680W0SN35ASWSW,,80.0,McPherson,SOUTH DAKOTA STATE UNIVERSITY
662,0040N0,090E0,SN36,NWNE                                                        ,NWNE,ANWNE,0040N0090E0SN36ANWNE,0040N0090E0SN36ANWNE,0040N0090E0SN36ANWNE,40.0,Meade,SOUTH DAKOTA STATE UNIVERSITY
663,0420N0,250W0,SN04,PT NESW,PT NESW,APT NESW,0420N0250W0SN04APT NESW,0420N0250W0SN04APT NESW,,40.63,Mellette,SOUTH DAKOTA STATE UNIVERSITY
664,0420N0,250W0,SN04, PT NWSE,PT NWSE,APT NWSE,0420N0250W0SN04APT NWSE,0420N0250W0SN04APT NWSE,,40.63,Mellette,SOUTH DAKOTA STATE UNIVERSITY
665,0420N0,250W0,SN04,PT S2SE (SEE),PT S2SE (SEE),APT S½SE (SEE),0420N0250W0SN04APT S½SE (SEE),0420N0250W0SN04APT S½SE (SEE),,40.63,Mellette,SOUTH DAKOTA STATE UNIVERSITY
666,1170N0,730W0,SN03, S2N2,S2N2,AS½N½,1170N0730W0SN03AS½N½,1170N0730W0SN03ASWNW,,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
667,1170N0,730W0,SN03, S2N2,S2N2,AS½N½,1170N0730W0SN03AS½N½,1170N0730W0SN03ASENW,,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
668,1170N0,730W0,SN03, S2N2,S2N2,AS½N½,1170N0730W0SN03AS½N½,1170N0730W0SN03ASWNE,,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
669,1170N0,730W0,SN03, S2N2,S2N2,AS½N½,1170N0730W0SN03AS½N½,1170N0730W0SN03ASENE,,315.78,Potter,SOUTH DAKOTA STATE UNIVERSITY
670,1170N0,730W0,SN03,SW4,SW4,ASW,1170N0730W0SN03ASW,1170N0730W0SN03ANWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
671,1170N0,730W0,SN03,SW4,SW4,ASW,1170N0730W0SN03ASW,1170N0730W0SN03ANESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
672,1170N0,730W0,SN03,SW4,SW4,ASW,1170N0730W0SN03ASW,1170N0730W0SN03ASWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
673,1170N0,730W0,SN03,SW4,SW4,ASW,1170N0730W0SN03ASW,1170N0730W0SN03ASESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
674,1170N0,730W0,SN04, S2NE,S2NE,AS½NE,1170N0730W0SN04AS½NE,1170N0730W0SN04ASWNE,,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
675,1170N0,730W0,SN04, S2NE,S2NE,AS½NE,1170N0730W0SN04AS½NE,1170N0730W0SN04ASENE,,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
676,1170N0,730W0,SN04,S2NW,S2NW,AS½NW,1170N0730W0SN04AS½NW,1170N0730W0SN04ASWNW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
677,1170N0,730W0,SN04,S2NW,S2NW,AS½NW,1170N0730W0SN04AS½NW,1170N0730W0SN04ASENW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
678,1170N0,730W0,SN04, SE4,SE4,ASE,1170N0730W0SN04ASE,1170N0730W0SN04ANWSE,,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
679,1170N0,730W0,SN04, SE4,SE4,ASE,1170N0730W0SN04ASE,1170N0730W0SN04ANESE,,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
680,1170N0,730W0,SN04, SE4,SE4,ASE,1170N0730W0SN04ASE,1170N0730W0SN04ASWSE,,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
681,1170N0,730W0,SN04, SE4,SE4,ASE,1170N0730W0SN04ASE,1170N0730W0SN04ASESE,,318.43,Potter,SOUTH DAKOTA STATE UNIVERSITY
682,1170N0,730W0,SN06, S2NE,S2NE,AS½NE,1170N0730W0SN06AS½NE,1170N0730W0SN06ASWNE,,158.61,Potter,SOUTH DAKOTA STATE UNIVERSITY
683,1170N0,730W0,SN06, S2NE,S2NE,AS½NE,1170N0730W0SN06AS½NE,1170N0730W0SN06ASENE,,158.61,Potter,SOUTH DAKOTA STATE UNIVERSITY
684,1170N0,730W0,SN10,NE4,NE4,ANE,1170N0730W0SN10ANE,1170N0730W0SN10ANWNE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
685,1170N0,730W0,SN10,NE4,NE4,ANE,1170N0730W0SN10ANE,1170N0730W0SN10ANENE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
686,1170N0,730W0,SN10,NE4,NE4,ANE,1170N0730W0SN10ANE,1170N0730W0SN10ASWNE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
687,1170N0,730W0,SN10,NE4,NE4,ANE,1170N0730W0SN10ANE,1170N0730W0SN10ASENE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
688,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ANWSW,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
689,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ANESW,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
690,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ASWSW,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
691,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ASESW,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
692,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ANWSE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
693,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ANESE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
694,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ASWSE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
695,1170N0,730W0,SN10, S2,S2,AS½,1170N0730W0SN10AS½,1170N0730W0SN10ASESE,,480.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
696,1170N0,730W0,SN15, E2W2,E2W2,AE½W½,1170N0730W0SN15AE½W½,1170N0730W0SN15ANENW,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
697,1170N0,730W0,SN15, E2W2,E2W2,AE½W½,1170N0730W0SN15AE½W½,1170N0730W0SN15ASENW,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
698,1170N0,730W0,SN15, E2W2,E2W2,AE½W½,1170N0730W0SN15AE½W½,1170N0730W0SN15ANESW,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
699,1170N0,730W0,SN15, E2W2,E2W2,AE½W½,1170N0730W0SN15AE½W½,1170N0730W0SN15ASESW,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
700,1170N0,730W0,SN15,NE4,NE4,ANE,1170N0730W0SN15ANE,1170N0730W0SN15ANWNE,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
701,1170N0,730W0,SN15,NE4,NE4,ANE,1170N0730W0SN15ANE,1170N0730W0SN15ANENE,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
702,1170N0,730W0,SN15,NE4,NE4,ANE,1170N0730W0SN15ANE,1170N0730W0SN15ASWNE,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
703,1170N0,730W0,SN15,NE4,NE4,ANE,1170N0730W0SN15ANE,1170N0730W0SN15ASENE,,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
704,1170N0,730W0,SN15, NW4NW,NW4NW,ANWNW,1170N0730W0SN15ANWNW,1170N0730W0SN15ANWNW,1170N0730W0SN15ANWNW,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
705,1170N0,730W0,SN15, SW4SW,SW4SW,ASWSW,1170N0730W0SN15ASWSW,1170N0730W0SN15ASWSW,1170N0730W0SN15ASWSW,400.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
706,1170N0,730W0,SN17,E2SW,E2SW,AE½SW,1170N0730W0SN17AE½SW,1170N0730W0SN17ANESW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
707,1170N0,730W0,SN17,E2SW,E2SW,AE½SW,1170N0730W0SN17AE½SW,1170N0730W0SN17ASESW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
708,1170N0,730W0,SN17,W2SW,W2SW,AW½SW,1170N0730W0SN17AW½SW,1170N0730W0SN17ANWSW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
709,1170N0,730W0,SN17,W2SW,W2SW,AW½SW,1170N0730W0SN17AW½SW,1170N0730W0SN17ASWSW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
710,1170N0,730W0,SN19,E2NW,E2NW,AE½NW,1170N0730W0SN19AE½NW,1170N0730W0SN19ANENW,,156.57,Potter,SOUTH DAKOTA STATE UNIVERSITY
711,1170N0,730W0,SN19,E2NW,E2NW,AE½NW,1170N0730W0SN19AE½NW,1170N0730W0SN19ASENW,,156.57,Potter,SOUTH DAKOTA STATE UNIVERSITY
712,1170N0,730W0,SN19,SE4,SE4,ASE,1170N0730W0SN19ASE,1170N0730W0SN19ANWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
713,1170N0,730W0,SN19,SE4,SE4,ASE,1170N0730W0SN19ASE,1170N0730W0SN19ANESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
714,1170N0,730W0,SN19,SE4,SE4,ASE,1170N0730W0SN19ASE,1170N0730W0SN19ASWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
715,1170N0,730W0,SN19,SE4,SE4,ASE,1170N0730W0SN19ASE,1170N0730W0SN19ASESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
716,1170N0,730W0,SN20, E2NW,E2NW,AE½NW,1170N0730W0SN20AE½NW,1170N0730W0SN20ANENW,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
717,1170N0,730W0,SN20, E2NW,E2NW,AE½NW,1170N0730W0SN20AE½NW,1170N0730W0SN20ASENW,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
718,1170N0,730W0,SN20,NE4,NE4,ANE,1170N0730W0SN20ANE,1170N0730W0SN20ANWNE,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
719,1170N0,730W0,SN20,NE4,NE4,ANE,1170N0730W0SN20ANE,1170N0730W0SN20ANENE,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
720,1170N0,730W0,SN20,NE4,NE4,ANE,1170N0730W0SN20ANE,1170N0730W0SN20ASWNE,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
721,1170N0,730W0,SN20,NE4,NE4,ANE,1170N0730W0SN20ANE,1170N0730W0SN20ASENE,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
722,1170N0,730W0,SN20,SE4,SE4,ASE,1170N0730W0SN20ASE,1170N0730W0SN20ANWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
723,1170N0,730W0,SN20,SE4,SE4,ASE,1170N0730W0SN20ASE,1170N0730W0SN20ANESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
724,1170N0,730W0,SN20,SE4,SE4,ASE,1170N0730W0SN20ASE,1170N0730W0SN20ASWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
725,1170N0,730W0,SN20,SE4,SE4,ASE,1170N0730W0SN20ASE,1170N0730W0SN20ASESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
726,1170N0,730W0,SN20,W2NW,W2NW,AW½NW,1170N0730W0SN20AW½NW,1170N0730W0SN20ANWNW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
727,1170N0,730W0,SN20,W2NW,W2NW,AW½NW,1170N0730W0SN20AW½NW,1170N0730W0SN20ASWNW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
728,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ANWNW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
729,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ANENW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
730,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ASWNW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
731,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ASENW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
732,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ANWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
733,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ANENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
734,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ASWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
735,1170N0,730W0,SN21,N2,N2,AN½,1170N0730W0SN21AN½,1170N0730W0SN21ASENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
736,1170N0,730W0,SN21,SE4,SE4,ASE,1170N0730W0SN21ASE,1170N0730W0SN21ANWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
737,1170N0,730W0,SN21,SE4,SE4,ASE,1170N0730W0SN21ASE,1170N0730W0SN21ANESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
738,1170N0,730W0,SN21,SE4,SE4,ASE,1170N0730W0SN21ASE,1170N0730W0SN21ASWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
739,1170N0,730W0,SN21,SE4,SE4,ASE,1170N0730W0SN21ASE,1170N0730W0SN21ASESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
740,1170N0,730W0,SN22,NE4,NE4,ANE,1170N0730W0SN22ANE,1170N0730W0SN22ANWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
741,1170N0,730W0,SN22,NE4,NE4,ANE,1170N0730W0SN22ANE,1170N0730W0SN22ANENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
742,1170N0,730W0,SN22,NE4,NE4,ANE,1170N0730W0SN22ANE,1170N0730W0SN22ASWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
743,1170N0,730W0,SN22,NE4,NE4,ANE,1170N0730W0SN22ANE,1170N0730W0SN22ASENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
744,1170N0,730W0,SN22, SW4,SW4,ASW,1170N0730W0SN22ASW,1170N0730W0SN22ANWSW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
745,1170N0,730W0,SN22, SW4,SW4,ASW,1170N0730W0SN22ASW,1170N0730W0SN22ANESW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
746,1170N0,730W0,SN22, SW4,SW4,ASW,1170N0730W0SN22ASW,1170N0730W0SN22ASWSW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
747,1170N0,730W0,SN22, SW4,SW4,ASW,1170N0730W0SN22ASW,1170N0730W0SN22ASESW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
