HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ,Legal_Description
2FAC4EB0-9296-E011-82A2-00155D28E806,F050D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,44-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",,0,,,25,5,N,3,E,11,2505N03ECM,NW,2505N03ECM NW,SWNW
30AC4EB0-9296-E011-82A2-00155D28E806,D5EAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1555-G,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,25,5,N,6,E,11,2505N06ECM,NW,2505N06ECM NW,SWNW
31AC4EB0-9296-E011-82A2-00155D28E806,E5EAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,975-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,25,6,N,6,E,11,2506N06ECM,NW,2506N06ECM NW,SWNW
32AC4EB0-9296-E011-82A2-00155D28E806,E1DCE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1514-C,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,26,3,N,3,E,11,2603N03ECM,NW,2603N03ECM NW,SWNW
33AC4EB0-9296-E011-82A2-00155D28E806,E9DCE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,44-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,26,5,N,3,E,11,2605N03ECM,NW,2605N03ECM NW,SWNW
34AC4EB0-9296-E011-82A2-00155D28E806,40EBE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1555-H,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,26,5,N,6,E,11,2605N06ECM,NW,2605N06ECM NW,SWNW
35AC4EB0-9296-E011-82A2-00155D28E806,FBDCE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,187-J,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,26,6,N,6,E,11,2606N06ECM,NW,2606N06ECM NW,SWNW
36AC4EB0-9296-E011-82A2-00155D28E806,98EBE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1514-D,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,27,3,N,3,E,11,2703N03ECM,NW,2703N03ECM NW,SWNW
37AC4EB0-9296-E011-82A2-00155D28E806,1350D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",,0,,,27,4,N,1,E,11,2704N01ECM,NW,2704N01ECM NW,SWNW
38AC4EB0-9296-E011-82A2-00155D28E806,AFEBE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,44-C,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,27,5,N,3,E,11,2705N03ECM,NW,2705N03ECM NW,SWNW
