HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ
94F379AF-9F96-E011-82A2-00155D28E806,DC52D821-E47B-E011-9CF3-00155D960C0A,5,1,4,SW,SW/4NE/4 SEC 5-5N-27ECM,0,40,59:11.4,NULL,NULL,,,511574,IMPORT,02:30.4,Dwelch,11:16.4,"From Knowles, 1 mile North, 1 mile East, 2 1/2 miles North to West side of lease",NULL,0,NULL,NULL,5,5,N,27,E,C,0505N27ECM,NE,0505N27ECM NE
98F379AF-9F96-E011-82A2-00155D28E806,E252D821-E47B-E011-9CF3-00155D960C0A,5,1,4,NW,LT 4 SEC 5-5N-27ECM,0,40.01,59:11.4,NULL,NULL,,,511574,IMPORT,02:30.4,LLocke,36:30.3,"From Knowles, 1 mile North, 1 mile East, 2 1/2 miles North to West side of lease",NULL,0,NULL,NULL,5,5,N,27,E,C,0505N27ECM,NW,0505N27ECM NW
99F379AF-9F96-E011-82A2-00155D28E806,E452D821-E47B-E011-9CF3-00155D960C0A,5,1,4,SW,SW/4NW/4 SEC 5-5N-27ECM,0,40,59:11.4,NULL,NULL,,,511574,IMPORT,02:30.4,LLocke,37:07.8,"From Knowles, 1 mile North, 1 mile East, 2 1/2 miles North to West side of lease",NULL,0,NULL,NULL,5,5,N,27,E,C,0505N27ECM,SW,0505N27ECM SW
9BF379AF-9F96-E011-82A2-00155D28E806,E652D821-E47B-E011-9CF3-00155D960C0A,5,1,5,N,N/2NW/4 SEC 10-7N-26WIM,0,80,59:11.4,NULL,NULL,,,511575,IMPORT,02:30.4,Dwelch,10:40.3,"From Texola, 2 1/2 miles East and 8 miles South to NW corner of property",NULL,0,NULL,NULL,10,7,N,26,W,I,1007N26WIM,NW,1007N26WIM NW
9FF379AF-9F96-E011-82A2-00155D28E806,E652D821-E47B-E011-9CF3-00155D960C0A,5,1,5,SW,SW/4NW/4 SEC 10-7N-26WIM,0,40,59:11.4,NULL,NULL,,,511575,IMPORT,02:30.5,LLocke,52:49.0,"From Texola, 2 1/2 miles East and 8 miles South to NW corner of property",NULL,0,NULL,NULL,10,7,N,26,W,I,1007N26WIM,NW,1007N26WIM NW
A1F379AF-9F96-E011-82A2-00155D28E806,ED52D821-E47B-E011-9CF3-00155D960C0A,5,1,70,NE,LT 1 SEC 1-4N-15ECM,0,36.7,59:11.4,NULL,NULL,,,511585,IMPORT,02:30.5,Dwelch,51:39.3,"From Co. Rd 28 & Hwy 54 at Optima, 6 1/2 miles North and 1 mile West",NULL,0,NULL,NULL,1,4,N,15,E,C,0104N15ECM,NE,0104N15ECM NE
A6F379AF-9F96-E011-82A2-00155D28E806,F352D821-E47B-E011-9CF3-00155D960C0A,5,1,70,NE,LT 3 SEC 2-1N-11ECM,0,39.84,59:11.4,NULL,NULL,,,519456,IMPORT,02:30.6,Dwelch,50:45.6,"From Hwy 95 & County Road CC north of Texhoma, 2.5 miles west and ½ mile south to the NE/C of the lease",NULL,0,NULL,NULL,2,1,N,11,E,C,0201N11ECM,NW,0201N11ECM NW
AAF379AF-9F96-E011-82A2-00155D28E806,F952D821-E47B-E011-9CF3-00155D960C0A,5,1,70,NW,LT 4 SEC 2-1N-11ECM,0,39.82,59:11.4,NULL,NULL,,,519456,IMPORT,02:30.6,Dwelch,51:13.5,"From Hwy 95 & County Road CC north of Texhoma, 2.5 miles west and ½ mile south to the NE/C of the lease",NULL,0,NULL,NULL,2,1,N,11,E,C,0201N11ECM,NW,0201N11ECM NW
ABF379AF-9F96-E011-82A2-00155D28E806,6FFAF709-E47B-E011-9CF3-00155D960C0A,5,1,70,S,S/2NW/4 SEC 2-1N-11ECM,0,80,59:11.4,NULL,NULL,,,519456,IMPORT,02:30.6,Dwelch,51:30.8,"From Hwy 95 & County Road CC north of Texhoma, 2.5 miles west and ½ mile south to the NE/C of the lease",NULL,0,NULL,NULL,2,1,N,11,E,C,0201N11ECM,NW,0201N11ECM NW
ACF379AF-9F96-E011-82A2-00155D28E806,FC52D821-E47B-E011-9CF3-00155D960C0A,5,1,70,,SW/4 SEC 2-1N-11ECM,0,160,59:11.4,NULL,NULL,,,511597,IMPORT,02:30.6,Dwelch,07:09.4,"From intersection of College Road & Hwy 95 North of Texhoma, 3 miles West to NW/C of lease",NULL,0,NULL,NULL,2,1,N,11,E,C,0201N11ECM,SW,0201N11ECM SW
ADF379AF-9F96-E011-82A2-00155D28E806,FE52D821-E47B-E011-9CF3-00155D960C0A,5,1,70,,NW/4 SEC 11-1N-11ECM,0,160,59:11.4,NULL,NULL,,,511597,IMPORT,02:30.6,Dwelch,07:37.6,"From intersection of College Road & Hwy 95 North of Texhoma, 3 miles West to NW/C of lease",NULL,0,NULL,NULL,11,1,N,11,E,C,1101N11ECM,NW,1101N11ECM NW
AFF379AF-9F96-E011-82A2-00155D28E806,0053D821-E47B-E011-9CF3-00155D960C0A,5,1,70,,SW/4 SEC 9-2N-15ECM,0,160,59:11.4,NULL,NULL,,,511598,IMPORT,02:30.6,LLocke,00:16.5,"From FSA/NRCS Office in Guymon, 1 mile East and 2 miles South to SW corner of lease",NULL,0,NULL,NULL,9,2,N,15,E,C,0902N15ECM,SW,0902N15ECM SW
B5F379AF-9F96-E011-82A2-00155D28E806,0753D821-E47B-E011-9CF3-00155D960C0A,5,1,4,,SE/4 SEC 24-3N-21ECM,0,160,59:11.4,NULL,NULL,,,511609,IMPORT,02:30.7,LLocke,39:27.2,"From Bryan's corner, 4 miles East, 6 miles North and 1/2 mile East to SW corner of property",NULL,0,NULL,NULL,24,3,N,21,E,C,2403N21ECM,SE,2403N21ECM SE
C3F379AF-9F96-E011-82A2-00155D28E806,1753D821-E47B-E011-9CF3-00155D960C0A,5,1,23,,NE/4 SEC 24-19N-22WIM,0,160,59:11.4,NULL,NULL,,,511632,IMPORT,02:30.8,Dwelch,27:26.4,"From Harmon, 4 miles East, 1 mile South, then continuing South on oil and gas road to NE corner (No developed access)",NULL,0,NULL,NULL,24,19,N,22,W,I,2419N22WIM,NE,2419N22WIM NE
C8F379AF-9F96-E011-82A2-00155D28E806,1D53D821-E47B-E011-9CF3-00155D960C0A,5,1,23,SE,SE/4SW/4 SEC 19-19N-22WIM,0,40,59:11.4,NULL,NULL,,,511637,IMPORT,02:30.8,Dwelch,53:23.0,"From Arnett intersection of Hwys 51 & 283, 7 miles East, 3 miles South and 2 1/2 miles East on oil field road",NULL,0,NULL,NULL,19,19,N,22,W,I,1919N22WIM,SW,1919N22WIM SW
CDF379AF-9F96-E011-82A2-00155D28E806,2453D821-E47B-E011-9CF3-00155D960C0A,5,1,23,E,E/2NW/4 SEC 30-19N-22WIM,0,80,59:11.4,NULL,NULL,,,511637,IMPORT,02:30.9,Dwelch,53:36.1,"From Arnett intersection of Hwys 51 & 283, 7 miles East, 3 miles South and 2 1/2 miles East on oil field road",NULL,0,NULL,NULL,30,19,N,22,W,I,3019N22WIM,NW,3019N22WIM NW
CEF379AF-9F96-E011-82A2-00155D28E806,2653D821-E47B-E011-9CF3-00155D960C0A,5,1,23,N,N/2SE/4 SEC 30-19N-22WIM,0,80,59:11.4,NULL,NULL,,,511637,IMPORT,02:30.9,LLocke,05:50.9,"From Arnett intersection of Hwys 51 & 283, 7 miles East, 3 miles South and 2 1/2 miles East on oil field road",NULL,0,NULL,NULL,30,19,N,22,W,I,3019N22WIM,SE,3019N22WIM SE
CFF379AF-9F96-E011-82A2-00155D28E806,2653D821-E47B-E011-9CF3-00155D960C0A,5,1,23,SE,SE/4SE/4 SEC 30-19N-22WIM,0,40,59:11.4,NULL,NULL,,,511637,IMPORT,02:30.9,Dwelch,54:11.9,"From Arnett intersection of Hwys 51 & 283, 7 miles East, 3 miles South and 2 1/2 miles East on oil field road",NULL,0,NULL,NULL,30,19,N,22,W,I,3019N22WIM,SE,3019N22WIM SE
203E8174-0C6C-E311-9E99-00155D28EA07,NULL,5,1,13,,SW/4 SEC 24-3N-3ECM,0,160,00:00.0,NULL,NULL,,,511555,JPope,57:30.2,JPope,57:30.2,,NULL,0,NULL,NULL,24,3,N,3,E,C,2403N03ECM,SW,2403N03ECM SW
FA1ED9CE-0C6C-E311-9E99-00155D28EA07,NULL,5,1,13,,NE/4 SEC 24-3N-3ECM,0,160,00:00.0,NULL,NULL,,,511555,JPope,00:01.7,JPope,00:01.7,,NULL,0,NULL,NULL,24,3,N,3,E,C,2403N03ECM,NE,2403N03ECM NE
5510B0FE-0C6C-E311-9E99-00155D28EA07,NULL,5,1,13,,SE/4 SEC 24-3N-3ECM,0,160,00:00.0,NULL,NULL,,,511555,JPope,01:22.0,JPope,01:22.0,,NULL,0,NULL,NULL,24,3,N,3,E,C,2403N03ECM,SE,2403N03ECM SE
C48D82B4-E018-E411-9F9D-00155D28EA07,NULL,5,1,23,,SW/4 SEC 8-18N-22WIM,0,160,00:00.0,NULL,NULL,,,511024,LLocke,30:10.8,Dwelch,33:28.9,"From Arnett intersection of Hwys 51 & 283, 7 miles East, 5 1/2 miles South, 1 mile East, 1 mile South and 1 1/2 miles East to SW corner of SE/4 of Sec 7",NULL,0,NULL,NULL,8,18,N,22,W,I,0818N22WIM,SW,0818N22WIM SW
F7E1D94F-E118-E411-9F9D-00155D28EA07,NULL,5,1,23,NE,LT 4 SEC 35-20N-23WIM,0,0,00:00.0,00:00.0,00:00.0,,,511032,LLocke,34:31.5,TLangley,51:44.9,"From Arnett intersection of Hwys 51 & 283, 7 miles East, 5-1/2 miles South, 1 mile East, 1 mile South and 1-1/2 miles East to SW corner of SE/4 of Sec 7",NULL,0,NULL,NULL,35,20,N,23,W,I,3520N23WIM,SE,3520N23WIM SE
E78C784F-B91C-E411-9F9D-00155D28EA07,NULL,5,1,30,NE,LT 2 SEC 5-27N-23WIM,0,39.77,00:00.0,NULL,NULL,,,511035,LLocke,58:16.4,Dwelch,50:31.9,"From intersection of Hwys 64 & 46, North of May, 2 miles East, 2 miles North & 3/4 mile Northerly on trail road (No Developed Access)",NULL,0,NULL,NULL,5,27,N,23,W,I,0527N23WIM,NE,0527N23WIM NE
EC0F695D-631E-E411-9F9D-00155D28EA07,NULL,5,1,4,NE,LT 3 SEC 5-5N-23ECM,0,40.22,00:00.0,NULL,NULL,,,511496,LLocke,48:04.9,LLocke,48:04.9,"From West side of Forgan, approx 1 mile West, 1 mile North and 1 mile West to SE corner of lease",NULL,0,NULL,NULL,5,5,N,23,E,C,0505N23ECM,NW,0505N23ECM NW
0E782D82-631E-E411-9F9D-00155D28EA07,NULL,5,1,4,NW,LT 4 SEC 5-5N-23ECM (SUBJ TO 1.025 AC ESMT),0,40.18,00:00.0,NULL,NULL,,,511496,LLocke,49:06.6,Dwelch,09:36.9,"From West side of Forgan, approx 1 mile West, 1 mile North and 1 mile West to SE corner of lease",NULL,0,NULL,NULL,5,5,N,23,E,C,0505N23ECM,NW,0505N23ECM NW
829059A3-631E-E411-9F9D-00155D28EA07,NULL,5,1,4,S,S/2NW/4 SEC 5-5N-23ECM,0,80,00:00.0,NULL,NULL,,,511496,LLocke,50:02.2,LLocke,50:02.2,"From West side of Forgan, approx 1 mile West, 1 mile North and 1 mile West to SE corner of lease",NULL,0,NULL,NULL,5,5,N,23,E,C,0505N23ECM,NW,0505N23ECM NW
C65892C3-631E-E411-9F9D-00155D28EA07,NULL,5,1,4,S,S/2NE/4 SEC 5-5N-23ECM,0,80,00:00.0,NULL,NULL,,,511496,LLocke,50:56.3,LLocke,50:56.3,"From West side of Forgan, approx 1 mile West, 1 mile North and 1 mile West to SE corner of lease",NULL,0,NULL,NULL,5,5,N,23,E,C,0505N23ECM,NE,0505N23ECM NE
6B606CE0-631E-E411-9F9D-00155D28EA07,NULL,5,1,4,E,E/2SE/4 SEC 5-5N-23ECM,0,80,00:00.0,NULL,NULL,,,511496,LLocke,51:44.7,LLocke,51:44.7,"From West side of Forgan, approx 1 mile West, 1 mile North and 1 mile West to SE corner of lease",NULL,0,NULL,NULL,5,5,N,23,E,C,0505N23ECM,SE,0505N23ECM SE
70FF1A07-671E-E411-9F9D-00155D28EA07,NULL,5,1,4,NW,LT 4 SEC 6-5N-23ECM,0,37.8,00:00.0,NULL,NULL,,,511497,LLocke,14:18.1,LLocke,14:18.1,"From West side of Forgan, approx 4 miles West on Hwy 64 and 1 mile North to SW corner of lease",NULL,0,NULL,NULL,6,5,N,23,E,C,0605N23ECM,NW,0605N23ECM NW
BA7BF42C-671E-E411-9F9D-00155D28EA07,NULL,5,1,4,SW,LT 5 SEC 6-5N-23ECM,0,37.77,00:00.0,NULL,NULL,,,511497,LLocke,15:21.6,LLocke,15:21.6,"From West side of Forgan, approx 4 miles West on Hwy 64 and 1 mile North to SW corner of lease",NULL,0,NULL,NULL,6,5,N,23,E,C,0605N23ECM,NW,0605N23ECM NW
5C48734A-671E-E411-9F9D-00155D28EA07,NULL,5,1,4,NW,LT 6 SEC 6-5N-23ECM,0,37.75,00:00.0,NULL,NULL,,,511497,LLocke,16:11.2,LLocke,16:11.2,"From West side of Forgan, approx 4 miles West on Hwy 64 and 1 mile North to SW corner of lease",NULL,0,NULL,NULL,6,5,N,23,E,C,0605N23ECM,SW,0605N23ECM SW
707D6567-671E-E411-9F9D-00155D28EA07,NULL,5,1,4,SW,LT 7 SEC 6-5N-23ECM,0,37.73,00:00.0,NULL,NULL,,,511497,LLocke,16:59.8,LLocke,16:59.8,"From West side of Forgan, approx 4 miles West on Hwy 64 and 1 mile North to SW corner of lease",NULL,0,NULL,NULL,6,5,N,23,E,C,0605N23ECM,SW,0605N23ECM SW
53668B8A-671E-E411-9F9D-00155D28EA07,NULL,5,1,4,SE,SE/4NW/4 SEC 6-5N-23ECM,0,40,00:00.0,NULL,NULL,,,511497,LLocke,17:58.8,LLocke,17:58.8,"From West side of Forgan, approx 4 miles West on Hwy 64 and 1 mile North to SW corner of lease",NULL,0,NULL,NULL,6,5,N,23,E,C,0605N23ECM,NW,0605N23ECM NW
77EBBFB7-671E-E411-9F9D-00155D28EA07,NULL,5,1,4,E,E/2SW/4 SEC 6-5N-23ECM,0,80,00:00.0,NULL,NULL,,,511497,LLocke,19:14.7,LLocke,19:14.7,"From West side of Forgan, approx 4 miles West on Hwy 64 and 1 mile North to SW corner of lease",NULL,0,NULL,NULL,6,5,N,23,E,C,0605N23ECM,SW,0605N23ECM SW
2EFD8BAB-681E-E411-9F9D-00155D28EA07,NULL,5,1,4,,SE/4 SEC 7-5N-26ECM,0,160,00:00.0,NULL,NULL,,,511502,LLocke,26:03.9,Dwelch,37:56.1,"From Knowles, 6 miles West on Hwy 64, 1 1/2 miles North and 1/2 mile East on service road to West side of property (Poor access)",NULL,0,NULL,NULL,7,5,N,26,E,C,0705N26ECM,SE,0705N26ECM SE
016701F7-681E-E411-9F9D-00155D28EA07,NULL,5,1,4,NW,LT 4 SEC 3-5N-27ECM,0,40.02,00:00.0,NULL,NULL,,,511504,LLocke,28:10.5,LLocke,28:10.5,"From Gate, 3 miles West, 5 miles North, 1/2 mile West and 1/2 mile North on oil and gas road to SE corner of property",NULL,0,NULL,NULL,3,5,N,27,E,C,0305N27ECM,NW,0305N27ECM NW
C2FF0F16-691E-E411-9F9D-00155D28EA07,NULL,5,1,4,S,S/2NW/4 SEC 3-5N-27ECM,0,80,00:00.0,NULL,NULL,,,511504,LLocke,29:02.6,LLocke,29:02.6,"From Gate, 3 miles West, 5 miles North, 1/2 mile West and 1/2 mile North on oil and gas road to SE corner of property",NULL,0,NULL,NULL,3,5,N,27,E,C,0305N27ECM,NW,0305N27ECM NW
A9CBE9C1-691E-E411-9F9D-00155D28EA07,NULL,5,1,4,,SE/4 SEC 27-5N-23ECM,0,160,00:00.0,NULL,NULL,,,511516,LLocke,33:50.9,LLocke,33:50.9,"From Forgan, 1/3 mile West and 2 miles South to NE corner of property",NULL,0,NULL,NULL,27,5,N,23,E,C,2705N23ECM,SE,2705N23ECM SE
C8A62951-6A1E-E411-9F9D-00155D28EA07,NULL,5,1,4,E,E/2SW/4 SEC 5-5N-27ECM,0,80,00:00.0,NULL,NULL,,,511574,LLocke,37:51.2,LLocke,37:51.2,"From Knowles, 1 mile North, 1 mile East, 2 1/2 miles North to West side of lease",NULL,0,NULL,NULL,5,5,N,27,E,C,0505N27ECM,SW,0505N27ECM SW
B66E06D7-FF22-E411-9F9D-00155D28EA07,NULL,5,1,70,W,W/2SE/4 SEC 35-1N-19ECM,0,80,00:00.0,NULL,NULL,,,511491,LLocke,37:44.2,LLocke,37:44.2,"From SE corner of Beaver/Texas County Line, 1 1/2 miles West to SE corner of property",NULL,0,NULL,NULL,35,1,N,19,E,C,3501N19ECM,SE,3501N19ECM SE
82B04328-0023-E411-9F9D-00155D28EA07,NULL,5,1,70,NE,NE/4NW/4 SEC 30-1N-19ECM,0,40,00:00.0,NULL,NULL,,,511493,LLocke,40:00.5,LLocke,40:00.5,"From East side of Hardesty, 5 miles East, 5 miles South, 3 miles East, 1 mile South and 1/2 mile West to NE/C of lease",NULL,0,NULL,NULL,30,1,N,19,E,C,3001N19ECM,NW,3001N19ECM NW
E7552731-0123-E411-9F9D-00155D28EA07,NULL,5,1,70,E,E/2SW/4 SEC 7-2N-19ECM,0,80,00:00.0,NULL,NULL,,,511544,LLocke,47:24.7,LLocke,47:24.7,"From East side of Hardesty, 7 miles East and 2 miles North to SW corner of property",NULL,0,NULL,NULL,7,2,N,19,E,C,0702N19ECM,SW,0702N19ECM SW
21DF424F-0123-E411-9F9D-00155D28EA07,NULL,5,1,70,N,N/2SE/4 SEC 7-2N-19ECM,0,80,00:00.0,NULL,NULL,,,511544,LLocke,48:15.3,LLocke,48:15.3,"From East side of Hardesty, 7 miles East and 2 miles North to SW corner of property",NULL,0,NULL,NULL,7,2,N,19,E,C,0702N19ECM,SE,0702N19ECM SE
39525F98-0123-E411-9F9D-00155D28EA07,NULL,5,1,70,NW,LT 2 SEC 1-4N-15ECM,0,36.61,00:00.0,NULL,NULL,,,511585,LLocke,50:17.9,Dwelch,51:52.7,"From Co. Rd 28 & Hwy 54 at Optima, 6 1/2 miles North and 1 mile West",NULL,0,NULL,NULL,1,4,N,15,E,C,0104N15ECM,NE,0104N15ECM NE
3DF871C7-0123-E411-9F9D-00155D28EA07,NULL,5,1,70,S,S/2NE/4 SEC 1-4N-15ECM,0,80,00:00.0,NULL,NULL,,,511585,LLocke,51:36.9,Dwelch,52:07.4,"From Co. Rd 28 & Hwy 54 at Optima, 6 1/2 miles North and 1 mile West",NULL,0,NULL,NULL,1,4,N,15,E,C,0104N15ECM,NE,0104N15ECM NE
5ACBA97B-0223-E411-9F9D-00155D28EA07,NULL,5,1,70,N,N/2SW/4 SEC 11-1N-11ECM,0,80,00:00.0,NULL,NULL,,,511597,LLocke,56:39.2,Dwelch,07:54.4,"From intersection of College Road & Hwy 95 North of Texhoma, 3 miles West to NW/C of lease",NULL,0,NULL,NULL,11,1,N,11,E,C,1101N11ECM,SW,1101N11ECM SW
3FC08A98-0223-E411-9F9D-00155D28EA07,NULL,5,1,70,NW,NW/4SE/4 SEC 11-1N-11ECM,0,40,00:00.0,NULL,NULL,,,511597,LLocke,57:27.7,Dwelch,08:19.7,"From intersection of College Road & Hwy 95 North of Texhoma, 3 miles West to NW/C of lease",NULL,0,NULL,NULL,11,1,N,11,E,C,1101N11ECM,SE,1101N11ECM SE
1F7B32B5-0223-E411-9F9D-00155D28EA07,NULL,5,1,70,SW,SW/4NE/4 SEC 11-1N-11ECM,0,40,00:00.0,NULL,NULL,,,511597,LLocke,58:15.8,Dwelch,08:47.2,"From intersection of College Road & Hwy 95 North of Texhoma, 3 miles West to NW/C of lease",NULL,0,NULL,NULL,11,1,N,11,E,C,1101N11ECM,NE,1101N11ECM NE
4C84743C-270C-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4 SEC 23-6N-6ECM,0,160,00:00.0,NULL,NULL,,,511396,JPope,07:22.0,JPope,33:01.2,,NULL,0,NULL,NULL,23,6,N,6,E,C,2306N06ECM,NE,2306N06ECM NE
419C1B70-270C-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 23-6N-6ECM,0,160,00:00.0,NULL,NULL,,,511396,JPope,08:48.8,Administrator,05:27.5,,NULL,0,NULL,NULL,23,6,N,6,E,C,2306N06ECM,SE,2306N06ECM SE
308E17C4-280C-E311-9FDA-00155D28EA07,NULL,5,1,13,,NW/4 SEC 24-6N-6ECM,0,160,00:00.0,NULL,NULL,,,511396,JPope,18:19.2,JPope,14:24.8,,NULL,0,NULL,NULL,24,6,N,6,E,C,2406N06ECM,NW,2406N06ECM NW
B669A9F5-280C-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4  SEC 24-6N-6ECM,0,160,00:00.0,NULL,NULL,,,511396,JPope,19:42.2,JPope,16:01.8,,NULL,0,NULL,NULL,24,6,N,6,E,C,2406N06ECM,NE,2406N06ECM NE
AC013D4C-290C-E311-9FDA-00155D28EA07,NULL,5,1,13,,SW/4 SEC 24-6N-6ECM,0,160,00:00.0,NULL,NULL,,,511396,JPope,22:07.6,JPope,15:21.9,,NULL,0,NULL,NULL,24,6,N,6,E,C,2406N06ECM,SW,2406N06ECM SW
28E64972-290C-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 24-6N-6ECM,0,160,00:00.0,NULL,NULL,,,511396,JPope,23:18.4,JPope,16:42.1,,NULL,0,NULL,NULL,24,6,N,6,E,C,2406N06ECM,SE,2406N06ECM SE
5F964514-E60F-E311-9FDA-00155D28EA07,NULL,5,1,13,SW,SW/4SW/4 SEC 3-5N-6ECM,0,40,00:00.0,NULL,NULL,,,511275,JPope,31:01.7,LLocke,44:04.8,,NULL,0,NULL,NULL,3,5,N,6,E,C,0305N06ECM,SW,0305N06ECM SW
4F330D9C-EB0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4 SEC 20-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,10:36.9,JPope,27:18.0,,NULL,0,NULL,NULL,20,5,N,6,E,C,2005N06ECM,NE,2005N06ECM NE
E7E77C4F-EC0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,SW/4 SEC 20-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,15:37.9,JPope,29:01.5,,NULL,0,NULL,NULL,20,5,N,6,E,C,2005N06ECM,SW,2005N06ECM SW
9FA3B677-EC0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 20-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,16:45.4,JPope,30:08.2,,NULL,0,NULL,NULL,20,5,N,6,E,C,2005N06ECM,SE,2005N06ECM SE
7A3B7999-F80F-E311-9FDA-00155D28EA07,NULL,5,1,13,,NW/4 SEC 21-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,43:35.8,JPope,28:04.5,,NULL,0,NULL,NULL,21,5,N,6,E,C,2105N06ECM,NW,2105N06ECM NW
1DDDF9C0-F80F-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4 SEC 21-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,44:42.0,JPope,32:18.8,,NULL,0,NULL,NULL,21,5,N,6,E,C,2105N06ECM,NE,2105N06ECM NE
A88F0956-F90F-E311-9FDA-00155D28EA07,NULL,5,1,13,,SW/4 SEC 21-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,48:52.1,JPope,32:52.2,,NULL,0,NULL,NULL,21,5,N,6,E,C,2105N06ECM,SW,2105N06ECM SW
4AC6AD80-F90F-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 21-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,50:03.7,JPope,33:22.8,,NULL,0,NULL,NULL,21,5,N,6,E,C,2105N06ECM,SE,2105N06ECM SE
60AA7F41-FB0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,NW/4 SEC 28-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,02:36.7,Dwelch,37:02.7,,NULL,0,NULL,NULL,28,5,N,6,E,C,2805N06ECM,NW,2805N06ECM NW
A6E93A63-FB0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4 SEC 28-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,03:42.5,JPope,42:34.8,,NULL,0,NULL,NULL,28,5,N,6,E,C,2805N06ECM,NE,2805N06ECM NE
E7F7E3B7-FB0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,SW/4 SEC 28-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,06:02.5,JPope,43:06.8,,NULL,0,NULL,NULL,28,5,N,6,E,C,2805N06ECM,SW,2805N06ECM SW
02FD16E4-FB0F-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 28-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,07:09.5,JPope,43:41.5,,NULL,0,NULL,NULL,28,5,N,6,E,C,2805N06ECM,SE,2805N06ECM SE
4EFE55C1-0A10-E311-9FDA-00155D28EA07,NULL,5,1,13,,NW/4 SEC 29-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,53:33.7,JPope,44:14.2,,NULL,0,NULL,NULL,29,5,N,6,E,C,2905N06ECM,NW,2905N06ECM NW
830471E8-0A10-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4 SEC 29-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,54:39.3,JPope,44:41.4,,NULL,0,NULL,NULL,29,5,N,6,E,C,2905N06ECM,NE,2905N06ECM NE
F83B992E-0B10-E311-9FDA-00155D28EA07,NULL,5,1,13,,SW/4 SEC 29-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,56:37.0,JPope,45:13.1,,NULL,0,NULL,NULL,29,5,N,6,E,C,2905N06ECM,SW,2905N06ECM SW
E8C66F52-0B10-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 29-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,57:37.1,JPope,45:43.1,,NULL,0,NULL,NULL,29,5,N,6,E,C,2905N06ECM,SE,2905N06ECM SE
23655EA0-0B10-E311-9FDA-00155D28EA07,NULL,5,1,13,,NW/4 SEC 32-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,59:47.8,JPope,47:52.0,,NULL,0,NULL,NULL,32,5,N,6,E,C,3205N06ECM,NW,3205N06ECM NW
99D9CCC7-0B10-E311-9FDA-00155D28EA07,NULL,5,1,13,,NE/4 SEC 32-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,00:54.0,JPope,48:21.8,,NULL,0,NULL,NULL,32,5,N,6,E,C,3205N06ECM,NE,3205N06ECM NE
F4097C27-0C10-E311-9FDA-00155D28EA07,NULL,5,1,13,,SW/4 SEC 32-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,03:34.5,JPope,49:28.7,,NULL,0,NULL,NULL,32,5,N,6,E,C,3205N06ECM,SW,3205N06ECM SW
1375544E-0C10-E311-9FDA-00155D28EA07,NULL,5,1,13,,SE/4 SEC 32-5N-6ECM,0,160,00:00.0,NULL,NULL,,,511275,JPope,04:39.7,JPope,49:58.6,,NULL,0,NULL,NULL,32,5,N,6,E,C,3205N06ECM,SE,3205N06ECM SE
