,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
715,ND,North Dakota State University,157.6,159.84,North Dakota State University,Commissioner of University and School Lands,G.VALLEY,140,104,27,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.7871391941729 46.91872202708526, -103.78711417770509 46.911479790604915, -103.77653822673379 46.91141183285027, -103.77658824557165 46.918631564342405, -103.7871391941729 46.91872202708526))"
716,ND,North Dakota State University,160.0,160.3,North Dakota State University,Commissioner of University and School Lands,BILLINGS,139,100,20,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.31567053521867 46.84705135060918, -103.32627096397937 46.847011671834416, -103.32619596953948 46.83977675191804, -103.31562055269474 46.83983624934648, -103.31567053521867 46.84705135060918))"
717,ND,North Dakota State University,160.0,162.02,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,140,75,26,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.10784497620419 46.91602007995442, -100.10769481618124 46.92330004005949, -100.11829507179897 46.923304711695266, -100.11829745548015 46.92321737061154, -100.11849522382823 46.91600961154612, -100.10784497620419 46.91602007995442))"
718,ND,North Dakota State University,140.12,160.84,North Dakota State University,Commissioner of University and School Lands,KIDDER,139,73,17,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.93231470365753 46.86520261883683, -99.93231757618813 46.86379222969263, -99.93232942061013 46.85794787592871, -99.92174956638755 46.85789100050061, -99.92174476448416 46.865158395676175, -99.93231470365753 46.86520261883683))"
719,ND,North Dakota State University,160.0,159.49,North Dakota State University,Commissioner of University and School Lands,BARNES,139,60,18,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.30173331740079 46.85629705019453, -98.2911653682444 46.856235296114505, -98.29112075470536 46.86340434400581, -98.29120437391168 46.863405390428554, -98.3016887331804 46.8635368620967, -98.30173331740079 46.85629705019453))"
720,ND,North Dakota State University,160.0,159.29,North Dakota State University,Commissioner of University and School Lands,STARK,138,99,12,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.11587123729367 46.78917527914983, -103.12545560294805 46.78916982473405, -103.12556796909868 46.78916976674853, -103.12626898392764 46.78910977040003, -103.12631891942043 46.78184475636618, -103.11594390101745 46.781872968852504, -103.11590755662152 46.785524123766855, -103.11587123729367 46.78917527914983))"
721,ND,North Dakota State University,160.0,164.3,North Dakota State University,Commissioner of University and School Lands,LOGAN,133,73,18,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.89579964526041 46.34120060386435, -99.89585261898226 46.341200955492276, -99.90627907126031 46.34127061333085, -99.90630339489188 46.33382950478129, -99.89582492260185 46.33381391554915, -99.8958000326101 46.34108904987003, -99.89579964526041 46.34120060386435))"
722,ND,North Dakota State University,160.0,160.74,North Dakota State University,Commissioner of University and School Lands,G.VALLEY,140,104,27,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.7976900782341 46.91154677996975, -103.79769014629746 46.90428203921075, -103.78708924414978 46.904237560173605, -103.78711417770509 46.911479790604915, -103.7976900782341 46.91154677996975))"
723,ND,North Dakota State University,160.0,160.24,North Dakota State University,Commissioner of University and School Lands,G.VALLEY,140,104,27,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.78711417770509 46.911479790604915, -103.78708924414978 46.904237560173605, -103.7764883022813 46.90419209332027, -103.77653822673379 46.91141183285027, -103.78711417770509 46.911479790604915))"
724,ND,North Dakota State University,160.0,156.45,North Dakota State University,Commissioner of University and School Lands,BARNES,141,61,27,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.40409437933978 47.001341842950545, -98.39355206719233 47.00137454450349, -98.3935019500898 47.00850231417043, -98.40396226190511 47.00847707146644, -98.40406814759575 47.00275815334049, -98.40409437933978 47.001341842950545))"
725,ND,North Dakota State University,76.0,161.01,North Dakota State University,Commissioner of University and School Lands,KIDDER,139,73,17,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.93232942061013 46.85794787592871, -99.93234415189698 46.850693139181274, -99.92175437985749 46.85062359990244, -99.92174956638755 46.85789100050061, -99.93232942061013 46.85794787592871))"
726,ND,North Dakota State University,80.0,79.39,North Dakota State University,Commissioner of University and School Lands,STARK,138,99,12,S2NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.11590755662152 46.785524123766855, -103.11594390101745 46.781872968852504, -103.10556878804897 46.78190022822331, -103.10551882246901 46.78554025979265, -103.11071319587268 46.785532310220894, -103.11590755662152 46.785524123766855))"
727,ND,North Dakota State University,160.0,159.91,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,139,69,28,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.38431963806975 46.83459327735378, -99.39488957357923 46.83454851853391, -99.39492983630304 46.827348589279694, -99.3843498528297 46.827363330345996, -99.38431963806975 46.83459327735378))"
728,ND,North Dakota State University,120.0,120.7,North Dakota State University,Commissioner of University and School Lands,STARK,138,91,10,"NE4NW4, S2NW4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.15428208666277 46.79033059309877, -102.15428182979929 46.78667957241798, -102.15955716093553 46.78668174191981, -102.15955685545131 46.7830550466023, -102.14900628912169 46.78305045159695, -102.14900647135677 46.7866771612513, -102.14900647972621 46.78669295839726, -102.14900667861959 46.790335486710376, -102.15428208666277 46.79033059309877))"
729,ND,North Dakota State University,160.0,157.99,North Dakota State University,Commissioner of University and School Lands,G.VALLEY,140,104,31,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.85028156708191 46.89734553337154, -103.83974045874172 46.89732468035546, -103.83969078290728 46.904471640712536, -103.85023314452528 46.90451828905568, -103.85028156708191 46.89734553337154))"
730,ND,North Dakota State University,80.0,79.6,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,83,34,S2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.18266899252757 46.985205360638474, -101.1932069694291 46.98514522795321, -101.19323195792279 46.98153302077651, -101.18803415888055 46.98156273875526, -101.18273198819118 46.98159281685947, -101.18268089475269 46.981593104789056, -101.18266899252757 46.985205360638474))"
731,ND,North Dakota State University,80.0,79.79,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,83,34,S2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.18266899252757 46.985205360638474, -101.18268089475269 46.981593104789056, -101.17743156340966 46.9816226383078, -101.17243389958519 46.98168878072435, -101.17213143830949 46.98169277809392, -101.17213172658123 46.98530019449532, -101.17740035762034 46.98525552835929, -101.18266899252757 46.985205360638474))"
732,ND,North Dakota State University,160.0,160.18,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,144,79,27,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.6852704081405 47.265928433329506, -100.68531975388606 47.25868325753903, -100.67471980862629 47.25856382498237, -100.6746452306793 47.265836470638284, -100.6852704081405 47.265928433329506))"
733,ND,North Dakota State University,120.0,120.23,North Dakota State University,Commissioner of University and School Lands,DUNN,143,92,8,"NW4NW4, E2NW4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.36701728002929 47.227351696666624, -102.3723437040322 47.22735783022688, -102.37234393574005 47.22740539710116, -102.37543798284592 47.22736137841085, -102.37767059103598 47.22745885039305, -102.3776697149296 47.22733021334486, -102.37764555135882 47.22376642511884, -102.37232555142673 47.22375296475834, -102.3723073550675 47.220135448054194, -102.36699548945825 47.22012172026065, -102.36701728002929 47.227351696666624))"
734,ND,North Dakota State University,160.0,160.17,North Dakota State University,Commissioner of University and School Lands,DUNN,143,92,8,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.36701728002929 47.227351696666624, -102.36699548945825 47.22012172026065, -102.35636989176403 47.220093517651975, -102.35636996235094 47.22726179883708, -102.3563699671952 47.227338584878986, -102.35646788013874 47.22733869144492, -102.36701728002929 47.227351696666624))"
735,ND,North Dakota State University,160.0,159.34,North Dakota State University,Commissioner of University and School Lands,DUNN,141,95,1,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.6727248111576 47.060695859733066, -102.67277401060156 47.053532063518055, -102.67277451555286 47.0534590895325, -102.66222457786162 47.05349936000856, -102.66217468747757 47.06073615783434, -102.6727248111576 47.060695859733066))"
736,ND,North Dakota State University,40.0,40.24,North Dakota State University,Commissioner of University and School Lands,OLIVER,143,84,28,SW4NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.33695648509836 47.17643224855144, -101.33702492244129 47.180050863984604, -101.34236842078779 47.180089272088544, -101.34229396762797 47.1764707246336, -101.33695648509836 47.17643224855144))"
737,ND,North Dakota State University,160.0,163.13,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,142,79,10,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.66451718822263 47.127901087360705, -100.6645172666935 47.13523633188878, -100.6752180429604 47.13520458530902, -100.67521821149477 47.12791189244499, -100.66451718822263 47.127901087360705))"
738,ND,North Dakota State University,160.0,159.35,North Dakota State University,Commissioner of University and School Lands,DUNN,141,95,1,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.66217468747757 47.06073615783434, -102.66222457786162 47.05349936000856, -102.65167457959535 47.053538654148504, -102.65167407715663 47.05361189817266, -102.65162450569134 47.06077549497797, -102.66217468747757 47.06073615783434))"
739,ND,North Dakota State University,160.0,160.59,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,142,79,21,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.7071689845715 47.10629600279996, -100.70721890589765 47.099051158233614, -100.69656839822038 47.099021604138905, -100.6965434614859 47.10625407088873, -100.7071689845715 47.10629600279996))"
740,ND,North Dakota State University,160.0,160.01,North Dakota State University,Commissioner of University and School Lands,GRANT,133,89,24,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.80858320539176 46.32785668712312, -101.8190337639239 46.32777446824385, -101.81918418578097 46.32053957364678, -101.80875846235385 46.32059578026107, -101.80867084243557 46.324226232678136, -101.80858320539176 46.32785668712312))"
741,ND,North Dakota State University,40.0,40.13,North Dakota State University,Commissioner of University and School Lands,GRANT,133,89,24,NW4NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.80858320539176 46.32785668712312, -101.80867084243557 46.324226232678136, -101.80345172926793 46.324260326118015, -101.80335790523877 46.32789744181049, -101.80858320539176 46.32785668712312))"
742,ND,North Dakota State University,146.64,153.01,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,143,79,7,"E2SW4, LOTS 3,4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.73888551001339 47.22257999714467, -100.74421771221135 47.22259269616562, -100.74897212426117 47.222603804000634, -100.74899701371017 47.218968164098506, -100.74902190538083 47.215332524533295, -100.74421547734546 47.21532129407419, -100.73888400005083 47.21530860772209, -100.73888551001339 47.22257999714467))"
743,ND,North Dakota State University,73.32,80.68,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,143,79,7,W2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.73888551001339 47.22257999714467, -100.73888400005083 47.21530860772209, -100.73355250092406 47.21529566082103, -100.73355288786344 47.21893136433349, -100.73355328609576 47.22256706307138, -100.73888551001339 47.22257999714467))"
744,ND,North Dakota State University,160.0,158.94,North Dakota State University,Commissioner of University and School Lands,MCLEAN,143,81,28,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.93942976745528 47.18584108045125, -100.93962424025007 47.18584098705144, -100.94998071230603 47.185836066856446, -100.95003056907628 47.178608144012536, -100.93943009391776 47.17863435759184, -100.93942976745528 47.18584108045125))"
745,ND,North Dakota State University,120.0,120.95,North Dakota State University,Commissioner of University and School Lands,OLIVER,143,84,28,"NW4SW4, S2SW4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.34229396762797 47.1764707246336, -101.3422388552646 47.17379081925823, -101.34223693731784 47.17369820206005, -101.34221854633437 47.172803939966975, -101.3421441134628 47.169185373646734, -101.33149388239606 47.16914065560178, -101.3315562885398 47.172759335558176, -101.3368874208809 47.17278176682937, -101.33695648509836 47.17643224855144, -101.34229396762797 47.1764707246336))"
746,ND,North Dakota State University,160.0,162.42,North Dakota State University,Commissioner of University and School Lands,DUNN,142,95,12,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.66233354068237 47.13321475113444, -102.66234182762786 47.14045857403375, -102.6722080396352 47.140539391156636, -102.67310790261153 47.14054676070159, -102.67308934828581 47.13850461510047, -102.67304180639188 47.133273420153806, -102.66233354068237 47.13321475113444))"
747,ND,North Dakota State University,160.0,159.53,North Dakota State University,Commissioner of University and School Lands,BILLINGS,141,98,22,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.09627089952065 47.024002245264946, -103.09632017292883 47.016781975984735, -103.0857450981838 47.016800015352885, -103.08572058421319 47.02404268500992, -103.09627089952065 47.024002245264946))"
748,ND,North Dakota State University,80.0,80.01,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,141,77,20,E2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.45843087413552 47.018635772997, -100.45845559450157 47.01500703903557, -100.458480313369 47.01137828804331, -100.45320512285784 47.0113402112349, -100.45315580237948 47.01860523244027, -100.45843087413552 47.018635772997))"
749,ND,North Dakota State University,80.0,79.75,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,144,78,10,S2NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.54801581470664 47.30908719755182, -100.54801604324275 47.31270878799859, -100.5586160690132 47.31272559398164, -100.55861596074722 47.309104008275895, -100.54801581470664 47.30908719755182))"
750,ND,North Dakota State University,160.0,162.09,North Dakota State University,Commissioner of University and School Lands,STARK,141,93,32,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.50427599261941 46.98862320303635, -102.50427576469039 46.98139596625989, -102.50269284295959 46.981358302304194, -102.50049390602511 46.98130595819518, -102.49622451036204 46.98128737042216, -102.49615935656041 46.981287080267215, -102.49607468163173 46.981286713041754, -102.4936213028326 46.981292230793805, -102.49365044781212 46.988583858728624, -102.50427599261941 46.98862320303635))"
751,ND,North Dakota State University,40.0,39.92,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,86,6,SE4NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.62692812517918 47.064352091955904, -101.63222024797825 47.06435465419659, -101.63221920874747 47.06073968410093, -101.626927429249 47.060737114325434, -101.62692812517918 47.064352091955904))"
752,ND,North Dakota State University,160.0,161.86,North Dakota State University,Commissioner of University and School Lands,GRIGGS,144,61,36,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.35102538456584 47.24056669232457, -98.34043509698928 47.240581274933085, -98.34046656002039 47.24790597056653, -98.35112523590232 47.24789176631078, -98.35102538456584 47.24056669232457))"
753,ND,North Dakota State University,160.0,157.32,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,143,79,4,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.69657003105374 47.236989215284346, -100.69652030928695 47.22971786503499, -100.68611937357024 47.22964226880212, -100.68616927474098 47.236913628695234, -100.69657003105374 47.236989215284346))"
754,ND,North Dakota State University,160.0,161.37,North Dakota State University,Commissioner of University and School Lands,BILLINGS,139,100,32,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.3260711215921 46.81809601632014, -103.32759802803466 46.81809808101345, -103.33667150579653 46.81811073512752, -103.33667188514808 46.813021720972806, -103.33667205448633 46.8109252006254, -103.33667205545964 46.810840897647516, -103.32609642343009 46.81082643749699, -103.3260711215921 46.81809601632014))"
755,ND,North Dakota State University,160.0,161.37,North Dakota State University,Commissioner of University and School Lands,BILLINGS,139,100,32,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.3260711215921 46.81809601632014, -103.32609642343009 46.81082643749699, -103.31552077590145 46.81081100668135, -103.31547074713409 46.81808115082535, -103.31554164895108 46.81808124980283, -103.3260711215921 46.81809601632014))"
756,ND,North Dakota State University,161.2,160.64,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,86,6,"S2NE4, LOTS 1,2",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.62693337902422 47.067952245374926, -101.62692812517918 47.064352091955904, -101.626927429249 47.060737114325434, -101.61634385306674 47.060731228873266, -101.61634382014037 47.064346256413536, -101.61634381261773 47.06795120029028, -101.61644073758313 47.06795236980077, -101.62163644626841 47.068015264580104, -101.62544512098302 47.068061213614996, -101.62693337902422 47.067952245374926))"
757,ND,North Dakota State University,160.0,160.97,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,144,75,18,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.21990653505716 47.286191004245914, -100.2199073481684 47.293444851394035, -100.23058669436269 47.293387860816715, -100.23058442020951 47.28613393841095, -100.21990653505716 47.286191004245914))"
758,ND,North Dakota State University,119.64,120.07,North Dakota State University,Commissioner of University and School Lands,BILLINGS,143,98,4,"SW4NW4, LOTS 3,4",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.11755143454519 47.23735116246403, -103.11752609605689 47.23373881917982, -103.1122386615073 47.23374415914373, -103.11225758530415 47.23735653105765, -103.10700086656517 47.237361613025406, -103.10700090629412 47.24104902372605, -103.11231333680843 47.24101148929845, -103.11757688465127 47.240974066251034, -103.11755143454519 47.23735116246403))"
759,ND,North Dakota State University,160.0,160.69,North Dakota State University,Commissioner of University and School Lands,GRIGGS,144,61,7,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.4576051679097 47.30576033188758, -98.44694701721976 47.30576531680702, -98.44690705935093 47.31303281573311, -98.45756660451295 47.313006943075514, -98.4576051679097 47.30576033188758))"
760,ND,North Dakota State University,160.0,159.09,North Dakota State University,Commissioner of University and School Lands,OLIVER,143,87,1,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.65892686791398 47.23407177776035, -101.658855893743 47.2269057957732, -101.6588553658691 47.22685309031348, -101.64825458403526 47.22680369520334, -101.64834011754226 47.2340223306225, -101.65892686791398 47.23407177776035))"
761,ND,North Dakota State University,80.0,79.98,North Dakota State University,Commissioner of University and School Lands,BILLINGS,143,100,14,E2NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.31833920563557 47.21167568444212, -103.323650550608 47.211669415717985, -103.32359277692778 47.2044359982677, -103.31828213292285 47.204438528729, -103.31833920563557 47.21167568444212))"
762,ND,North Dakota State University,160.0,159.14,North Dakota State University,Commissioner of University and School Lands,BILLINGS,143,100,14,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.31833920563557 47.21167568444212, -103.31828213292285 47.204438528729, -103.30772572396603 47.20444282416915, -103.30777648138024 47.21168286534923, -103.30791876926125 47.211687247153044, -103.31833920563557 47.21167568444212))"
763,ND,North Dakota State University,160.0,160.1,North Dakota State University,Commissioner of University and School Lands,MERCER,144,85,5,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.49065247426878 47.32085863634268, -101.49065288325036 47.313972934214966, -101.49065289714234 47.31362995671577, -101.48358820031194 47.313689260092154, -101.48332638707231 47.31369145633961, -101.47995212864203 47.31372028124848, -101.48002776153609 47.32094862039275, -101.49065247426878 47.32085863634268))"
764,ND,North Dakota State University,160.0,160.1,North Dakota State University,Commissioner of University and School Lands,MERCER,144,85,5,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.48002776153609 47.32094862039275, -101.47995212864203 47.31372028124848, -101.46938297859012 47.31380848906472, -101.46925129919389 47.31380959541619, -101.4694029750968 47.32103760851369, -101.48002776153609 47.32094862039275))"
765,ND,North Dakota State University,80.0,79.95,North Dakota State University,Commissioner of University and School Lands,WELLS,145,72,34,E2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.82535829886321 47.33451532920047, -99.82536319894359 47.330893088482235, -99.82536791092384 47.32725949168335, -99.82135819850294 47.327245481283065, -99.82086940573076 47.32724379961389, -99.8207551991186 47.32724340464162, -99.82006550334782 47.327263617952724, -99.82006542868373 47.32729831040399, -99.8200507400129 47.3345036638739, -99.82535829886321 47.33451532920047))"
766,ND,North Dakota State University,160.0,160.45,North Dakota State University,Commissioner of University and School Lands,DUNN,143,95,10,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.70460026026356 47.219945304292665, -102.70457525976676 47.21270781375393, -102.69394452095011 47.21273198423022, -102.69387518168146 47.212732155776685, -102.69397516267013 47.21995699450992, -102.70460026026356 47.219945304292665))"
767,ND,North Dakota State University,160.0,159.38,North Dakota State University,Commissioner of University and School Lands,BENSON,151,71,29,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.76919326015171 47.86890342366019, -99.76926677473105 47.874973294497245, -99.76926673401714 47.87503132627986, -99.76926591237545 47.87609351734944, -99.76932450449169 47.876093710429075, -99.78004108952686 47.876128879262055, -99.77998857298905 47.868931388670255, -99.76919326015171 47.86890342366019))"
768,ND,North Dakota State University,57.3,57.81,North Dakota State University,Commissioner of University and School Lands,MCKENZIE,152,93,6,LOT 1,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.62217476200186 48.023676147352866, -102.62337800981155 48.02369444376045, -102.62547383368798 48.02372629412557, -102.62756612295293 48.02371422447945, -102.62756257284079 48.01848381773314, -102.62217445987605 48.01846757944292, -102.62217476121957 48.02362002587761, -102.62217476200186 48.023676147352866))"
769,ND,North Dakota State University,80.0,80.16,North Dakota State University,Commissioner of University and School Lands,BENSON,153,68,13,E2NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.34014985437041 48.07895134729274, -99.34555824515472 48.078976373418726, -99.34553231833188 48.071740207448336, -99.34012474349322 48.07170894895691, -99.34014985437041 48.07895134729274))"
770,ND,North Dakota State University,160.0,160.28,North Dakota State University,Commissioner of University and School Lands,BENSON,153,68,13,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.34014985437041 48.07895134729274, -99.34012474349322 48.07170894895691, -99.32931985328656 48.07164573946552, -99.32935490879763 48.07890065798696, -99.34014985437041 48.07895134729274))"
771,ND,North Dakota State University,160.0,159.94,North Dakota State University,Commissioner of University and School Lands,BENSON,152,71,8,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.79114999359632 47.99216538704617, -99.7803145420207 47.99213142801159, -99.78034980433918 47.99931900886291, -99.7911774481481 47.999380337463414, -99.79115042275531 47.99227893833284, -99.79114999359632 47.99216538704617))"
772,ND,North Dakota State University,160.0,160.23,North Dakota State University,Commissioner of University and School Lands,BENSON,151,71,15,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.7370154109983 47.90513307207286, -99.74778359581082 47.905140540060096, -99.74787001669347 47.897917180946216, -99.73706588723657 47.89789382391772, -99.7370154109983 47.90513307207286))"
773,ND,North Dakota State University,160.0,161.49,North Dakota State University,Commissioner of University and School Lands,WELLS,150,72,25,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.82270950087873 47.78215383286179, -99.8227440902978 47.77488093036942, -99.81835316691763 47.77488882727582, -99.81201666953511 47.77490052328894, -99.81193379805791 47.774900683711905, -99.81192642210193 47.77852552857107, -99.81191903397489 47.78215093249019, -99.82270950087873 47.78215383286179))"
774,ND,North Dakota State University,160.0,163.05,North Dakota State University,Commissioner of University and School Lands,PIERCE,152,72,17,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.90960317568296 47.98530159407039, -99.90959525019757 47.97796392529624, -99.89880180534776 47.97797344266836, -99.8987498103201 47.97797349177188, -99.89874937524984 47.97810149835758, -99.89872546598302 47.98527368131348, -99.9041643202996 47.98528776797263, -99.90960317568296 47.98530159407039))"
775,ND,North Dakota State University,160.0,162.37,North Dakota State University,Commissioner of University and School Lands,WELLS,150,70,11,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.57564216601739 47.82517894561424, -99.57568624066633 47.83232940326182, -99.57568718667794 47.83248396965444, -99.57585826664447 47.83248452476422, -99.58649214241969 47.832519436788836, -99.58646936077787 47.825229256042434, -99.57564216601739 47.82517894561424))"
776,ND,North Dakota State University,160.0,159.3,North Dakota State University,Commissioner of University and School Lands,MCLEAN,150,86,8,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.70055561930872 47.826108707972416, -101.71125576369143 47.8260918468633, -101.71125578552991 47.8188340923421, -101.70055563334424 47.81889344116433, -101.70055561930872 47.826108707972416))"
777,ND,North Dakota State University,160.0,160.98,North Dakota State University,Commissioner of University and School Lands,MCLEAN,150,86,9,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.70055563334424 47.81889344116433, -101.68970552636247 47.81890883553976, -101.68970551275001 47.826116703517656, -101.70055561930872 47.826108707972416, -101.70055563334424 47.81889344116433))"
