,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,township,range,section,aliquot,data_source,geometry
59,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,56.0,57.14,surface+subsurface,Kanabec,39.0,25.0,7.0,NWSW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((459790.87650000025 5081572.565099999, 460358.50540000014 5081548.9585, 460368.36730000004 5081145.3484000005, 459788.3809000002 5081170.569599999, 459790.87650000025 5081572.565099999))"
60,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.97,surface+subsurface,Kanabec,39.0,25.0,7.0,NWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460766.87119999994 5081531.9749, 461175.1414999999 5081514.995100001, 461190.9166000001 5081109.615900001, 460779.6657999996 5081127.4625, 460766.87119999994 5081531.9749))"
61,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.59,surface+subsurface,Kanabec,39.0,25.0,6.0,NWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460713.6113999998 5083154.9407, 461119.56209999975 5083134.7586, 461131.57930000033 5082730.2093, 460727.44959999993 5082747.8771, 460713.6113999998 5083154.9407))"
62,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.17,surface+subsurface,Kanabec,39.0,25.0,6.0,SESE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((461131.57930000033 5082730.2093, 461535.70940000005 5082712.5415, 461545.90770000033 5082310.5076, 461143.59690000024 5082325.647399999, 461131.57930000033 5082730.2093))"
63,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.34,surface+subsurface,Kanabec,39.0,25.0,6.0,NESE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((461119.56209999975 5083134.7586, 461525.51300000027 5083114.575999999, 461535.70940000005 5082712.5415, 461131.57930000033 5082730.2093, 461119.56209999975 5083134.7586))"
64,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.52,surface+subsurface,Kanabec,39.0,25.0,6.0,SENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((461107.54530000035 5083539.4123, 461515.31819999963 5083516.609999999, 461525.51300000027 5083114.575999999, 461119.56209999975 5083134.7586, 461107.54530000035 5083539.4123))"
65,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,48.93,50.49,surface+subsurface,Kanabec,39.0,25.0,6.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((459804.2971000001 5083612.153100001, 460292.25270000007 5083584.941, 460308.2229000004 5083175.0951000005, 459801.4874999998 5083200.2875, 459804.2971000001 5083612.153100001))"
66,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.41,surface+subsurface,Kanabec,39.0,25.0,6.0,SWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460727.44959999993 5082747.8771, 461131.57930000033 5082730.2093, 461143.59690000024 5082325.647399999, 460741.2878999999 5082340.8135, 460727.44959999993 5082747.8771))"
67,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,44.05,44.34,surface+subsurface,Kanabec,39.0,25.0,6.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((459806.85140000004 5083986.538699999, 460277.6644000001 5083959.3223, 460292.25270000007 5083584.941, 459804.2971000001 5083612.153100001, 459806.85140000004 5083986.538699999))"
68,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.99,surface+subsurface,Kanabec,39.0,25.0,6.0,SENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460292.25270000007 5083584.941, 460699.7659999998 5083562.2148, 460713.6113999998 5083154.9407, 460308.2229000004 5083175.0951000005, 460292.25270000007 5083584.941))"
69,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,37.37,37.69,surface+subsurface,Kanabec,39.0,25.0,6.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460277.6644000001 5083959.3223, 460687.0700000003 5083935.684800001, 460699.7659999998 5083562.2148, 460292.25270000007 5083584.941, 460277.6644000001 5083959.3223))"
70,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,37.07,37.56,surface+subsurface,Kanabec,39.0,25.0,6.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((461096.4782999996 5083912.0745, 461505.8897000002 5083888.4915, 461515.31819999963 5083516.609999999, 461107.54530000035 5083539.4123, 461096.4782999996 5083912.0745))"
71,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,37.22,37.63,surface+subsurface,Kanabec,39.0,25.0,6.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460687.0700000003 5083935.684800001, 461096.4782999996 5083912.0745, 461107.54530000035 5083539.4123, 460699.7659999998 5083562.2148, 460687.0700000003 5083935.684800001))"
72,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.78,surface+subsurface,Kanabec,39.0,25.0,6.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((460699.7659999998 5083562.2148, 461107.54530000035 5083539.4123, 461119.56209999975 5083134.7586, 460713.6113999998 5083154.9407, 460699.7659999998 5083562.2148))"
73,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.93,surface+subsurface,Mille Lacs,40.0,27.0,26.0,SWSE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447795.7153000003 5086067.2393, 448198.41220000014 5086056.1774, 448186.10059999954 5085655.5954, 447783.5917999996 5085666.344900001, 447795.7153000003 5086067.2393))"
74,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,13.52,39.9,surface+subsurface,Mille Lacs,40.0,27.0,26.0,SESE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((448198.41220000014 5086056.1774, 448601.10950000025 5086045.115599999, 448588.61010000017 5085644.872400001, 448186.10059999954 5085655.5954, 448198.41220000014 5086056.1774))"
75,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.99,surface+subsurface,Mille Lacs,39.0,26.0,13.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((458579.86039999966 5080755.825099999, 458981.8694000002 5080760.048800001, 458985.62320000026 5080357.8292, 458583.2385 5080353.980599999, 458579.86039999966 5080755.825099999))"
76,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.95,surface+subsurface,Mille Lacs,39.0,26.0,13.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((458177.8501000004 5080751.627699999, 458579.86039999966 5080755.825099999, 458583.2385 5080353.980599999, 458180.8530000001 5080350.132099999, 458177.8501000004 5080751.627699999))"
77,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.31,surface+subsurface,Mille Lacs,39.0,26.0,14.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((457771.84219999984 5080749.851399999, 458177.8501000004 5080751.627699999, 458180.8530000001 5080350.132099999, 457775.4704 5080347.8201, 457771.84219999984 5080749.851399999))"
78,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.3,surface+subsurface,Mille Lacs,39.0,26.0,14.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((457370.0872999998 5080345.5079, 457775.4704 5080347.8201, 457779.0987999998 5079945.775599999, 457374.34080000035 5079942.9143, 457370.0872999998 5080345.5079))"
79,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.49,surface+subsurface,Mille Lacs,40.0,27.0,14.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447098.05649999995 5090120.095000001, 447501.9382999996 5090111.0702, 447495.0658 5089705.840500001, 447091.5588999996 5089714.352, 447098.05649999995 5090120.095000001))"
80,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.46,surface+subsurface,Mille Lacs,40.0,27.0,14.0,NWSW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447091.5588999996 5089714.352, 447495.0658 5089705.840500001, 447488.1924999999 5089300.583699999, 447085.06060000043 5089308.6086, 447091.5588999996 5089714.352))"
81,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.72,surface+subsurface,Mille Lacs,40.0,27.0,15.0,NESW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((445886.66199999955 5089735.7623, 446288.2934999997 5089728.625600001, 446280.1690999996 5089327.981000001, 445877.72530000005 5089337.693499999, 445886.66199999955 5089735.7623))"
82,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.01,surface+subsurface,Mille Lacs,40.0,27.0,17.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((443474.48620000016 5090628.1533, 443876.49650000036 5090607.9311, 443873.4977000002 5090205.9383000005, 443470.6129999999 5090226.499500001, 443474.48620000016 5090628.1533))"
83,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.98,surface+subsurface,Mille Lacs,40.0,27.0,17.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((443072.47780000046 5090648.4014, 443474.48620000016 5090628.1533, 443470.6129999999 5090226.499500001, 443067.7290000003 5090247.0605, 443072.47780000046 5090648.4014))"
84,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.07,surface+subsurface,Mille Lacs,40.0,27.0,17.0,SWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((443067.7290000003 5090247.0605, 443470.6129999999 5090226.499500001, 443466.7399000004 5089824.832800001, 443062.98039999977 5089845.7194, 443067.7290000003 5090247.0605))"
85,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.95,surface+subsurface,Mille Lacs,40.0,27.0,17.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442670.47169999965 5090668.676000001, 443072.47780000046 5090648.4014, 443067.7290000003 5090247.0605, 442664.8485000003 5090267.647500001, 442670.47169999965 5090668.676000001))"
86,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.93,surface+subsurface,Mille Lacs,40.0,27.0,17.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442268.4676999999 5090688.976500001, 442670.47169999965 5090668.676000001, 442664.8485000003 5090267.647500001, 442261.9689999996 5090288.233999999, 442268.4676999999 5090688.976500001))"
87,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,56.57,56.74,surface+subsurface,Mille Lacs,40.0,27.0,9.0,NWNE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((444679.5521 5092349.854800001, 444983.75820000004 5092345.577099999, 445084.5724999998 5092344.166099999, 445088.40610000025 5091813.694, 445088.7008999996 5091772.9076000005, 444683.0069000004 5091788.754899999, 444682.50459999964 5091870.3145, 444679.5521 5092349.854800001))"
88,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.69,surface+subsurface,Mille Lacs,40.0,27.0,9.0,SENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((444277.33299999963 5091804.601399999, 444683.0069000004 5091788.754899999, 444685.5067999996 5091382.8061999995, 444279.39169999957 5091399.540899999, 444277.33299999963 5091804.601399999))"
89,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.63,55.73,surface+subsurface,Mille Lacs,40.0,27.0,9.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((444274.53309999965 5092355.5702, 444575.00100000016 5092351.324999999, 444679.5521 5092349.854800001, 444682.50459999964 5091870.3145, 444683.0069000004 5091788.754899999, 444277.33299999963 5091804.601399999, 444277.12569999974 5091845.3837, 444274.53309999965 5092355.5702))"
90,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.39,surface+subsurface,Mille Lacs,40.0,27.0,11.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447107.9441999998 5091734.377599999, 447513.23110000044 5091726.9101, 447511.7586000003 5091323.3825, 447106.8136 5091331.531099999, 447107.9441999998 5091734.377599999))"
91,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.46,surface+subsurface,Mille Lacs,40.0,27.0,11.0,SENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447513.23110000044 5091726.9101, 447918.52130000014 5091719.4427000005, 447916.70330000017 5091315.2338, 447511.7586000003 5091323.3825, 447513.23110000044 5091726.9101))"
92,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.39,56.44,surface+subsurface,Mille Lacs,40.0,27.0,11.0,NENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447515.29009999987 5092291.036800001, 447880.1710000001 5092281.969699999, 447921.0471999999 5092280.956700001, 447918.88019999955 5091799.232999999, 447918.52130000014 5091719.4427000005, 447513.23110000044 5091726.9101, 447513.3766999999 5091766.8024, 447515.29009999987 5092291.036800001))"
93,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.81,56.87,surface+subsurface,Mille Lacs,40.0,27.0,11.0,NWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447109.54559999984 5092304.8081, 447471.9715 5092292.1132, 447515.29009999987 5092291.036800001, 447513.3766999999 5091766.8024, 447513.23110000044 5091726.9101, 447107.9441999998 5091734.377599999, 447109.54559999984 5092304.8081))"
94,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.01,surface+subsurface,Mille Lacs,40.0,27.0,17.0,SWNW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442261.9689999996 5090288.233999999, 442664.8485000003 5090267.647500001, 442659.22559999954 5089866.605699999, 442255.47020000033 5089887.492000001, 442261.9689999996 5090288.233999999))"
95,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.04,surface+subsurface,Mille Lacs,40.0,27.0,17.0,SENW,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442664.8485000003 5090267.647500001, 443067.7290000003 5090247.0605, 443062.98039999977 5089845.7194, 442659.22559999954 5089866.605699999, 442664.8485000003 5090267.647500001))"
96,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.46,surface+subsurface,Mille Lacs,40.0,27.0,18.0,NENE,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441860.6216000002 5090697.316400001, 442268.4676999999 5090688.976500001, 442261.9689999996 5090288.233999999, 441853.92590000015 5090296.2049, 441860.6216000002 5090697.316400001))"
