,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
1152,WI,University of Wisconsin,40.0,40.85,Normal School,Board of Commissioners of Public Lands,Forest,36N,13E,17,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((554101.4018874377 2533680.318834585, 554137.9639595182 2533283.5502357366, 553725.2329108942 2533253.3355394397, 553684.4305038082 2533647.6537643443, 554101.4018874377 2533680.318834585))"
1153,WI,University of Wisconsin,40.3,7.35,Normal School,Board of Commissioners of Public Lands,Vilas,40N,10E,05,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((522345.56540210184 2573400.7893180205, 522364.1702393358 2573402.162319121, 522373.84415091865 2573405.2526226765, 522401.07891771884 2573410.4480587994, 522411.489877003 2573411.560457091, 522428.2987623553 2573416.8437225735, 522436.8888829675 2573420.12712687, 522447.01854756055 2573427.190558375, 522452.8173465205 2573436.225391855, 522453.6696477537 2573442.4971432188, 522470.3124074933 2573443.7071163855, 522481.3441921274 2573266.4162395163, 522248.24193251383 2573269.2100579287, 522248.6820937524 2573270.0207362743, 522255.26625289494 2573275.245783454, 522263.20936182985 2573276.3806058248, 522275.253268495 2573279.761309392, 522279.8129805807 2573284.8126088586, 522282.00907075795 2573293.2682390707, 522281.1085621011 2573300.4498029137, 522274.3201609042 2573309.8660416086, 522266.23596233345 2573317.5350800385, 522254.9768103749 2573322.976164712, 522240.458966826 2573332.47093435, 522226.98732158006 2573339.242207009, 522214.63608307246 2573349.4841887467, 522211.0217696429 2573355.949285101, 522219.2449050558 2573365.878630072, 522223.78180338437 2573366.917239791, 522233.43179387366 2573365.8709184984, 522258.8173135722 2573351.068149789, 522270.5929103463 2573346.603698069, 522294.7925931517 2573349.2017699135, 522311.56473020266 2573366.103688366, 522310.88735956297 2573389.3712367443, 522303.5287091967 2573399.859235259, 522297.95845307125 2573404.446399355, 522285.7371142938 2573410.119832088, 522278.2264203451 2573414.28401229, 522263.38904153 2573419.9078115313, 522259.9786021486 2573424.3632886675, 522269.1344777721 2573429.081407497, 522279.43728888064 2573429.7604832216, 522288.1695491175 2573426.327812272, 522301.5831697689 2573417.4680951997, 522324.1226483629 2573404.308799527, 522332.81382087176 2573401.7599691073, 522345.56540210184 2573400.7893180205))"
1154,WI,University of Wisconsin,20.0,21.14,Normal School,Board of Commissioners of Public Lands,Bayfield,45N,08W,26,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((359188.75425930123 2604229.7197774113, 359201.30002759147 2604438.451930076, 359604.3004039044 2604452.1976209613, 359603.3972659778 2604241.8858291074, 359188.75425930123 2604229.7197774113))"
1155,WI,University of Wisconsin,38.85,39.16,Normal School,Board of Commissioners of Public Lands,Forest,35N,12E,30,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((544728.5287252894 2519739.449541139, 544722.1835236412 2519738.97866035, 544718.8018742262 2519738.7276408933, 544706.4959395491 2519740.227877503, 544675.2829569184 2519737.4990050555, 544668.7044532995 2519734.4645922254, 544663.3314314598 2519725.0521596936, 544670.1032092989 2519719.829895728, 544677.5112668839 2519718.530364461, 544699.3985864494 2519720.123457066, 544711.7669165977 2519718.6270494275, 544716.7451739671 2519717.115832191, 544728.2302850168 2519710.6166520035, 544740.2704986071 2519705.2790438775, 544747.0443171855 2519563.1873052926, 544747.8768329881 2519544.508811274, 544748.2240096005 2519537.827553103, 544750.547997961 2519517.2986681913, 544750.991763503 2519469.2177861165, 544753.9422460052 2519417.0310235987, 544659.2777059714 2519408.217650195, 544639.2231268405 2519406.3610884584, 544352.9869828227 2519379.7192689935, 544334.0314435905 2519776.512553538, 544510.9510962258 2519792.2515700976, 544530.0756182644 2519799.0623379895, 544735.4060214213 2519812.1583033195, 544738.6441350684 2519738.942464546, 544733.5311069639 2519738.5662060133, 544728.5287252894 2519739.449541139))"
1156,WI,University of Wisconsin,40.0,41.17,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,27,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((537913.8589404704 2538826.0043073464, 538327.2864047217 2538842.6532494775, 538317.2978396633 2538434.061544106, 537905.4141920166 2538426.514209212, 537913.8589404704 2538826.0043073464))"
1157,WI,University of Wisconsin,40.0,39.37,Normal School,Board of Commissioners of Public Lands,Oneida,37N,04E,31,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((465324.5510555299 2533202.825084731, 465712.77992599737 2533235.8560237805, 465759.7782432604 2532829.6018127766, 465368.25429361203 2532799.1006127936, 465324.5510555299 2533202.825084731))"
1158,WI,University of Wisconsin,39.3,39.84,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,30,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((463809.78196293674 2543901.0677633, 463844.8599850738 2543498.4250653163, 463448.84932164627 2543471.097825593, 463410.234478181 2543874.1326722433, 463809.78196293674 2543901.0677633))"
1159,WI,University of Wisconsin,40.0,38.74,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,26,NESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((557737.5878229493 2549590.6397051746, 557766.8777224674 2549200.09776048, 557369.2577631283 2549161.977076574, 557341.2548856039 2549556.0403646836, 557737.5878229493 2549590.6397051746))"
1160,WI,University of Wisconsin,40.0,38.46,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,26,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((470281.97530162596 2544026.125539088, 470328.18716531195 2543627.291918808, 469945.80929910176 2543591.3202337106, 469894.9670382832 2543992.930690742, 470281.97530162596 2544026.125539088))"
1161,WI,University of Wisconsin,40.0,41.09,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,27,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((469486.43317134597 2543954.8234052914, 469534.0379218105 2543553.4973468194, 469122.2670588977 2543515.670076834, 469077.8999107483 2543916.712008015, 469486.43317134597 2543954.8234052914))"
1162,WI,University of Wisconsin,40.0,38.78,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,36,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((472636.2141218816 2543840.117408845, 473022.7611474295 2543879.9541730853, 473048.53842234873 2543475.998005034, 472659.29999057465 2543439.7428003317, 472636.2141218816 2543840.117408845))"
1163,WI,University of Wisconsin,40.0,39.78,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,34,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((469122.2670588977 2543515.670076834, 469534.0379218105 2543553.4973468194, 469538.5710830187 2543161.7443265505, 469129.3416392936 2543124.114111062, 469122.2670588977 2543515.670076834))"
1164,WI,University of Wisconsin,40.0,38.23,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,35,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((470727.92830027407 2542874.3563350863, 471116.995700766 2542907.8207358876, 471129.0222735878 2542512.113172849, 470736.6108849302 2542479.898981249, 470727.92830027407 2542874.3563350863))"
1165,WI,University of Wisconsin,40.0,38.08,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,35,NESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((470338.86128360394 2542840.888412584, 470727.92830027407 2542874.3563350863, 470736.6108849302 2542479.898981249, 470344.19966864993 2542447.6809917195, 470338.86128360394 2542840.888412584))"
1166,WI,University of Wisconsin,44.48,46.4,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,07,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((560528.4013940973 2544594.3822224713, 560987.6528209719 2544628.0917549534, 561014.5862696833 2544227.465626139, 560540.9167340855 2544192.8781107487, 560528.4013940973 2544594.3822224713))"
1167,WI,University of Wisconsin,42.9,19.89,Normal School,Board of Commissioners of Public Lands,Vilas,43N,08E,21,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((501823.8085664511 2595760.0247992733, 501829.41090704565 2595754.35945875, 501857.41151645954 2595736.6504664742, 501889.6485516672 2595705.8603726258, 501905.5295306128 2595675.881432032, 501901.30030685366 2595600.2421042123, 501875.3967443184 2595508.551691605, 501871.1433965952 2595479.2433347814, 501889.3377271682 2595441.762770124, 501906.0474338709 2595422.840014695, 501917.094973367 2595410.4552015574, 501930.09635670384 2595324.156504418, 501724.63872869936 2595318.7898006435, 501702.531397416 2595603.497544517, 501718.8089417232 2595640.542658339, 501736.96602481435 2595713.2555149985, 501735.40149851295 2595736.876475881, 501746.30404083914 2595781.080257018, 501765.2161972257 2595801.6958943172, 501768.4271940049 2595813.44467442, 501779.5425388661 2595816.375369164, 501804.3673922515 2595806.8849829733, 501813.9908048579 2595785.9849702427, 501821.14525308675 2595766.4921947727, 501823.8085664511 2595760.0247992733))"
1168,WI,University of Wisconsin,40.0,39.86,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,05,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563238.648672392 2546815.5697577153, 563638.8470258351 2546847.8457854507, 563672.6937629167 2546447.412525797, 563273.3453809217 2546414.624495502, 563238.648672392 2546815.5697577153))"
1169,WI,University of Wisconsin,45.47,46.51,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,18,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((560603.6225483277 2543398.9743178408, 561076.3505658818 2543440.6303357147, 561107.2528227603 2543046.931490483, 560634.9272644862 2543001.794350128, 560603.6225483277 2543398.9743178408))"
1170,WI,University of Wisconsin,32.56,33.69,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,04,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563576.8639776019 2547578.440825428, 563978.7363572662 2547623.520555825, 564006.9706752846 2547280.3412967315, 563604.8457340064 2547248.766300369, 563576.8639776019 2547578.440825428))"
1171,WI,University of Wisconsin,40.0,39.98,Normal School,Board of Commissioners of Public Lands,Forest,37N,16E,03,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((585436.5029116739 2548857.4115667744, 585469.8137169903 2548456.9052323513, 585068.5966835483 2548422.099061383, 585035.4690523031 2548822.6168315457, 585436.5029116739 2548857.4115667744))"
1172,WI,University of Wisconsin,40.0,39.74,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,06,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561600.4235016953 2547085.6984076262, 561636.8235310845 2546687.927174569, 561235.2718054187 2546658.3025674894, 561198.9264886001 2547056.139869035, 561600.4235016953 2547085.6984076262))"
1173,WI,University of Wisconsin,40.0,39.73,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,06,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561198.9264886001 2547056.139869035, 561235.2718054187 2546658.3025674894, 560833.7748453957 2546628.802495897, 560797.3774085233 2547026.386586739, 561198.9264886001 2547056.139869035))"
1174,WI,University of Wisconsin,40.0,40.58,Normal School,Board of Commissioners of Public Lands,Oneida,37N,05E,01,NESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((481720.5906523288 2542014.601162302, 482126.5394484056 2542041.998795473, 482153.6682864858 2541638.938249388, 481747.73855188594 2541612.2507043937, 481720.5906523288 2542014.601162302))"
1175,WI,University of Wisconsin,40.0,41.55,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,02,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((538701.5499531043 2545094.3403247287, 538310.5893730897 2545070.541504381, 538288.7214297205 2545500.1867894176, 538677.7560866209 2545524.2580744354, 538701.5499531043 2545094.3403247287))"
1176,WI,University of Wisconsin,40.0,39.77,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,05,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562474.4346989257 2546349.46143797, 562873.7793423459 2546382.3199470746, 562909.1600690612 2545981.5370513527, 562510.3398415268 2545949.3987030894, 562474.4346989257 2546349.46143797))"
1177,WI,University of Wisconsin,40.0,41.98,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,02,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((538725.307163404 2544665.084268693, 538749.0646141717 2544235.8234043354, 538354.4069896237 2544209.3014808055, 538332.4976716919 2544639.9249897613, 538725.307163404 2544665.084268693))"
1178,WI,University of Wisconsin,40.0,39.82,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,08,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562538.2610252176 2545548.7211484225, 562566.1715815774 2545148.226634963, 562165.3426262279 2545116.274334476, 562138.4496769401 2545516.4555164445, 562538.2610252176 2545548.7211484225))"
1179,WI,University of Wisconsin,40.0,39.9,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,07,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562138.4496769401 2545516.4555164445, 562165.3426262279 2545116.274334476, 561763.800032405 2545086.7784822346, 561736.9615814635 2545487.025921573, 562138.4496769401 2545516.4555164445))"
1180,WI,University of Wisconsin,40.0,42.7,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,09,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((535206.5154169861 2543619.7663589246, 535244.7828471254 2543194.0046664323, 535174.9197193119 2543194.4156974126, 534828.0888872843 2543194.470184813, 534798.5340697536 2543607.0853944244, 535131.4869771418 2543616.5870656143, 535206.5154169861 2543619.7663589246))"
1181,WI,University of Wisconsin,40.0,39.82,Normal School,Board of Commissioners of Public Lands,Forest,37N,13E,13,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((560169.3149912874 2543760.976007627, 560572.1936051501 2543796.142699617, 560603.6225483277 2543398.9743178408, 560200.4983325808 2543363.792327684, 560169.3149912874 2543760.976007627))"
1182,WI,University of Wisconsin,40.0,39.68,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,18,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((533227.6288144691 2541870.530329366, 533212.3815024203 2541462.275849032, 532820.9119751843 2541450.3277684976, 532826.8349644084 2541853.5805430575, 533227.6288144691 2541870.530329366))"
1183,WI,University of Wisconsin,40.0,37.85,Normal School,Board of Commissioners of Public Lands,Oneida,37N,11E,14,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((539329.9489865534 2542177.4720589505, 539743.1206193304 2542204.79184776, 539763.771733287 2541843.0909419814, 539352.9954638751 2541799.271656587, 539329.9489865534 2542177.4720589505))"
1184,WI,University of Wisconsin,40.0,38.22,Normal School,Board of Commissioners of Public Lands,Price,37N,03E,19,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((455257.5671212425 2534825.295332569, 455645.40581108886 2534847.1395561, 455662.3878683294 2534447.4172099223, 455278.2397912191 2534425.7146436945, 455257.5671212425 2534825.295332569))"
1185,WI,University of Wisconsin,40.0,40.97,Normal School,Board of Commissioners of Public Lands,Oneida,36N,09E,32,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((516057.7808460528 2525869.9972185823, 515652.5562867846 2525849.6161560994, 515609.4811497064 2526254.1018635673, 516017.4348921895 2526276.5800564275, 516057.7808460528 2525869.9972185823))"
1186,WI,University of Wisconsin,45.56,46.25,Normal School,Board of Commissioners of Public Lands,Oneida,36N,09E,31,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((513206.9324006989 2525670.7902419134, 512750.636073322 2525618.6849749177, 512694.86446572054 2526025.1900133993, 513155.7676413077 2526069.302004364, 513206.9324006989 2525670.7902419134))"
1187,WI,University of Wisconsin,40.0,41.24,Normal School,Board of Commissioners of Public Lands,Oneida,36N,09E,32,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((514835.6299894894 2525805.324591785, 515247.3319605413 2525829.2310253074, 515293.1360867868 2525426.8379240837, 514882.23355690757 2525401.7630638843, 514835.6299894894 2525805.324591785))"
1188,WI,University of Wisconsin,35.38,47.21,Normal School,Board of Commissioners of Public Lands,Forest,35N,12E,06,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((543043.731232703 2526925.54352337, 543062.2951493207 2526545.330409851, 542586.0921276017 2526508.4005582216, 542571.7136564025 2526798.685377828, 542562.4182835636 2526926.5066752364, 542850.5685179076 2526925.9040366574, 542851.5709385726 2526925.9029168943, 542884.6508184415 2526925.8659505956, 543043.731232703 2526925.54352337))"
1189,WI,University of Wisconsin,40.0,40.92,Normal School,Board of Commissioners of Public Lands,Oneida,35N,09E,03,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((518707.3250123308 2524414.689839978, 519124.10894976696 2524445.342558031, 519160.17445863126 2524050.9914993425, 518745.7927217878 2524017.798198514, 518707.3250123308 2524414.689839978))"
1190,WI,University of Wisconsin,42.06,41.77,Normal School,Board of Commissioners of Public Lands,Florence,40N,15E,06,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((567909.4885775106 2576042.5017654104, 568324.765534068 2576069.767705518, 568365.1611190025 2575670.8954535224, 567939.6274550769 2575641.91308488, 567909.4885775106 2576042.5017654104))"
1191,WI,University of Wisconsin,43.21,42.15,Normal School,Board of Commissioners of Public Lands,Forest,36N,15E,01,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579149.0949008915 2539135.9900662065, 579548.2447959322 2539162.112027929, 579586.1468428415 2538739.808681363, 579185.8388723445 2538710.1104777413, 579149.0949008915 2539135.9900662065))"
1192,WI,University of Wisconsin,40.0,40.23,Normal School,Board of Commissioners of Public Lands,Forest,38N,14E,32,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((561900.4295057001 2548262.3792254473, 562303.3326844348 2548296.8339263764, 562337.6609130596 2547893.8158586686, 561935.4031514974 2547862.2169153374, 561900.4295057001 2548262.3792254473))"
1193,WI,University of Wisconsin,40.0,37.51,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,09,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((554600.971547792 2553758.8769315644, 554621.5834723599 2553367.0956323612, 554239.0542467108 2553335.5078091007, 554215.1169872199 2553730.5247655674, 554600.971547792 2553758.8769315644))"
1194,WI,University of Wisconsin,46.86,44.69,Normal School,Board of Commissioners of Public Lands,Price,38N,01W,07,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((424002.36669450696 2545108.713889911, 424035.0890840732 2544700.4231684767, 423593.1561341545 2544714.008538045, 423555.5487202149 2545121.7820844576, 424002.36669450696 2545108.713889911))"
1195,WI,University of Wisconsin,40.0,45.16,Normal School,Board of Commissioners of Public Lands,Forest,38N,14E,20,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563260.3725360989 2552432.24152121, 563250.8017767061 2552029.7274554237, 562812.6010875592 2551984.067661143, 562771.2835516782 2552366.153433137, 563260.3725360989 2552432.24152121))"
1196,WI,University of Wisconsin,40.0,39.9,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,23,NWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((557603.1513916362 2551175.2524343524, 558002.8216553086 2551202.664086459, 558037.9981665636 2550799.7275691037, 557641.2127010877 2550772.3661438813, 557603.1513916362 2551175.2524343524))"
1197,WI,University of Wisconsin,40.0,44.0,Normal School,Board of Commissioners of Public Lands,Iron,43N,02E,11,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((448034.8571343555 2594647.060056948, 448492.71169409016 2594717.1129131913, 448490.8965727891 2594333.3234464037, 448039.54123030376 2594247.9018539814, 448034.8571343555 2594647.060056948))"
1198,WI,University of Wisconsin,40.0,41.47,Normal School,Board of Commissioners of Public Lands,Langlade,34N,12E,15,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((549016.2544206936 2514516.3834014866, 549431.466437548 2514538.788536907, 549434.3072328004 2514411.118277245, 549434.7568246728 2514390.913158492, 549440.2281539731 2514145.037012994, 549008.0825562256 2514117.9322533705, 549009.858295492 2514204.51932519, 549010.3195318271 2514227.005912, 549016.2544206936 2514516.3834014866))"
1199,WI,University of Wisconsin,40.01,40.09,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,03,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((564270.2335901632 2576547.18443906, 564324.2654285947 2576154.1652325504, 563914.5743129014 2576117.2377443598, 563869.673979886 2576516.8156290245, 563912.2495150937 2576520.114300514, 564270.2335901632 2576547.18443906))"
1200,WI,University of Wisconsin,40.18,40.07,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,03,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563869.673979886 2576516.8156290245, 563914.5743129014 2576117.2377443598, 563515.8773147883 2576081.0356106283, 563469.1784708777 2576485.383248005, 563509.5745227097 2576488.3975885934, 563869.673979886 2576516.8156290245))"
1201,WI,University of Wisconsin,40.25,40.7,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,03,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563469.1784708777 2576485.383248005, 563515.8773147883 2576081.0356106283, 563117.5416237367 2576042.287211435, 563068.679130302 2576454.009013033, 563106.6154829783 2576457.249764605, 563469.1784708777 2576485.383248005))"
1202,WI,University of Wisconsin,40.0,39.67,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,03,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563515.8773147883 2576081.0356106283, 563562.060617084 2575682.094001245, 563164.6994185691 2575643.212541809, 563117.5416237367 2576042.287211435, 563515.8773147883 2576081.0356106283))"
1203,WI,University of Wisconsin,40.0,40.17,Normal School,Board of Commissioners of Public Lands,Price,40N,01W,01,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((431022.85810232366 2566999.8543099393, 431034.8454011126 2566597.087491108, 430634.11984151794 2566568.830475694, 430621.2637913208 2566974.9597331053, 431022.85810232366 2566999.8543099393))"
1204,WI,University of Wisconsin,40.0,38.1,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,10,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((564445.2138454053 2574942.0625971714, 564450.8277263234 2574551.1557303485, 564239.3019229796 2574535.4452065737, 564211.6436802734 2574533.3918013778, 564055.8717345104 2574521.813598841, 564050.1283758957 2574910.649044084, 564445.2138454053 2574942.0625971714))"
1205,WI,University of Wisconsin,40.0,40.07,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,08,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562594.086670555 2544747.6656970168, 562995.9918137077 2544779.3667252315, 563024.9365779815 2544378.3012611587, 562622.0611479315 2544347.1668700892, 562594.086670555 2544747.6656970168))"
