,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,meridian,township,range,aliquot,geometry
3857,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.87,subsurface,5,125N,56W,SWNW,"POLYGON ((-10855897.125 5724879.819700003, -10856470.6697 5724880.208899997, -10856471.4524 5725455.849200003, -10855897.8705 5725455.4777000025, -10855897.125 5724879.819700003))"
3858,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.87,subsurface,5,125N,56W,NWSW,"POLYGON ((-10855896.3762 5724304.159000002, -10856469.8839 5724304.610100001, -10856470.6697 5724880.208899997, -10855897.125 5724879.819700003, -10855896.3762 5724304.159000002))"
3859,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.87,subsurface,5,125N,56W,SWSW,"POLYGON ((-10855895.6275 5723728.517700002, -10856469.0981 5723729.043899998, -10856469.8839 5724304.610100001, -10855896.3762 5724304.159000002, -10855895.6275 5723728.517700002))"
3860,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.51,subsurface,5,128N,67W,NENW,"POLYGON ((-11013799.4084 5765530.929899998, -11014370.6051 5765531.423600003, -11014371.9847 5766109.941699997, -11013800.9643 5766108.665600002, -11013799.4084 5765530.929899998))"
3861,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.52,subsurface,5,128N,67W,SENW,"POLYGON ((-11014369.2223 5764952.920999996, -11014370.6051 5765531.423600003, -11013799.4084 5765530.929899998, -11013797.8494 5764953.226999998, -11014369.2223 5764952.920999996))"
3862,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.49,subsurface,5,128N,67W,NWSE,"POLYGON ((-11013796.2935 5764375.495399997, -11013797.8494 5764953.226999998, -11013226.4765 5764953.497699998, -11013224.7411 5764376.565700002, -11013796.2935 5764375.495399997))"
3863,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.5,subsurface,5,128N,67W,SWSE,"POLYGON ((-11013794.7343 5763797.796599999, -11013796.2935 5764375.495399997, -11013224.7411 5764376.565700002, -11013223.0057 5763799.653300002, -11013794.7343 5763797.796599999))"
3864,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.56,subsurface,5,128N,67W,NWNW,"POLYGON ((-11014370.6051 5765531.423600003, -11014941.8016 5765531.881999999, -11014943.0049 5766111.222099997, -11014371.9847 5766109.941699997, -11014370.6051 5765531.423600003))"
3865,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.58,subsurface,5,128N,67W,SWNW,"POLYGON ((-11014940.5983 5764952.579300001, -11014941.8016 5765531.881999999, -11014370.6051 5765531.423600003, -11014369.2223 5764952.920999996, -11014940.5983 5764952.579300001))"
3866,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.43,subsurface,5,128N,67W,NESE,"POLYGON ((-11013224.7411 5764376.565700002, -11013226.4765 5764953.497699998, -11012655.1035 5764953.7326000035, -11012653.1918 5764377.6005000025, -11013224.7411 5764376.565700002))"
3867,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.45,subsurface,5,128N,67W,SESE,"POLYGON ((-11013223.0057 5763799.653300002, -11013224.7411 5764376.565700002, -11012653.1918 5764377.6005000025, -11012651.28 5763801.510200001, -11013223.0057 5763799.653300002))"
3868,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.4,subsurface,5,128N,67W,NENE,"POLYGON ((-11012657.0152 5765529.9021999985, -11013228.2117 5765530.431599997, -11013229.9472 5766107.385200001, -11012658.9269 5766106.109099999, -11012657.0152 5765529.9021999985))"
3869,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.42,subsurface,5,128N,67W,SENE,"POLYGON ((-11013226.4765 5764953.497699998, -11013228.2117 5765530.431599997, -11012657.0152 5765529.9021999985, -11012655.1035 5764953.7326000035, -11013226.4765 5764953.497699998))"
3870,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.59,subsurface,5,128N,67W,NWSW,"POLYGON ((-11014939.3949 5764373.314599998, -11014940.5983 5764952.579300001, -11014369.2223 5764952.920999996, -11014367.8426 5764374.424900003, -11014939.3949 5764373.314599998))"
3871,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.61,subsurface,5,128N,67W,SWSW,"POLYGON ((-11014938.1917 5763794.0874999985, -11014939.3949 5764373.314599998, -11014367.8426 5764374.424900003, -11014366.463 5763795.944399998, -11014938.1917 5763794.0874999985))"
3872,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.45,subsurface,5,128N,67W,NWNE,"POLYGON ((-11013228.2117 5765530.431599997, -11013799.4084 5765530.929899998, -11013800.9643 5766108.665600002, -11013229.9472 5766107.385200001, -11013228.2117 5765530.431599997))"
3873,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.47,subsurface,5,128N,67W,SWNE,"POLYGON ((-11013797.8494 5764953.226999998, -11013799.4084 5765530.929899998, -11013228.2117 5765530.431599997, -11013226.4765 5764953.497699998, -11013797.8494 5764953.226999998))"
3874,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.54,subsurface,5,128N,67W,NESW,"POLYGON ((-11014367.8426 5764374.424900003, -11014369.2223 5764952.920999996, -11013797.8494 5764953.226999998, -11013796.2935 5764375.495399997, -11014367.8426 5764374.424900003))"
3875,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.56,subsurface,5,128N,67W,SESW,"POLYGON ((-11014366.463 5763795.944399998, -11014367.8426 5764374.424900003, -11013796.2935 5764375.495399997, -11013794.7343 5763797.796599999, -11014366.463 5763795.944399998))"
3876,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,128N,68W,NWNE,"POLYGON ((-11023436.3692 5763223.607799999, -11023436.1553 5763802.580300003, -11022859.0926 5763803.697700001, -11022859.1982 5763224.560699999, -11023436.3692 5763223.607799999))"
3877,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,128N,68W,SWNE,"POLYGON ((-11023436.583 5762644.672799997, -11023436.3692 5763223.607799999, -11022859.1982 5763224.560699999, -11022859.3069 5762645.439199999, -11023436.583 5762644.672799997))"
3878,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,128N,68W,NWSE,"POLYGON ((-11023436.7937 5762065.704599999, -11023436.583 5762644.672799997, -11022859.3069 5762645.439199999, -11022859.4156 5762066.319899999, -11023436.7937 5762065.704599999))"
3879,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,128N,68W,SWSE,"POLYGON ((-11023437.0076 5761486.7695999965, -11023436.7937 5762065.704599999, -11022859.4156 5762066.319899999, -11022859.5242 5761487.2205, -11023437.0076 5761486.7695999965))"
3880,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,128N,68W,NENW,"POLYGON ((-11024013.537 5763222.654799998, -11024013.2212 5763801.4629999995, -11023436.1553 5763802.580300003, -11023436.3692 5763223.607799999, -11024013.537 5763222.654799998))"
3881,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,128N,68W,SENW,"POLYGON ((-11024013.8561 5762643.871100001, -11024013.537 5763222.654799998, -11023436.3692 5763223.607799999, -11023436.583 5762644.672799997, -11024013.8561 5762643.871100001))"
3882,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,128N,68W,NESW,"POLYGON ((-11024014.172 5762065.084899999, -11024013.8561 5762643.871100001, -11023436.583 5762644.672799997, -11023436.7937 5762065.704599999, -11024014.172 5762065.084899999))"
3883,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,128N,68W,SESW,"POLYGON ((-11024014.491 5761486.318800002, -11024014.172 5762065.084899999, -11023436.7937 5762065.704599999, -11023437.0076 5761486.7695999965, -11024014.491 5761486.318800002))"
3884,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,128N,68W,NENE,"POLYGON ((-11022859.1982 5763224.560699999, -11022859.0926 5763803.697700001, -11022282.0269 5763804.819499999, -11022282.0304 5763225.473499998, -11022859.1982 5763224.560699999))"
3885,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,128N,68W,SENE,"POLYGON ((-11022859.3069 5762645.439199999, -11022859.1982 5763224.560699999, -11022282.0304 5763225.473499998, -11022282.0338 5762646.169799998, -11022859.3069 5762645.439199999))"
3886,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,128N,68W,NESE,"POLYGON ((-11022859.4156 5762066.319899999, -11022859.3069 5762645.439199999, -11022282.0338 5762646.169799998, -11022282.0373 5762066.899700001, -11022859.4156 5762066.319899999))"
3887,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.05,subsurface,5,128N,68W,SESE,"POLYGON ((-11022859.5242 5761487.2205, -11022859.4156 5762066.319899999, -11022282.0373 5762066.899700001, -11022282.0409 5761487.671499997, -11022859.5242 5761487.2205))"
3888,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.99,subsurface,5,128N,68W,NWNW,"POLYGON ((-11024590.708 5763221.6664, -11024590.2838 5763800.341300003, -11024013.2212 5763801.4629999995, -11024013.537 5763222.654799998, -11024590.708 5763221.6664))"
3889,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,128N,68W,SWNW,"POLYGON ((-11024591.1292 5762643.029200003, -11024590.708 5763221.6664, -11024013.537 5763222.654799998, -11024013.8561 5762643.871100001, -11024591.1292 5762643.029200003))"
3890,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,128N,68W,NWSW,"POLYGON ((-11024591.5533 5762064.429700002, -11024591.1292 5762643.029200003, -11024013.8561 5762643.871100001, -11024014.172 5762065.084899999, -11024591.5533 5762064.429700002))"
3891,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,128N,68W,SWSW,"POLYGON ((-11024591.9744 5761485.867700003, -11024591.5533 5762064.429700002, -11024014.172 5762065.084899999, -11024014.491 5761486.318800002, -11024591.9744 5761485.867700003))"
3892,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,24.38,39.92,subsurface,5,113N,8W,NWNE,"POLYGON ((-11186848.8808 5552741.234099999, -11186852.9215 5552173.492600001, -11187413.8918 5552177.087899998, -11187409.8697 5552743.914099999, -11186848.8808 5552741.234099999))"
3893,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.84,subsurface,5,125N,56W,NWNE,"POLYGON ((-10854743.927 5718548.599799998, -10855316.6957 5718549.204999998, -10855317.163 5719124.481200002, -10854744.385 5719123.831600003, -10854743.927 5718548.599799998))"
3894,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.84,subsurface,5,125N,56W,SWNE,"POLYGON ((-10854743.469 5717973.382700004, -10855316.2284 5717973.965899996, -10855316.6957 5718549.204999998, -10854743.927 5718548.599799998, -10854743.469 5717973.382700004))"
3895,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,NWSE,"POLYGON ((-10854743.0109 5717398.171999998, -10855315.7643 5717398.693099998, -10855316.2284 5717973.965899996, -10854743.469 5717973.382700004, -10854743.0109 5717398.171999998))"
3896,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,SWSE,"POLYGON ((-10854742.5498 5716822.9760000035, -10855315.2969 5716823.452799998, -10855315.7643 5717398.693099998, -10854743.0109 5717398.171999998, -10854742.5498 5716822.9760000035))"
3897,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.84,subsurface,5,125N,56W,NENE,"POLYGON ((-10854171.1584 5718547.954700001, -10854743.927 5718548.599799998, -10854744.385 5719123.831600003, -10854171.6071 5719123.1822, -10854171.1584 5718547.954700001))"
3898,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.84,subsurface,5,125N,56W,SENE,"POLYGON ((-10854170.7064 5717972.764300004, -10854743.469 5717973.382700004, -10854743.927 5718548.599799998, -10854171.1584 5718547.954700001, -10854170.7064 5717972.764300004))"
3899,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,NESE,"POLYGON ((-10854170.2546 5717397.611100003, -10854743.0109 5717398.171999998, -10854743.469 5717973.382700004, -10854170.7064 5717972.764300004, -10854170.2546 5717397.611100003))"
3900,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,SESE,"POLYGON ((-10854169.8058 5716822.4947, -10854742.5498 5716822.9760000035, -10854743.0109 5717398.171999998, -10854170.2546 5717397.611100003, -10854169.8058 5716822.4947))"
3901,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,NWNW,"POLYGON ((-10855889.4644 5718549.814900003, -10856462.233 5718550.384800002, -10856462.7158 5719125.7804000005, -10855889.9379 5719125.130900003, -10855889.4644 5718549.814900003))"
3902,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,SWNW,"POLYGON ((-10855888.9909 5717974.513700001, -10856461.7535 5717975.021600001, -10856462.233 5718550.384800002, -10855889.4644 5718549.814900003, -10855888.9909 5717974.513700001))"
3903,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.85,subsurface,5,125N,56W,NWSW,"POLYGON ((-10855888.5174 5717399.209899999, -10856461.2738 5717399.695699997, -10856461.7535 5717975.021600001, -10855888.9909 5717974.513700001, -10855888.5174 5717399.209899999))"
