,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,data_source,geometry
500,MN,University of Minnesota,40.0,38.75,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566799.7122999998 5269975.332599999, 567204.1972000003 5269964.4562, 567209.6123000002 5269574.507200001, 566805.0736999996 5269590.2193, 566799.7122999998 5269975.332599999))"
501,MN,University of Minnesota,40.0,38.26,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566395.2295000004 5269986.208799999, 566799.7122999998 5269975.332599999, 566805.0736999996 5269590.2193, 566400.5371000003 5269605.9311, 566395.2295000004 5269986.208799999))"
502,MN,University of Minnesota,40.0,38.38,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567590.6612999998 5269954.063999999, 567977.1272999998 5269943.671700001, 568000.6695999997 5269543.5677000005, 567605.1404999997 5269559.037599999, 567590.6612999998 5269954.063999999))"
503,MN,University of Minnesota,40.0,38.38,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569203.1516000004 5270669.443499999, 569605.2896999996 5270660.359099999, 569618.4978 5270273.634299999, 569214.7030999996 5270285.1383, 569203.1516000004 5270669.443499999))"
504,MN,University of Minnesota,40.0,38.15,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568801.0155999996 5270678.5558, 569203.1516000004 5270669.443499999, 569214.7030999996 5270285.1383, 568810.9090999998 5270296.6425, 568801.0155999996 5270678.5558))"
505,MN,University of Minnesota,40.0,38.3,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568810.9090999998 5270296.6425, 569214.7030999996 5270285.1383, 569226.2544 5269900.819499999, 568820.7981000002 5269914.727399999, 568810.9090999998 5270296.6425))"
506,MN,University of Minnesota,40.0,38.53,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569214.7030999996 5270285.1383, 569618.4978 5270273.634299999, 569631.7067 5269886.91, 569226.2544 5269900.819499999, 569214.7030999996 5270285.1383))"
507,MN,University of Minnesota,40.0,38.29,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568398.8765000002 5270687.6406, 568801.0155999996 5270678.5558, 568810.9090999998 5270296.6425, 568398.9208000004 5270308.4274, 568398.8765000002 5270687.6406))"
508,MN,University of Minnesota,40.0,38.05,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567996.7391999997 5270696.7530000005, 568398.8765000002 5270687.6406, 568398.9208000004 5270308.4274, 567986.9342999998 5270320.212300001, 567996.7391999997 5270696.7530000005))"
509,MN,University of Minnesota,40.0,38.97,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567986.9342999998 5270320.212300001, 568398.9208000004 5270308.4274, 568398.9648000002 5269929.2004, 567977.1272999998 5269943.671700001, 567986.9342999998 5270320.212300001))"
510,MN,University of Minnesota,40.0,39.22,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568398.9208000004 5270308.4274, 568810.9090999998 5270296.6425, 568820.7981000002 5269914.727399999, 568398.9648000002 5269929.2004, 568398.9208000004 5270308.4274))"
511,MN,University of Minnesota,40.0,40.82,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568398.9648000002 5269929.2004, 568820.7981000002 5269914.727399999, 568830.9862000002 5269521.596000001, 568415.8276000004 5269532.582, 568398.9648000002 5269929.2004))"
512,MN,University of Minnesota,40.0,41.16,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567977.1272999998 5269943.671700001, 568398.9648000002 5269929.2004, 568415.8276000004 5269532.582, 568000.6695999997 5269543.5677000005, 567977.1272999998 5269943.671700001))"
513,MN,University of Minnesota,40.0,40.52,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568000.6695999997 5269543.5677000005, 568415.8276000004 5269532.582, 568432.6911000004 5269135.9493, 568024.2143999999 5269143.4638, 568000.6695999997 5269543.5677000005))"
514,MN,University of Minnesota,40.0,40.18,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568415.8276000004 5269532.582, 568830.9862000002 5269521.596000001, 568841.1694999998 5269128.463300001, 568432.6911000004 5269135.9493, 568415.8276000004 5269532.582))"
515,MN,University of Minnesota,40.0,42.87,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,28,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((564793.8306999998 5269214.827299999, 565196.2330999998 5269222.6415, 565204.4748999998 5268792.4350000005, 564801.0285 5268784.820599999, 564793.8306999998 5269214.827299999))"
516,MN,University of Minnesota,40.0,42.98,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,59,14,28,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((564801.0285 5268784.820599999, 565204.4748999998 5268792.4350000005, 565211.9500000002 5268361.361300001, 564808.2267000005 5268354.814300001, 564801.0285 5268784.820599999))"
517,MN,University of Minnesota,40.0,40.03,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566970.3032999998 5288648.6973, 567376.1211999999 5288659.821699999, 567301.9030999998 5288256.6894000005, 566898.9016000004 5288247.6898, 566970.3032999998 5288648.6973))"
518,MN,University of Minnesota,40.0,40.23,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,22,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567376.1211999999 5288659.821699999, 567781.9424 5288670.946, 567704.9042999996 5288265.7173999995, 567301.9030999998 5288256.6894000005, 567376.1211999999 5288659.821699999))"
519,MN,University of Minnesota,40.0,36.5,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569176.2347999997 5289846.812100001, 569563.9884000001 5289833.588400001, 569500.7331999997 5289460.1053, 569109.5378 5289465.4178, 569176.2347999997 5289846.812100001))"
520,MN,University of Minnesota,40.0,37.27,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568788.4833000004 5289860.061899999, 569176.2347999997 5289846.812100001, 569109.5378 5289465.4178, 568718.3457000004 5289470.730599999, 568788.4833000004 5289860.061899999))"
521,MN,University of Minnesota,40.0,37.46,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568718.3457000004 5289470.730599999, 569109.5378 5289465.4178, 569042.8383999998 5289084.0111, 568648.2081000004 5289081.3993999995, 568718.3457000004 5289470.730599999))"
522,MN,University of Minnesota,40.0,36.69,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569109.5378 5289465.4178, 569500.7331999997 5289460.1053, 569437.4693 5289086.6228, 569042.8383999998 5289084.0111, 569109.5378 5289465.4178))"
523,MN,University of Minnesota,40.0,38.04,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568400.7341999998 5289873.337200001, 568788.4833000004 5289860.061899999, 568718.3457000004 5289470.730599999, 568327.1627000002 5289476.068600001, 568400.7341999998 5289873.337200001))"
524,MN,University of Minnesota,40.0,38.82,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568012.9874999998 5289886.638699999, 568400.7341999998 5289873.337200001, 568327.1627000002 5289476.068600001, 567935.9841999998 5289481.4065000005, 568012.9874999998 5289886.638699999))"
525,MN,University of Minnesota,40.0,39.01,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567935.9841999998 5289481.4065000005, 568327.1627000002 5289476.068600001, 568253.5884999996 5289078.787599999, 567858.9691000003 5289076.1757, 567935.9841999998 5289481.4065000005))"
526,MN,University of Minnesota,40.0,38.24,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568327.1627000002 5289476.068600001, 568718.3457000004 5289470.730599999, 568648.2081000004 5289081.3993999995, 568253.5884999996 5289078.787599999, 568327.1627000002 5289476.068600001))"
527,MN,University of Minnesota,40.0,39.4,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567781.9424 5288670.946, 568180.0005999999 5288681.4811, 568106.4096999997 5288284.1614, 567704.9042999996 5288265.7173999995, 567781.9424 5288670.946))"
528,MN,University of Minnesota,40.0,36.89,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569042.8383999998 5289084.0111, 569437.4693 5289086.6228, 569374.1962000001 5288713.141100001, 568976.1277999999 5288702.5787, 569042.8383999998 5289084.0111))"
529,MN,University of Minnesota,40.0,37.66,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,23,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568648.2081000004 5289081.3993999995, 569042.8383999998 5289084.0111, 568976.1277999999 5288702.5787, 568578.0608000001 5288692.0162, 568648.2081000004 5289081.3993999995))"
530,MN,University of Minnesota,40.0,32.87,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569914.2439000001 5289855.293400001, 570264.4971000003 5289877.0197, 570226.9811000004 5289501.1828000005, 569863.8563000001 5289480.6437, 569914.2439000001 5289855.293400001))"
531,MN,University of Minnesota,40.0,33.9,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,24,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((569500.7331999997 5289460.1053, 569863.8563000001 5289480.6437, 569813.4670000002 5289105.9844, 569437.4693 5289086.6228, 569500.7331999997 5289460.1053))"
532,MN,University of Minnesota,40.0,39.91,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,26,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568909.4145 5288321.1327, 569310.9142000005 5288339.6602, 569318.1492999997 5287938.1667, 568916.1492999997 5287919.854599999, 568909.4145 5288321.1327))"
533,MN,University of Minnesota,40.0,39.88,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,26,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568507.9129999997 5288302.633199999, 568909.4145 5288321.1327, 568916.1492999997 5287919.854599999, 568514.1486 5287901.5426, 568507.9129999997 5288302.633199999))"
534,MN,University of Minnesota,40.0,39.86,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,26,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((568106.4096999997 5288284.1614, 568507.9129999997 5288302.633199999, 568514.1486 5287901.5426, 568112.1446000002 5287883.258199999, 568106.4096999997 5288284.1614))"
535,MN,University of Minnesota,40.0,39.84,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,26,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567704.9042999996 5288265.7173999995, 568106.4096999997 5288284.1614, 568112.1446000002 5287883.258199999, 567710.1399999997 5287864.9735, 567704.9042999996 5288265.7173999995))"
536,MN,University of Minnesota,40.0,39.89,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,26,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567710.1399999997 5287864.9735, 568112.1446000002 5287883.258199999, 568117.8794999998 5287482.341, 567715.3756999997 5287464.23, 567710.1399999997 5287864.9735))"
537,MN,University of Minnesota,40.0,39.92,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567301.9030999998 5288256.6894000005, 567704.9042999996 5288265.7173999995, 567710.1399999997 5287864.9735, 567307.5136000002 5287856.1611, 567301.9030999998 5288256.6894000005))"
538,MN,University of Minnesota,40.0,39.9,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566898.9016000004 5288247.6898, 567301.9030999998 5288256.6894000005, 567307.5136000002 5287856.1611, 566904.8869000003 5287847.3487, 566898.9016000004 5288247.6898))"
539,MN,University of Minnesota,40.0,39.86,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566904.8869000003 5287847.3487, 567307.5136000002 5287856.1611, 567313.1238000002 5287455.619100001, 566910.8722000001 5287447.0079, 566904.8869000003 5287847.3487))"
540,MN,University of Minnesota,40.0,39.88,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567307.5136000002 5287856.1611, 567710.1399999997 5287864.9735, 567715.3756999997 5287464.23, 567313.1238000002 5287455.619100001, 567307.5136000002 5287856.1611))"
541,MN,University of Minnesota,40.0,39.88,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566495.8991 5288238.7179000005, 566898.9016000004 5288247.6898, 566904.8869000003 5287847.3487, 566502.2592000002 5287838.564300001, 566495.8991 5288238.7179000005))"
542,MN,University of Minnesota,40.0,39.86,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566092.8960999995 5288229.774, 566495.8991 5288238.7179000005, 566502.2592000002 5287838.564300001, 566099.6315000001 5287829.7798, 566092.8960999995 5288229.774))"
543,MN,University of Minnesota,40.0,39.83,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566099.6315000001 5287829.7798, 566502.2592000002 5287838.564300001, 566508.6195999999 5287438.3969, 566106.3673 5287429.785599999, 566099.6315000001 5287829.7798))"
544,MN,University of Minnesota,40.0,39.84,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566502.2592000002 5287838.564300001, 566904.8869000003 5287847.3487, 566910.8722000001 5287447.0079, 566508.6195999999 5287438.3969, 566502.2592000002 5287838.564300001))"
545,MN,University of Minnesota,40.0,39.77,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566514.9802999999 5287038.201300001, 566916.8580999998 5287046.611400001, 566922.8433999997 5286646.2146000005, 566521.3410999998 5286637.992000001, 566514.9802999999 5287038.201300001))"
546,MN,University of Minnesota,40.0,39.85,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567313.1238000002 5287455.619100001, 567715.3756999997 5287464.23, 567720.6112000002 5287063.486300001, 567318.7346000001 5287055.048800001, 567313.1238000002 5287455.619100001))"
547,MN,University of Minnesota,40.0,39.83,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566910.8722000001 5287447.0079, 567313.1238000002 5287455.619100001, 567318.7346000001 5287055.048800001, 566916.8580999998 5287046.611400001, 566910.8722000001 5287447.0079))"
548,MN,University of Minnesota,40.0,39.79,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566916.8580999998 5287046.611400001, 567318.7346000001 5287055.048800001, 567324.3452000003 5286654.4649, 566922.8433999997 5286646.2146000005, 566916.8580999998 5287046.611400001))"
549,MN,University of Minnesota,40.0,39.81,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,27,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567318.7346000001 5287055.048800001, 567720.6112000002 5287063.486300001, 567725.8464000002 5286662.742799999, 567324.3452000003 5286654.4649, 567318.7346000001 5287055.048800001))"
550,MN,University of Minnesota,40.0,37.51,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,28,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565730.1207999997 5287418.4221, 566106.3673 5287429.785599999, 566113.1028000005 5287029.7915, 565731.2295000004 5287018.3533, 565730.1207999997 5287418.4221))"
551,MN,University of Minnesota,40.0,37.5,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,28,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((565353.8748000003 5287407.058800001, 565730.1207999997 5287418.4221, 565731.2295000004 5287018.3533, 565349.3558 5287006.9154, 565353.8748000003 5287407.058800001))"
552,MN,University of Minnesota,40.0,39.6,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,29,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((563828.3861999996 5288153.297599999, 564230.6377999997 5288167.547599999, 564215.0850999998 5287768.829500001, 563813.0127999997 5287754.5801, 563828.3861999996 5288153.297599999))"
553,MN,University of Minnesota,40.0,39.6,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,29,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((563426.1333999997 5288139.0756, 563828.3861999996 5288153.297599999, 563813.0127999997 5287754.5801, 563410.9407000002 5287740.3585, 563426.1333999997 5288139.0756))"
554,MN,University of Minnesota,40.0,39.6,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,29,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((563023.8790999996 5288124.8814, 563426.1333999997 5288139.0756, 563410.9407000002 5287740.3585, 563008.8691999996 5287726.1371, 563023.8790999996 5288124.8814))"
555,MN,University of Minnesota,40.0,39.92,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,34,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566119.8383999998 5286629.7974, 566521.3410999998 5286637.992000001, 566519.1396000003 5286234.9012, 566119.0751 5286227.3035, 566119.8383999998 5286629.7974))"
556,MN,University of Minnesota,40.0,40.31,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,3,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567477.4572000001 5294169.1438, 567882.6090000002 5294172.827400001, 567888.7961999997 5293769.3729, 567484.4458999997 5293767.1841, 567477.4572000001 5294169.1438))"
557,MN,University of Minnesota,40.0,39.71,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,3,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566280.7914000005 5293363.0677000005, 566684.3372 5293363.7663, 566692.9222999997 5292964.7115, 566290.1743999999 5292965.516899999, 566280.7914000005 5293363.0677000005))"
558,MN,University of Minnesota,40.0,39.85,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,3,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((566684.3372 5293363.7663, 567087.8832999999 5293364.4649, 567095.6708000004 5292963.9341, 566692.9222999997 5292964.7115, 566684.3372 5293363.7663))"
559,MN,University of Minnesota,40.0,40.23,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,3,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567484.4458999997 5293767.1841, 567888.7961999997 5293769.3729, 567894.9834000003 5293365.9177, 567491.4330000002 5293365.191400001, 567484.4458999997 5293767.1841))"
560,MN,University of Minnesota,40.0,40.0,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,3,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567087.8832999999 5293364.4649, 567491.4330000002 5293365.191400001, 567498.4201999996 5292963.1844999995, 567095.6708000004 5292963.9341, 567087.8832999999 5293364.4649))"
561,MN,University of Minnesota,40.0,40.15,Trust Fund: University (University Trust),Department of Natural Resources,St. Louis,61,14,3,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((567491.4330000002 5293365.191400001, 567894.9834000003 5293365.9177, 567901.1703000003 5292962.463099999, 567498.4201999996 5292963.1844999995, 567491.4330000002 5293365.191400001))"
