,state,university,rights_type,acres,gis_acres,trust_name,managing_agency,meridian,township,range,section,aliquot,data_source,geometry
3178,NM,New Mexico State University,subsurface+surface,40.0,39.64,New Mexico State University,State Land Office,23,18S,28E,23,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580716.2341999998 3622086.8522999994, 580319.1430000002 3622078.2788999993, 580317.3880000003 3622481.675899999, 580714.9005000005 3622490.3728, 580716.2341999998 3622086.8522999994))"
3179,NM,New Mexico State University,subsurface+surface,40.0,39.65,New Mexico State University,State Land Office,23,18S,28E,23,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579922.0346999997 3622069.7213000003, 579524.5385999996 3622061.1363999993, 579522.1429000003 3622464.3279, 579919.8583000004 3622472.9946, 579922.0346999997 3622069.7213000003))"
3180,NM,New Mexico State University,subsurface+surface,40.0,39.6,New Mexico State University,State Land Office,23,18S,28E,23,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580720.5330999997 3621280.2245000005, 580323.4593000002 3621271.751700001, 580321.3013000004 3621675.0251, 580718.3754000003 3621683.5383, 580720.5330999997 3621280.2245000005))"
3181,NM,New Mexico State University,subsurface+surface,40.0,39.6,New Mexico State University,State Land Office,23,18S,28E,23,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579926.4023000002 3621263.2749000005, 579529.3280999996 3621254.833900001, 579526.9335000003 3621657.9849999994, 579924.2103000004 3621666.5078999996, 579926.4023000002 3621263.2749000005))"
3182,NM,New Mexico State University,subsurface+surface,40.0,39.63,New Mexico State University,State Land Office,23,18S,28E,23,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580319.1430000002 3622078.2788999993, 579922.0346999997 3622069.7213000003, 579919.8583000004 3622472.9946, 580317.3880000003 3622481.675899999, 580319.1430000002 3622078.2788999993))"
3183,NM,New Mexico State University,subsurface+surface,40.0,39.64,New Mexico State University,State Land Office,23,18S,28E,23,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579524.5385999996 3622061.1363999993, 579127.0252999999 3622052.567399999, 579124.4106000001 3622455.6570999995, 579522.1429000003 3622464.3279, 579524.5385999996 3622061.1363999993))"
3184,NM,New Mexico State University,subsurface+surface,40.0,39.6,New Mexico State University,State Land Office,23,18S,28E,23,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580323.4593000002 3621271.751700001, 579926.4023000002 3621263.2749000005, 579924.2103000004 3621666.5078999996, 580321.3013000004 3621675.0251, 580323.4593000002 3621271.751700001))"
3185,NM,New Mexico State University,subsurface+surface,40.0,39.6,New Mexico State University,State Land Office,23,18S,28E,23,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579529.3280999996 3621254.833900001, 579132.2538000001 3621246.388800001, 579129.6398 3621649.478, 579526.9335000003 3621657.9849999994, 579529.3280999996 3621254.833900001))"
3186,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,24,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((582282.6555000003 3622526.6714999992, 581890.7971999999 3622517.599300001, 581888.8716000002 3622921.555299999, 582280.6451000003 3622930.8068000004, 582281.2345000003 3622825.4233, 582282.6555000003 3622526.6714999992))"
3187,NM,New Mexico State University,subsurface+surface,40.0,39.13,New Mexico State University,State Land Office,23,18S,28E,24,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581498.9725000001 3622508.502800001, 581106.9281000001 3622499.4399999995, 581105.3406999996 3622903.0987, 581497.1146999998 3622912.3192999996, 581498.9725000001 3622508.502800001))"
3188,NM,New Mexico State University,subsurface+surface,40.0,39.16,New Mexico State University,State Land Office,23,18S,28E,24,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((582286.6078000003 3621718.4011000004, 581894.6299999999 3621709.6877999995, 581892.7055000002 3622113.623400001, 582284.5981999999 3622122.5359000005, 582285.1638000002 3622019.9860999994, 582286.6078000003 3621718.4011000004))"
3189,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,24,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581502.6858000001 3621700.9703, 581110.5221999995 3621692.2464000005, 581108.5318999998 3622095.7816000003, 581500.8295999998 3622104.7064999994, 581502.6858000001 3621700.9703))"
3190,NM,New Mexico State University,subsurface+surface,40.0,39.13,New Mexico State University,State Land Office,23,18S,28E,24,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581890.7971999999 3622517.599300001, 581498.9725000001 3622508.502800001, 581497.1146999998 3622912.3192999996, 581888.8716000002 3622921.555299999, 581890.7971999999 3622517.599300001))"
3191,NM,New Mexico State University,subsurface+surface,40.0,39.11,New Mexico State University,State Land Office,23,18S,28E,24,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581106.9281000001 3622499.4399999995, 580714.9005000005 3622490.3728, 580713.5662000002 3622893.8936, 581105.3406999996 3622903.0987, 581106.9281000001 3622499.4399999995))"
3192,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,18S,28E,24,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581894.6299999999 3621709.6877999995, 581502.6858000001 3621700.9703, 581500.8295999998 3622104.7064999994, 581892.7055000002 3622113.623400001, 581894.6299999999 3621709.6877999995))"
3193,NM,New Mexico State University,subsurface+surface,40.0,39.13,New Mexico State University,State Land Office,23,18S,28E,24,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581110.5221999995 3621692.2464000005, 580718.3754000003 3621683.5383, 580716.2341999998 3622086.8522999994, 581108.5318999998 3622095.7816000003, 581110.5221999995 3621692.2464000005))"
3194,NM,New Mexico State University,subsurface+surface,40.0,39.16,New Mexico State University,State Land Office,23,18S,28E,24,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((582284.5981999999 3622122.5359000005, 581892.7055000002 3622113.623400001, 581890.7971999999 3622517.599300001, 582282.6555000003 3622526.6714999992, 582283.1656 3622422.7042999994, 582284.5981999999 3622122.5359000005))"
3195,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,24,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581500.8295999998 3622104.7064999994, 581108.5318999998 3622095.7816000003, 581106.9281000001 3622499.4399999995, 581498.9725000001 3622508.502800001, 581500.8295999998 3622104.7064999994))"
3196,NM,New Mexico State University,subsurface+surface,40.0,39.16,New Mexico State University,State Land Office,23,18S,28E,24,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((582288.5323999999 3621314.285700001, 581896.5372000001 3621305.7323000003, 581894.6299999999 3621709.6877999995, 582286.6078000003 3621718.4011000004, 582287.0942000002 3621617.2476000004, 582288.5323999999 3621314.285700001))"
3197,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,18S,28E,24,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581504.5417999998 3621297.2141999993, 581112.5289000003 3621288.7314999998, 581110.5221999995 3621692.2464000005, 581502.6858000001 3621700.9703, 581504.5417999998 3621297.2141999993))"
3198,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,18S,28E,24,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581892.7055000002 3622113.623400001, 581500.8295999998 3622104.7064999994, 581498.9725000001 3622508.502800001, 581890.7971999999 3622517.599300001, 581892.7055000002 3622113.623400001))"
3199,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,18S,28E,24,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581108.5318999998 3622095.7816000003, 580716.2341999998 3622086.8522999994, 580714.9005000005 3622490.3728, 581106.9281000001 3622499.4399999995, 581108.5318999998 3622095.7816000003))"
3200,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,24,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581896.5372000001 3621305.7323000003, 581504.5417999998 3621297.2141999993, 581502.6858000001 3621700.9703, 581894.6299999999 3621709.6877999995, 581896.5372000001 3621305.7323000003))"
3201,NM,New Mexico State University,subsurface+surface,40.0,39.11,New Mexico State University,State Land Office,23,18S,28E,24,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581112.5289000003 3621288.7314999998, 580720.5330999997 3621280.2245000005, 580718.3754000003 3621683.5383, 581110.5221999995 3621692.2464000005, 581112.5289000003 3621288.7314999998))"
3202,NM,New Mexico State University,subsurface+surface,40.0,39.18,New Mexico State University,State Land Office,23,18S,28E,25,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((582289.0915000001 3621214.5298999995, 582290.5921999998 3620910.0919000003, 581898.5965999998 3620901.6985, 581896.5372000001 3621305.7323000003, 582288.5323999999 3621314.285700001, 582289.0915000001 3621214.5298999995))"
3203,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,25,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581506.6513999999 3620893.3209000006, 581114.6386000002 3620884.9383000005, 581112.5289000003 3621288.7314999998, 581504.5417999998 3621297.2141999993, 581506.6513999999 3620893.3209000006))"
3204,NM,New Mexico State University,subsurface+surface,40.0,39.16,New Mexico State University,State Land Office,23,18S,28E,25,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581898.5965999998 3620901.6985, 581506.6513999999 3620893.3209000006, 581504.5417999998 3621297.2141999993, 581896.5372000001 3621305.7323000003, 581898.5965999998 3620901.6985))"
3205,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,18S,28E,25,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581114.6386000002 3620884.9383000005, 580722.6255999999 3620876.5712, 580720.5330999997 3621280.2245000005, 581112.5289000003 3621288.7314999998, 581114.6386000002 3620884.9383000005))"
3206,NM,New Mexico State University,subsurface+surface,40.0,39.17,New Mexico State University,State Land Office,23,18S,28E,25,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((582291.0719999997 3620811.7523, 582292.5839999998 3620505.8978000004, 581900.6723999996 3620497.664999999, 581898.5965999998 3620901.6985, 582290.5921999998 3620910.0919000003, 582291.0719999997 3620811.7523))"
3207,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,25,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581508.7777000004 3620489.408, 581116.7477000002 3620481.1652000006, 581114.6386000002 3620884.9383000005, 581506.6513999999 3620893.3209000006, 581508.7777000004 3620489.408))"
3208,NM,New Mexico State University,subsurface+surface,40.0,39.15,New Mexico State University,State Land Office,23,18S,28E,25,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581900.6723999996 3620497.664999999, 581508.7777000004 3620489.408, 581506.6513999999 3620893.3209000006, 581898.5965999998 3620901.6985, 581900.6723999996 3620497.664999999))"
3209,NM,New Mexico State University,subsurface+surface,40.0,39.14,New Mexico State University,State Land Office,23,18S,28E,25,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((581116.7477000002 3620481.1652000006, 580724.7347999997 3620472.8982999995, 580722.6255999999 3620876.5712, 581114.6386000002 3620884.9383000005, 581116.7477000002 3620481.1652000006))"
3210,NM,New Mexico State University,subsurface+surface,40.0,39.61,New Mexico State University,State Land Office,23,18S,28E,26,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580727.0658 3620068.8483000007, 580330.5438999999 3620061.2391, 580328.1129000001 3620465.0285, 580724.7347999997 3620472.8982999995, 580727.0658 3620068.8483000007))"
3211,NM,New Mexico State University,subsurface+surface,40.0,39.53,New Mexico State University,State Land Office,23,18S,28E,26,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579934.0387000004 3620053.626, 579537.6849999996 3620046.049799999, 579535.2067999998 3620449.259400001, 579931.4912 3620457.1347000003, 579934.0387000004 3620053.626))"
3212,NM,New Mexico State University,subsurface+surface,40.0,39.58,New Mexico State University,State Land Office,23,18S,28E,26,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580330.5438999999 3620061.2391, 579934.0387000004 3620053.626, 579931.4912 3620457.1347000003, 580328.1129000001 3620465.0285, 580330.5438999999 3620061.2391))"
3213,NM,New Mexico State University,subsurface+surface,40.0,39.5,New Mexico State University,State Land Office,23,18S,28E,26,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579537.6849999996 3620046.049799999, 579141.3482999997 3620038.4496999998, 579138.9391000001 3620441.3802000005, 579535.2067999998 3620449.259400001, 579537.6849999996 3620046.049799999))"
3214,NM,New Mexico State University,subsurface+surface,40.0,39.6,New Mexico State University,State Land Office,23,18S,28E,26,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580729.4135999996 3619664.7786999997, 580332.9912999999 3619657.4499999993, 580330.5438999999 3620061.2391, 580727.0658 3620068.8483000007, 580729.4135999996 3619664.7786999997))"
3215,NM,New Mexico State University,subsurface+surface,40.0,39.54,New Mexico State University,State Land Office,23,18S,28E,26,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579936.5855999999 3619650.1373999994, 579540.1630999995 3619642.8203999996, 579537.6849999996 3620046.049799999, 579934.0387000004 3620053.626, 579936.5855999999 3619650.1373999994))"
3216,NM,New Mexico State University,subsurface+surface,40.0,39.57,New Mexico State University,State Land Office,23,18S,28E,26,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((580332.9912999999 3619657.4499999993, 579936.5855999999 3619650.1373999994, 579934.0387000004 3620053.626, 580330.5438999999 3620061.2391, 580332.9912999999 3619657.4499999993))"
3217,NM,New Mexico State University,subsurface+surface,40.0,39.51,New Mexico State University,State Land Office,23,18S,28E,26,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579540.1630999995 3619642.8203999996, 579143.7402999997 3619635.5392000005, 579141.3482999997 3620038.4496999998, 579537.6849999996 3620046.049799999, 579540.1630999995 3619642.8203999996))"
3218,NM,New Mexico State University,subsurface+surface,40.0,39.35,New Mexico State University,State Land Office,23,18S,28E,27,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579135.6051000003 3620843.8845000006, 578740.2012999998 3620835.4487999994, 578737.0179000003 3621237.9740999993, 579132.2538000001 3621246.388800001, 579135.6051000003 3620843.8845000006))"
3219,NM,New Mexico State University,subsurface+surface,40.0,39.35,New Mexico State University,State Land Office,23,18S,28E,27,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((578344.8141999999 3620827.029100001, 577949.6632000003 3620818.607000001, 577946.5280999998 3621221.2119999994, 578341.7646000003 3621229.5951000005, 578344.8141999999 3620827.029100001))"
3220,NM,New Mexico State University,subsurface+surface,40.0,39.35,New Mexico State University,State Land Office,23,18S,28E,27,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((578740.2012999998 3620835.4487999994, 578344.8141999999 3620827.029100001, 578341.7646000003 3621229.5951000005, 578737.0179000003 3621237.9740999993, 578740.2012999998 3620835.4487999994))"
3221,NM,New Mexico State University,subsurface+surface,40.0,39.35,New Mexico State University,State Land Office,23,18S,28E,27,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577949.6632000003 3620818.607000001, 577554.5120000001 3620810.2007, 577551.2746000001 3621212.8444999997, 577946.5280999998 3621221.2119999994, 577949.6632000003 3620818.607000001))"
3222,NM,New Mexico State University,subsurface+surface,40.0,39.37,New Mexico State University,State Land Office,23,18S,28E,27,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((579138.9391000001 3620441.3802000005, 578743.4013999999 3620432.923800001, 578740.2012999998 3620835.4487999994, 579135.6051000003 3620843.8845000006, 579138.9391000001 3620441.3802000005))"
3223,NM,New Mexico State University,subsurface+surface,40.0,39.34,New Mexico State University,State Land Office,23,18S,28E,27,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((578347.8635 3620424.463300001, 577952.7980000004 3620416.0023, 577949.6632000003 3620818.607000001, 578344.8141999999 3620827.029100001, 578347.8635 3620424.463300001))"
3224,NM,New Mexico State University,subsurface+surface,40.0,39.37,New Mexico State University,State Land Office,23,18S,28E,27,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((578743.4013999999 3620432.923800001, 578347.8635 3620424.463300001, 578344.8141999999 3620827.029100001, 578740.2012999998 3620835.4487999994, 578743.4013999999 3620432.923800001))"
3225,NM,New Mexico State University,subsurface+surface,40.0,39.34,New Mexico State University,State Land Office,23,18S,28E,27,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577952.7980000004 3620416.0023, 577557.7322000004 3620407.557, 577554.5120000001 3620810.2007, 577949.6632000003 3620818.607000001, 577952.7980000004 3620416.0023))"
3226,NM,New Mexico State University,subsurface+surface,40.0,39.49,New Mexico State University,State Land Office,23,18S,28E,28,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577554.5120000001 3620810.2007, 577158.1004999997 3620801.1417999994, 577154.3744999999 3621203.6018000003, 577551.2746000001 3621212.8444999997, 577554.5120000001 3620810.2007))"
3227,NM,New Mexico State University,subsurface+surface,40.0,39.48,New Mexico State University,State Land Office,23,18S,28E,28,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576761.6886 3620792.0986, 576364.6524999999 3620783.046599999, 576360.6075999998 3621185.124500001, 576757.4912 3621194.3553, 576761.6886 3620792.0986))"
3228,NM,New Mexico State University,subsurface+surface,40.0,39.4,New Mexico State University,State Land Office,23,18S,28E,28,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577560.9688999997 3620004.9135999996, 577165.5351999998 3619996.1423000004, 577161.8090000004 3620398.7017, 577557.7322000004 3620407.557, 577560.9688999997 3620004.9135999996))"
3229,NM,New Mexico State University,subsurface+surface,40.0,39.53,New Mexico State University,State Land Office,23,18S,28E,28,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576770.0842000004 3619987.386600001, 576372.7596000005 3619978.7519000005, 576368.7142000003 3620380.949100001, 576765.8857000005 3620389.8422, 576770.0842000004 3619987.386600001))"
3230,NM,New Mexico State University,subsurface+surface,40.0,39.47,New Mexico State University,State Land Office,23,18S,28E,28,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577158.1004999997 3620801.1417999994, 576761.6886 3620792.0986, 576757.4912 3621194.3553, 577154.3744999999 3621203.6018000003, 577158.1004999997 3620801.1417999994))"
3231,NM,New Mexico State University,subsurface+surface,40.0,39.47,New Mexico State University,State Land Office,23,18S,28E,28,NWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576364.6524999999 3620783.046599999, 575967.6162 3620773.9904999994, 575963.7066000002 3621175.9296000004, 576360.6075999998 3621185.124500001, 576364.6524999999 3620783.046599999))"
3232,NM,New Mexico State University,subsurface+surface,40.0,39.39,New Mexico State University,State Land Office,23,18S,28E,28,NWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577165.5351999998 3619996.1423000004, 576770.0842000004 3619987.386600001, 576765.8857000005 3620389.8422, 577161.8090000004 3620398.7017, 577165.5351999998 3619996.1423000004))"
3233,NM,New Mexico State University,subsurface+surface,40.0,39.5,New Mexico State University,State Land Office,23,18S,28E,28,NWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576372.7596000005 3619978.7519000005, 575975.4347000001 3619970.1330999993, 575971.5255000005 3620372.0716999993, 576368.7142000003 3620380.949100001, 576372.7596000005 3619978.7519000005))"
3234,NM,New Mexico State University,subsurface+surface,40.0,39.44,New Mexico State University,State Land Office,23,18S,28E,28,SENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577557.7322000004 3620407.557, 577161.8090000004 3620398.7017, 577158.1004999997 3620801.1417999994, 577554.5120000001 3620810.2007, 577557.7322000004 3620407.557))"
3235,NM,New Mexico State University,subsurface+surface,40.0,39.5,New Mexico State University,State Land Office,23,18S,28E,28,SENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576765.8857000005 3620389.8422, 576368.7142000003 3620380.949100001, 576364.6524999999 3620783.046599999, 576761.6886 3620792.0986, 576765.8857000005 3620389.8422))"
3236,NM,New Mexico State University,subsurface+surface,40.0,39.35,New Mexico State University,State Land Office,23,18S,28E,28,SESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577564.2054000003 3619602.2706000004, 577169.2441999996 3619593.5830000006, 577165.5351999998 3619996.1423000004, 577560.9688999997 3620004.9135999996, 577564.2054000003 3619602.2706000004))"
3237,NM,New Mexico State University,subsurface+surface,40.0,39.54,New Mexico State University,State Land Office,23,18S,28E,28,SESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576774.2827000003 3619584.9111, 576376.8216000004 3619576.5549999997, 576372.7596000005 3619978.7519000005, 576770.0842000004 3619987.386600001, 576774.2827000003 3619584.9111))"
3238,NM,New Mexico State University,subsurface+surface,40.0,39.42,New Mexico State University,State Land Office,23,18S,28E,28,SWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577161.8090000004 3620398.7017, 576765.8857000005 3620389.8422, 576761.6886 3620792.0986, 577158.1004999997 3620801.1417999994, 577161.8090000004 3620398.7017))"
3239,NM,New Mexico State University,subsurface+surface,40.0,39.48,New Mexico State University,State Land Office,23,18S,28E,28,SWNW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576368.7142000003 3620380.949100001, 575971.5255000005 3620372.0716999993, 575967.6162 3620773.9904999994, 576364.6524999999 3620783.046599999, 576368.7142000003 3620380.949100001))"
3240,NM,New Mexico State University,subsurface+surface,40.0,39.34,New Mexico State University,State Land Office,23,18S,28E,28,SWSE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((577169.2441999996 3619593.5830000006, 576774.2827000003 3619584.9111, 576770.0842000004 3619987.386600001, 577165.5351999998 3619996.1423000004, 577169.2441999996 3619593.5830000006))"
3241,NM,New Mexico State University,subsurface+surface,40.0,39.52,New Mexico State University,State Land Office,23,18S,28E,28,SWSW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((576376.8216000004 3619576.5549999997, 575979.3433999997 3619568.2147000004, 575975.4347000001 3619970.1330999993, 576372.7596000005 3619978.7519000005, 576376.8216000004 3619576.5549999997))"
3242,NM,New Mexico State University,subsurface+surface,40.0,39.29,New Mexico State University,State Land Office,23,18S,28E,29,NENE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((575967.6162 3620773.9904999994, 575572.3722999999 3620766.5802999996, 575568.4448999995 3621168.538899999, 575963.7066000002 3621175.9296000004, 575967.6162 3620773.9904999994))"
3243,NM,New Mexico State University,subsurface+surface,40.0,39.3,New Mexico State University,State Land Office,23,18S,28E,29,NENW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((575177.1283 3620759.1658999994, 574781.8672000002 3620751.7672000006, 574777.9204000002 3621153.844900001, 575173.1826999998 3621161.1841, 575177.1283 3620759.1658999994))"
3244,NM,New Mexico State University,subsurface+surface,40.0,39.29,New Mexico State University,State Land Office,23,18S,28E,29,NESE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((575975.4347000001 3619970.1330999993, 575580.2268000003 3619962.6239, 575576.2997000003 3620364.602, 575971.5255000005 3620372.0716999993, 575975.4347000001 3619970.1330999993))"
3245,NM,New Mexico State University,subsurface+surface,40.0,39.3,New Mexico State University,State Land Office,23,18S,28E,29,NESW,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((575185.0022 3619955.090500001, 574789.7940999996 3619947.5928000007, 574785.8306999998 3620349.6898, 575181.0735999998 3620357.1481, 575185.0022 3619955.090500001))"
3246,NM,New Mexico State University,subsurface+surface,40.0,39.29,New Mexico State University,State Land Office,23,18S,28E,29,NWNE,https://mapservice.nmstatelands.org/GISDataDownloads/ZipFiles/slo_STLStatusCombined.zip,"POLYGON ((575572.3722999999 3620766.5802999996, 575177.1283 3620759.1658999994, 575173.1826999998 3621161.1841, 575568.4448999995 3621168.538899999, 575572.3722999999 3620766.5802999996))"
