HoldingDetailID,LeaseType,LegalDescription,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian,STRM,HoldingDetailTypeID
6B0A7348-951F-E711-9187-0050568E17E9,Long-term Commercial,"LOTS 15 THROUGH 32, BOTH INCLUSIVE, IN BLOCK 1, FITZHUGH PLACE, BEING A DUBDIVISION OF LOTS 7 AND 8, ALTA VISTA ADDITION TO OKLAHOMA CITY, OKLAHOMA COUNTY, OKLAHOMA, ACCORDING TO THE PLAT RECORDED IN BOOK  OF PLATS, PAGE 28.  SE/4 SEC. 22-12N-03WIM.",{80DF948D-B789-4DB0-937C-0709A7C85551},00:00.0,OKLAHOMA,1.3618,NULL,830C7681-9A1F-E711-9187-0050568E17E9,909433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,22,SE,I,22-12N-03WIM,2
14EC8DD9-951F-E711-9187-0050568E17E9,Long-term Commercial,"LOTS 12 THROUGH 17, BOTH INCLUSIVE, DOWNING ADDITION TO OKLAHOM ACITY, OKLAHOMA COUNTY, OKLHAOMA, ACCORDING TO THE PLAT RECORDED IN BOOK 30 OF PLATS, PAGE 5.  NE/4 SEC. 22-12N-03WIM.",{707BB805-0888-40E6-8A80-5FFAF18D7727},00:00.0,OKLAHOMA,5.8816,NULL,78C724B3-9A1F-E711-9187-0050568E17E9,909434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,22,NE,I,22-12N-03WIM,2
55F6697F-961F-E711-9187-0050568E17E9,Long-term Commercial,"THE WEST 300 FEET OF BLOCK 3, MCNABB AND HUNT ADDITION TO OKLAHOM ACITY, OKLAHOM ACOUNTY, OKLAHOMA, ACCORDING TO THE PLAT RECORDED IN BOOK 4 OF PLATS, PAGE 21, LESS AND EXCEPT THE WEST 35 FEET AND THE NORTH 25 FEET THEREOF.  NE/4 SEC. 22-12N-03WIM ",{D8467059-9A39-47E1-BF26-E479A90D47C9},00:00.0,OKLAHOMA,1.673,NULL,4FF333D9-9A1F-E711-9187-0050568E17E9,909435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,22,NE,I,22-12N-03WIM,2
EFE49BDD-961F-E711-9187-0050568E17E9,Long-term Commercial,"ALL OF LOTS 21 AND 22 AND THE EAST 15 FEET OF LOT 23, BLOCK 3, HARE'S LINCOLN BOULEVARD ADDITION, TO OKLAHOMA CITY, OKLAHOMA COUNTY, OKLAHOMA, ACCORDING TO THE PLAT RECORDED IN BOOK 20 OF PLATS, PAGE 26.  NE/4 SEC. 22-12N-03WIM.",{033D0D83-0C2B-4934-B24A-F573C481F668},00:00.0,OKLAHOMA,0.2074,NULL,6CBABCFD-9A1F-E711-9187-0050568E17E9,909436,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,22,NE,I,22-12N-03WIM,2
E78CE480-971F-E711-9187-0050568E17E9,Long-term Commercial,"THE S/2 OF THE W/2 OF THE SW/4 OF THE SE/4 OF SECTION 15-12N-03WIM, OKLAHOMA COUNTY, OKLAHOMA, LESS AND EXCEPT; BEGINNING 457.00 FT NORTH AND 50.00 FEET WEST OF THE SW/C OF BLOCK 4, OKLAHOM AHEIGHTS ADDITION; THENCE N 149.00 FT MOL TO THE SOUTH LINE OF NE 38TH STREET; THENCE W 100.00 FEET; THENCE SOUTH 149.00 FEET; THENCE E 100.00 FEET TO THE BEGINNING.  SE/4 SEC. 15-12N-03WIM.",NULL,NULL,OKLAHOMA,7.9288,NULL,8296AE36-9B1F-E711-9187-0050568E17E9,909437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,15,SE,I,15-12N-03WIM,2
43E8EE27-981F-E711-9187-0050568E17E9,Long-term Commercial,"LOTS 43 THROUGH 47, BOTH INCLUSIVE, AND THE WEST 3 FEET OF LOT 48, LESS AND EXCEPT A 20X20 FOOT TRACT  IN THE NW/C OF LOT 45, IN BLOCK 8 OF IRVINGTON, AN ADDITION TO OKLAHOMA CITY, OKLAHOMA COUNTY, OKLAHOMA, ACCORDING TO THE PLAT RECORDED IN BOOK 7 OF PLATS, PAGE 67.  A part of SW/4 SEC. 15-12N-03WIM.",{FB4BB5A7-6EA7-4ECE-90A6-4BF0EE839118},00:00.0,OKLAHOMA,1.1697,NULL,E8BFCA5D-9B1F-E711-9187-0050568E17E9,909438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,15,SW,I,15-12N-03WIM,2
A1867E01-9C1F-E711-9187-0050568E17E9,Long-term Commercial,"THE WEST 3.3 FEET OF LOT 1, ALL OF LOTS 2 THROUGH 47, BOTH INCLUSIVE, AND THE WEST 3.3 FEET OF LOT 48, BLO9CK 5, IRVINGTON ADDITION IN OKLAHOMA CITY, OKLAHOMA COUNTY, OKLAHOMA ACCORDING TO THE PLAT RECORDED IN BOOK 7 OF PLATS, PAGE 67.  SW/4 SEC. 15-12N-03WIM.",{B3215D6D-B588-4939-A6F5-D078DF6B721F},00:00.0,OKLAHOMA,3.3659,NULL,9AFAF616-9C1F-E711-9187-0050568E17E9,909439,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,15,SW,I,15-12N-03WIM,2
648AD3A2-6E27-E611-9757-0050568E17E9,Long-term Commercial,NE/4 NW/4 NE/4 SW/4 SECTION 22-12N-03WIM.,{C7593384-5B0D-42B3-ACCF-30C56CEF4BC8},00:00.0,OKLAHOMA,2.2096,NULL,A48B36A3-DA33-E611-9757-0050568E17E9,909395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,2,W,22,SW,I,22-12N-02WIM,2
4CB51806-6F27-E611-9757-0050568E17E9,Long-term Commercial,NE/4 NE/4 NW/4 SECTION 15-12N-03WIM,{4DA2F480-BFDC-463E-A8AF-65C4723CBF3D},00:00.0,OKLAHOMA,2.4934,NULL,6AFD2E4E-DB33-E611-9757-0050568E17E9,909396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,15,NW,I,15-12N-03WIM,2
B3C7DC4D-C72C-E611-9757-0050568E17E9,Long-term Commercial,SE/4 SEC 16-7N-17WIM,{0BDE8C71-6D19-49A1-89BC-93659081A39A},00:00.0,KIOWA,0,NULL,59FABB9A-8DC9-E311-9E99-00155D28EA07,109329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,17,W,16,SE,I,16-07N-17WIM,2
FD6F4B86-C72C-E611-9757-0050568E17E9,Long-term Commercial,NE/4 SEC 16-7N-17WIM (SUBJ TO LTCL 109329),{0BDE8C71-6D19-49A1-89BC-93659081A39A},00:00.0,KIOWA,0,NULL,59FABB9A-8DC9-E311-9E99-00155D28EA07,109329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,17,W,16,NE,I,16-07N-17WIM,2
53A96FC4-C72C-E611-9757-0050568E17E9,Long-term Commercial,SW/4 SEC 16-7N-17WIM,{0BDE8C71-6D19-49A1-89BC-93659081A39A},00:00.0,KIOWA,0,NULL,59FABB9A-8DC9-E311-9E99-00155D28EA07,109329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,17,W,16,SW,I,16-07N-17WIM,2
731862F5-C72C-E611-9757-0050568E17E9,Long-term Commercial,NW/4 SEC 16-7N-17WIM,{0BDE8C71-6D19-49A1-89BC-93659081A39A},00:00.0,KIOWA,0,NULL,59FABB9A-8DC9-E311-9E99-00155D28EA07,109329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,N,17,W,16,NW,I,16-07N-17WIM,2
67D2E8F0-E82C-E611-9757-0050568E17E9,Long-term Commercial,S/2NW/4 SEC 13-28N-5WIM,NULL,NULL,GRANT,0,NULL,91D406F0-EB3C-E411-B3E2-00155D28EA07,209349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,5,W,13,NW,I,13-28N-05WIM,2
BBC1B2A7-E92C-E611-9757-0050568E17E9,Long-term Commercial,LT 3 SEC 13-28N-5WIM,NULL,NULL,GRANT,0,NULL,91D406F0-EB3C-E411-B3E2-00155D28EA07,209349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,5,W,13,NW,I,13-28N-05WIM,2
ADB681E1-E92C-E611-9757-0050568E17E9,Long-term Commercial,LT 4 SEC 13-28N-5WIM,NULL,NULL,GRANT,0,NULL,91D406F0-EB3C-E411-B3E2-00155D28EA07,209349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,5,W,13,NW,I,13-28N-05WIM,2
CACF793D-3E33-E611-9757-0050568E17E9,Long-term Commercial,"S/2 N/2 SW/4 NE/4 SE/4 SE/4 SECTION 33-12N-03WIM Lots 28 through 32, Block 35, Original Plat of Oklahoma City fka Units A and B Perrine-Cravens Condominiums",{7A1693CA-42C6-4E81-BB13-133103226FBF},00:00.0,OKLAHOMA,0.4018,NULL,CE208BCA-F333-E611-9757-0050568E17E9,909397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,33,NE,I,33-12N-03WIM,2
6C8A6286-3E33-E611-9757-0050568E17E9,Long-term Commercial,NE/4 NW/4 SECTION 15-13N-04WIM,NULL,NULL,OKLAHOMA,1.5219,NULL,ECBE672C-F733-E611-9757-0050568E17E9,909400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,N,4,W,15,NE NW,I,15-13N-04WIM,2
F03B8E62-D333-E611-9757-0050568E17E9,Long-term Commercial,SW/4 NW/4 NE/4 SE/4 SECTION 33-12N-3WIM,{ACE1645F-BCE1-46A4-914D-79C6991DCD77},00:00.0,OKLAHOMA,0,NULL,5264E7DB-F533-E611-9757-0050568E17E9,909399,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,N,3,W,33,NE,I,33-12N-03WIM,2
9370F62B-B298-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 16-27N-2EIM.,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,NE,I,16-27N-02EIM,2
9BE3D36A-C198-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 16-27N-2EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,NW,I,16-27N-02EIM,2
9BE3D36A-C198-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 16-27N-2EIM,NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,NW,I,16-27N-02EIM,2
3BC5D419-C298-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 16-27N-2EIM,NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,NE,I,16-27N-02EIM,2
1385C273-C298-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 16-27N-2EIM (SUBJ TO 4.05 AC ESMT),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,SW,I,16-27N-02EIM,2
1385C273-C298-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 16-27N-2EIM (SUBJ TO 4.05 AC ESMT),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,SW,I,16-27N-02EIM,2
039C31A1-C298-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 16-27N-2EIM (SUBJ TO 3.55 AC ESMT) (LESS 5 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,SE,I,16-27N-02EIM,2
039C31A1-C298-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 16-27N-2EIM (SUBJ TO 3.55 AC ESMT) (LESS 5 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,16,SE,I,16-27N-02EIM,2
F3CE32D2-C298-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 16-27N-3EIM (LESS 4.43 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,NE,I,16-27N-03EIM,2
F3CE32D2-C298-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 16-27N-3EIM (LESS 4.43 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,NE,I,16-27N-03EIM,2
1B6A5042-C398-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 16-27N-3EIM (LESS 7 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,NW,I,16-27N-03EIM,2
1B6A5042-C398-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 16-27N-3EIM (LESS 7 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,NW,I,16-27N-03EIM,2
0B652D6C-C398-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 16-27N-3EIM (LESS 10 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,SW,I,16-27N-03EIM,2
0B652D6C-C398-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 16-27N-3EIM (LESS 10 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,SW,I,16-27N-03EIM,2
7B87EA92-C398-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 16-27N-3EIM (LESS 5 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,SE,I,16-27N-03EIM,2
7B87EA92-C398-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 16-27N-3EIM (LESS 5 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,16,SE,I,16-27N-03EIM,2
B3E342E6-C398-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 36-28N-2EIM (SUBJ TO 2.07 AC ESMT),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,NE,I,36-28N-02EIM,2
B3E342E6-C398-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 36-28N-2EIM (SUBJ TO 2.07 AC ESMT),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,NE,I,36-28N-02EIM,2
B3606811-C498-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 36-28N-02EIM (SUBJ TO 2.18 AC ESMT) (LESS 10 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,NW,I,36-28N-02EIM,2
B3606811-C498-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 36-28N-02EIM (SUBJ TO 2.18 AC ESMT) (LESS 10 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,NW,I,36-28N-02EIM,2
BB945C41-C498-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 36-28N-2EIM (SUBJ TO 5.99 AC ESMT) (LESS 4.5 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,SW,I,36-28N-02EIM,2
BB945C41-C498-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 36-28N-2EIM (SUBJ TO 5.99 AC ESMT) (LESS 4.5 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,SW,I,36-28N-02EIM,2
33ACEE69-C498-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 36-28N-2EIM (LESS 15 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,SE,I,36-28N-02EIM,2
33ACEE69-C498-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 36-28N-2EIM (LESS 15 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,36,SE,I,36-28N-02EIM,2
C328F8B3-C498-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 36-29N-2EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,NE,I,36-29N-02EIM,2
C328F8B3-C498-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 36-29N-2EIM,NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,NE,I,36-29N-02EIM,2
D3697609-C598-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 36-29N-2EIM (LESS 7.5 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,NW,I,36-29N-02EIM,2
D3697609-C598-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 36-29N-2EIM (LESS 7.5 AC SOLD),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,NW,I,36-29N-02EIM,2
1B375D61-C598-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 36-29N-2EIM (LESS 1 AC STCL 105629),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,SW,I,36-29N-02EIM,2
1B375D61-C598-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 36-29N-2EIM (LESS 1 AC STCL 105629),NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,SW,I,36-29N-02EIM,2
3B47DF9B-C598-E711-9BD2-0050568E17E9,Long-term Commercial,SW/C SECTION 36-29N-2EIM ,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,SW,I,36-29N-02EIM,2
3B47DF9B-C598-E711-9BD2-0050568E17E9,Long-term Commercial,SW/C SECTION 36-29N-2EIM ,NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,SW,I,36-29N-02EIM,2
8B5742BE-C598-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 36-29N-2EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,SE,I,36-29N-02EIM,2
8B5742BE-C598-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 36-29N-2EIM,NULL,NULL,KAY,0,NULL,6F62E954-8A9C-E711-9BD2-0050568E17E9,109446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,N,2,E,36,SE,I,36-29N-02EIM,2
1FD02522-7B99-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 33-27-3EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,33,NW,I,33-27N-03EIM,2
1FD02522-7B99-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 33-27-3EIM,NULL,NULL,KAY,0,NULL,A516CD51-8C9C-E711-9BD2-0050568E17E9,819448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,33,NW,I,33-27N-03EIM,2
BFDB719C-7B99-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 33-27N-3EIM (SUBJ TO STCL .23 AC 819273) (LESS 2.5 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,33,SW,I,33-27N-03EIM,2
BFDB719C-7B99-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 33-27N-3EIM (SUBJ TO STCL .23 AC 819273) (LESS 2.5 AC SOLD),NULL,NULL,KAY,0,NULL,A516CD51-8C9C-E711-9BD2-0050568E17E9,819448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,33,SW,I,33-27N-03EIM,2
3E816FCC-7B99-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 33-27N-3EIM (SUBJ TO 2.42 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,33,SE,I,33-27N-03EIM,2
3E816FCC-7B99-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 33-27N-3EIM (SUBJ TO 2.42 AC SOLD),NULL,NULL,KAY,0,NULL,A516CD51-8C9C-E711-9BD2-0050568E17E9,819448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,3,E,33,SE,I,33-27N-03EIM,2
F97836DE-7D99-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 13-27N-2EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,13,NE,I,13-27N-02EIM,2
F97836DE-7D99-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 13-27N-2EIM,NULL,NULL,KAY,0,NULL,D28D2720-8C9C-E711-9BD2-0050568E17E9,209447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,13,NE,I,13-27N-02EIM,2
CB45CB02-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 13-27N-2EIM (SUBJ TO 5.94 AC ESMT),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,13,NW,I,13-27N-02EIM,2
CB45CB02-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,NW/4 SECTION 13-27N-2EIM (SUBJ TO 5.94 AC ESMT),NULL,NULL,KAY,0,NULL,D28D2720-8C9C-E711-9BD2-0050568E17E9,209447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,13,NW,I,13-27N-02EIM,2
76C10D35-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 13-27N-2EIM (SUBJ TO 14.19 AC ESMT) (LESS 1 AC STCL 205031) (LESS 3.8 AC SOLD),NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,13,SW,I,13-27N-02EIM,2
76C10D35-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,SW/4 SECTION 13-27N-2EIM (SUBJ TO 14.19 AC ESMT) (LESS 1 AC STCL 205031) (LESS 3.8 AC SOLD),NULL,NULL,KAY,0,NULL,D28D2720-8C9C-E711-9BD2-0050568E17E9,209447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,N,2,E,13,SW,I,13-27N-02EIM,2
61E0D05A-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 13-28N-2EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,13,NE,I,13-28N-02EIM,2
61E0D05A-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,NE/4 SECTION 13-28N-2EIM,NULL,NULL,KAY,0,NULL,D28D2720-8C9C-E711-9BD2-0050568E17E9,209447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,13,NE,I,13-28N-02EIM,2
5319B87C-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 13-28N-2EIM,NULL,NULL,KAY,0,NULL,DB5B8557-AF98-E711-9BD2-0050568E17E9,109443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,13,SE,I,13-28N-02EIM,2
5319B87C-7E99-E711-9BD2-0050568E17E9,Long-term Commercial,SE/4 SECTION 13-28N-2EIM,NULL,NULL,KAY,0,NULL,D28D2720-8C9C-E711-9BD2-0050568E17E9,209447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,N,2,E,13,SE,I,13-28N-02EIM,2
