HoldingDetailID,LeaseType,LegalDescription,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian,STRM,HoldingDetailTypeID
5ACBA97B-0223-E411-9F9D-00155D28EA07,Agricultural,N/2SW/4 SEC 11-1N-11ECM,NULL,NULL,TEXAS,80,NULL,A5F379AF-9F96-E011-82A2-00155D28E806,511597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,11,E,11,SW,C,11-01N-11ECM,1
3FC08A98-0223-E411-9F9D-00155D28EA07,Agricultural,NW/4SE/4 SEC 11-1N-11ECM,NULL,NULL,TEXAS,40,NULL,A5F379AF-9F96-E011-82A2-00155D28E806,511597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,11,E,11,SE,C,11-01N-11ECM,1
1F7B32B5-0223-E411-9F9D-00155D28EA07,Agricultural,SW/4NE/4 SEC 11-1N-11ECM,NULL,NULL,TEXAS,40,NULL,A5F379AF-9F96-E011-82A2-00155D28E806,511597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,N,11,E,11,NE,C,11-01N-11ECM,1
9AB037FE-0423-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 31-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,31,NW,C,31-05N-10ECM,1
3AE5361C-0523-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 31-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,31,SW,C,31-05N-10ECM,1
C6964A43-0523-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 31-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,31,SE,C,31-05N-10ECM,1
E2D6A8CD-0523-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 34-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,34,NW,C,34-05N-10ECM,1
00CC50E7-0523-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 34-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,34,SW,C,34-05N-10ECM,1
0A8F1001-0623-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 34-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,34,SE,C,34-05N-10ECM,1
E98ED24E-0623-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 35-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,35,SW,C,35-05N-10ECM,1
C083B566-0623-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 35-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,35,SE,C,35-05N-10ECM,1
E3B1F897-0623-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 32-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,32,NE,C,32-05N-10ECM,1
B07C44B0-0623-E411-9F9D-00155D28EA07,Agricultural,NW/4 SEC 33-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,33,NW,C,33-05N-10ECM,1
E478BD17-0723-E411-9F9D-00155D28EA07,Agricultural,NE/4 SEC 35-5N-10ECM,NULL,NULL,TEXAS,160,NULL,98F371B5-9F96-E011-82A2-00155D28E806,613567,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,35,NE,C,35-05N-10ECM,1
027C6980-0723-E411-9F9D-00155D28EA07,Agricultural,LT 2 SEC 1-3N-15ECM,NULL,NULL,TEXAS,39.97,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,NE,C,01-03N-15ECM,1
4132E59D-0723-E411-9F9D-00155D28EA07,Agricultural,LT 3 SEC 1-3N-15ECM,NULL,NULL,TEXAS,39.95,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,NW,C,01-03N-15ECM,1
0C130ABC-0723-E411-9F9D-00155D28EA07,Agricultural,LT 4 SEC 1-3N-15ECM,NULL,NULL,TEXAS,39.93,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,NW,C,01-03N-15ECM,1
010251D4-0723-E411-9F9D-00155D28EA07,Agricultural,S/2NW/4 SEC 1-3N-15ECM,NULL,NULL,TEXAS,80,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,NW,C,01-03N-15ECM,1
B29989EC-0723-E411-9F9D-00155D28EA07,Agricultural,S/2NE/4 SEC 1-3N-15ECM,NULL,NULL,TEXAS,80,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,NE,C,01-03N-15ECM,1
BA236806-0823-E411-9F9D-00155D28EA07,Agricultural,SW/4 SEC 1-3N-15ECM,NULL,NULL,TEXAS,160,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,SW,C,01-03N-15ECM,1
4746C51D-0823-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 1-3N-15ECM,NULL,NULL,TEXAS,160,NULL,A7F371B5-9F96-E011-82A2-00155D28E806,613579,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,N,15,E,1,SE,C,01-03N-15ECM,1
ACD80ABA-0C23-E411-9F9D-00155D28EA07,Agricultural,LT 4 SEC 30-5N-10ECM,NULL,NULL,TEXAS,39.67,NULL,08F471B5-9F96-E011-82A2-00155D28E806,613638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,30,SW,C,30-05N-10ECM,1
DC1E58E0-0C23-E411-9F9D-00155D28EA07,Agricultural,E/2NW/4 SEC 30-5N-10ECM,NULL,NULL,TEXAS,80,NULL,08F471B5-9F96-E011-82A2-00155D28E806,613638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,30,NW,C,30-05N-10ECM,1
4DF4C3FC-0C23-E411-9F9D-00155D28EA07,Agricultural,E/2SW/4 SEC 30-5N-10ECM,NULL,NULL,TEXAS,80,NULL,08F471B5-9F96-E011-82A2-00155D28E806,613638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,30,SW,C,30-05N-10ECM,1
95BCDA17-0D23-E411-9F9D-00155D28EA07,Agricultural,SE/4 SEC 30-5N-10ECM,NULL,NULL,TEXAS,160,NULL,08F471B5-9F96-E011-82A2-00155D28E806,613638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,10,E,30,SE,C,30-05N-10ECM,1
26F66D66-0D23-E411-9F9D-00155D28EA07,Agricultural,LT 2 SEC 30-6N-10ECM (SUBJ TO 2.08 AC ESMT),NULL,NULL,TEXAS,38.03,NULL,10F471B5-9F96-E011-82A2-00155D28E806,613641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,10,E,30,NW,C,30-06N-10ECM,1
02B6DA81-0D23-E411-9F9D-00155D28EA07,Agricultural,E/2NW/4 SEC 30-6N-10ECM (SUBJ TO 1.69 AC ESMT),NULL,NULL,TEXAS,80,NULL,10F471B5-9F96-E011-82A2-00155D28E806,613641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,10,E,30,NW,C,30-06N-10ECM,1
30A93B12-0E23-E411-9F9D-00155D28EA07,Agricultural,S/2NE/4 SEC 2-4N-15ECM,NULL,NULL,TEXAS,80,NULL,C9F471B5-9F96-E011-82A2-00155D28E806,613758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,N,15,E,2,NE,C,02-04N-15ECM,1
94752D92-F80B-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 16-6N-5ECM LYING EAST OF HWY 287 ESMT,{8E74E34A-87D4-41C8-9C72-FEFF97A1E88F},00:00.0,CIMARRON,156.62,NULL,4DADBB73-9F96-E011-82A2-00155D28E806,102069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,16,NE,C,16-06N-05ECM,1
F9A413CB-F80B-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 16-6N-5ECM LYING EAST OF HWY 287 ESMT,{8E74E34A-87D4-41C8-9C72-FEFF97A1E88F},00:00.0,CIMARRON,156.88,NULL,4DADBB73-9F96-E011-82A2-00155D28E806,102069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,16,SE,C,16-06N-05ECM,1
F26455A8-F90B-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 13-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,7AF889A3-9F96-E011-82A2-00155D28E806,205470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,13,NW,C,13-06N-05ECM,1
95700BDA-F90B-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 13-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,7AF889A3-9F96-E011-82A2-00155D28E806,205470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,13,NE,C,13-06N-05ECM,1
3EA9B211-FA0B-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 13-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,7AF889A3-9F96-E011-82A2-00155D28E806,205470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,13,SW,C,13-06N-05ECM,1
14BEED3F-FA0B-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 13-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,7AF889A3-9F96-E011-82A2-00155D28E806,205470,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,13,SE,C,13-06N-05ECM,1
E77885A6-FB0B-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 14-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,14,NW,C,14-06N-05ECM,1
941A8E0C-FC0B-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 14-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,14,NE,C,14-06N-05ECM,1
26023C8F-FD0B-E311-9FDA-00155D28EA07,Agricultural,SW/4  SEC 14-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,14,SW,C,14-06N-05ECM,1
158BDBC2-FE0B-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 14-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,14,SE,C,14-06N-05ECM,1
41C46560-FF0B-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 15-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,15,NW,C,15-06N-05ECM,1
CC94278F-FF0B-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 15-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,15,NE,C,15-06N-05ECM,1
768660A5-000C-E311-9FDA-00155D28EA07,Agricultural,SW/4  SEC 15-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,15,SW,C,15-06N-05ECM,1
369ADFD0-000C-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 15-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,15,SE,C,15-06N-05ECM,1
D3733B27-010C-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 21-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,21,NE,C,21-06N-05ECM,1
EBFDF0B2-010C-E311-9FDA-00155D28EA07,Agricultural,E/2SE/4 SEC 21-6N-5ECM,NULL,NULL,CIMARRON,80,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,21,SE,C,21-06N-05ECM,1
47581437-020C-E311-9FDA-00155D28EA07,Agricultural,NW/4SE/4 SEC 21-6N-5ECM,NULL,NULL,CIMARRON,40,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,21,SE,C,21-06N-05ECM,1
6536E83E-0B0C-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 22-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,22,NW,C,22-06N-05ECM,1
8BA9A66E-0B0C-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 22-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,22,NE,C,22-06N-05ECM,1
467C28E7-0B0C-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 22-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,22,SW,C,22-06N-05ECM,1
20C8781C-0C0C-E311-9FDA-00155D28EA07,Agricultural,SE/4  SEC 22-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,22,SE,C,22-06N-05ECM,1
4C84743C-270C-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 23-6N-6ECM,NULL,NULL,CIMARRON,160,NULL,B1F279AF-9F96-E011-82A2-00155D28E806,511396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,6,E,23,NE,C,23-06N-06ECM,1
419C1B70-270C-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 23-6N-6ECM,NULL,NULL,CIMARRON,160,NULL,B1F279AF-9F96-E011-82A2-00155D28E806,511396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,6,E,23,SE,C,23-06N-06ECM,1
227FEEEC-270C-E311-9FDA-00155D28EA07,Agricultural,N2NW/4 SEC 23-6N-5ECM,{6DCC854C-0F55-4D16-AF5E-BD6607D16853},00:00.0,CIMARRON,80,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,23,NW,C,23-06N-05ECM,1
A8845468-280C-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 23-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,23,SW,C,23-06N-05ECM,1
308E17C4-280C-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 24-6N-6ECM,NULL,NULL,CIMARRON,160,NULL,B1F279AF-9F96-E011-82A2-00155D28E806,511396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,6,E,24,NW,C,24-06N-06ECM,1
B669A9F5-280C-E311-9FDA-00155D28EA07,Agricultural,NE/4  SEC 24-6N-6ECM,NULL,NULL,CIMARRON,160,NULL,B1F279AF-9F96-E011-82A2-00155D28E806,511396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,6,E,24,NE,C,24-06N-06ECM,1
AC013D4C-290C-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 24-6N-6ECM,NULL,NULL,CIMARRON,160,NULL,B1F279AF-9F96-E011-82A2-00155D28E806,511396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,6,E,24,SW,C,24-06N-06ECM,1
28E64972-290C-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 24-6N-6ECM,NULL,NULL,CIMARRON,160,NULL,B1F279AF-9F96-E011-82A2-00155D28E806,511396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,6,E,24,SE,C,24-06N-06ECM,1
7C2CF55D-2A0C-E311-9FDA-00155D28EA07,Agricultural,NW/4NE/4  SEC 28-6N-5ECM (LYING EAST OF HWY 287 ESMT),{B74605CA-BB8D-4AF4-9CB9-452810086C72},00:00.0,CIMARRON,29,NULL,97F481A9-9F96-E011-82A2-00155D28E806,307383,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,28,NE,C,28-06N-05ECM,1
082829F4-540E-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 16-6N-5ECM (LYING WEST OF THE EAST BOUNDARY HWY 287 ESMT)(SUB TO 8.68 AC HWY ESMT),{AD602DFF-E2F5-40AF-8965-ABEEFD0D3B40},00:00.0,CIMARRON,161.46,NULL,B6916B7D-50BD-E011-A638-00155D28E806,106513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,16,NW,C,16-06N-05ECM,1
0914D13F-550E-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 16-6N-5ECM (LYING WEST OF THE EAST BOUNDARY HWY 287 ESMT) ,{AD602DFF-E2F5-40AF-8965-ABEEFD0D3B40},00:00.0,CIMARRON,165.04,NULL,B6916B7D-50BD-E011-A638-00155D28E806,106513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,16,SW,C,16-06N-05ECM,1
9F0865FF-550E-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 17-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,17,NE,C,17-06N-05ECM,1
B9D2AC30-560E-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 17-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,17,SE,C,17-06N-05ECM,1
461296F8-560E-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,20,NE,C,20-06N-05ECM,1
2332DC20-570E-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 20-6N-5ECM,NULL,NULL,CIMARRON,160,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,20,SE,C,20-06N-05ECM,1
A4106373-570E-E311-9FDA-00155D28EA07,Agricultural,SW/4SW/4 SEC 21-6N-5ECM,NULL,NULL,CIMARRON,40,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,21,SW,C,21-06N-05ECM,1
3E3D7EDD-570E-E311-9FDA-00155D28EA07,Agricultural,N/2NW/4 SEC 28-6N-5ECM,NULL,NULL,CIMARRON,80,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,28,NW,C,28-06N-05ECM,1
EB0F6950-580E-E311-9FDA-00155D28EA07,Agricultural,W/2NW/4NE/4 LYING W OF THE EAST BOUNDARY OF HWY 287 ESMT SEC 28-6N-5ECM,{75B26385-B884-4E61-90B4-0508C7DDF85F},00:00.0,CIMARRON,11,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,28,NE,C,28-06N-05ECM,1
0EAE3CA4-580E-E311-9FDA-00155D28EA07,Agricultural,NE/4NE/4 SEC 29-6N-5ECM,NULL,NULL,CIMARRON,40,NULL,B9916B7D-50BD-E011-A638-00155D28E806,307648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,5,E,29,NE,C,29-06N-05ECM,1
E8752A0B-860E-E311-9FDA-00155D28EA07,Agricultural,LT 2 SEC 3-5N-4ECM,NULL,NULL,CIMARRON,40.12,NULL,29F481A9-9F96-E011-82A2-00155D28E806,307272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,4,E,3,NE,C,03-05N-04ECM,1
25B96235-120F-E311-9FDA-00155D28EA07,Agricultural,W/2NE/4 SEC 10-5N-4ECM,NULL,NULL,CIMARRON,80,NULL,29F481A9-9F96-E011-82A2-00155D28E806,307272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,4,E,10,NE,C,10-05N-04ECM,1
7DA9944F-130F-E311-9FDA-00155D28EA07,Agricultural,E/2NW/4 SEC 10-5N-4ECM,NULL,NULL,CIMARRON,80,NULL,29F481A9-9F96-E011-82A2-00155D28E806,307272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,4,E,10,NW,C,10-05N-04ECM,1
D93019B2-130F-E311-9FDA-00155D28EA07,Agricultural,SW/4NW/4 SEC 10-5N-4ECM,NULL,NULL,CIMARRON,40,NULL,29F481A9-9F96-E011-82A2-00155D28E806,307272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,4,E,10,NW,C,10-05N-04ECM,1
320DF07E-160F-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 26-6N-4ECM,NULL,NULL,CIMARRON,160,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,26,SW,C,26-06N-04ECM,1
ED38FB6D-180F-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 27-6N-4ECM,NULL,NULL,CIMARRON,160,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,27,NW,C,27-06N-04ECM,1
BFE246AA-190F-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 27-6N-4ECM,NULL,NULL,CIMARRON,160,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,27,SE,C,27-06N-04ECM,1
5562B53E-1D0F-E311-9FDA-00155D28EA07,Agricultural,N/2SW/4 SEC 34-6N-4ECM,NULL,NULL,CIMARRON,80,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,34,SW,C,34-06N-04ECM,1
A638B3B9-260F-E311-9FDA-00155D28EA07,Agricultural,E/2SE/4 SEC 34-6N-4ECM,NULL,NULL,CIMARRON,80,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,34,SE,C,34-06N-04ECM,1
78A25220-270F-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 35-6N-4ECM,NULL,NULL,CIMARRON,160,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,35,NW,C,35-06N-04ECM,1
EF21D24A-270F-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 35-6N-4ECM,NULL,NULL,CIMARRON,160,NULL,6FF371B5-9F96-E011-82A2-00155D28E806,613522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,4,E,35,SW,C,35-06N-04ECM,1
5F964514-E60F-E311-9FDA-00155D28EA07,Agricultural,SW/4SW/4 SEC 3-5N-6ECM,NULL,NULL,CIMARRON,40,NULL,66F279AF-9F96-E011-82A2-00155D28E806,511275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,6,E,3,SW,C,03-05N-06ECM,1
4F330D9C-EB0F-E311-9FDA-00155D28EA07,Agricultural,NE/4 SEC 20-5N-6ECM,NULL,NULL,CIMARRON,160,NULL,66F279AF-9F96-E011-82A2-00155D28E806,511275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,6,E,20,NE,C,20-05N-06ECM,1
E7E77C4F-EC0F-E311-9FDA-00155D28EA07,Agricultural,SW/4 SEC 20-5N-6ECM,NULL,NULL,CIMARRON,160,NULL,66F279AF-9F96-E011-82A2-00155D28E806,511275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,6,E,20,SW,C,20-05N-06ECM,1
9FA3B677-EC0F-E311-9FDA-00155D28EA07,Agricultural,SE/4 SEC 20-5N-6ECM,NULL,NULL,CIMARRON,160,NULL,66F279AF-9F96-E011-82A2-00155D28E806,511275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,6,E,20,SE,C,20-05N-06ECM,1
7A3B7999-F80F-E311-9FDA-00155D28EA07,Agricultural,NW/4 SEC 21-5N-6ECM,NULL,NULL,CIMARRON,160,NULL,66F279AF-9F96-E011-82A2-00155D28E806,511275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,6,E,21,NW,C,21-05N-06ECM,1
